"common_name","year","count"
"Brown Thrasher",2019,45.0547184773989
"Brown Thrasher",2020,57
"Brown Thrasher",2021,38.6012351421748
"Brown Thrasher",2022,62.9091782796733
"Brown Thrasher",2023,39
"Brown Thrasher",2024,52
"Brown Thrasher",2025,54
"Brown-headed Cowbird",1999,82.9573138700618
"Brown-headed Cowbird",2000,75.0299154632102
"Brown-headed Cowbird",2001,101.352159582747
"Brown-headed Cowbird",2002,107
"Brown-headed Cowbird",2003,61.5966313090104
"Brown-headed Cowbird",2004,74.1698457868607
"Brown-headed Cowbird",2005,118
"Brown-headed Cowbird",2006,122
"Brown-headed Cowbird",2007,69
"Brown-headed Cowbird",2008,89
"Brown-headed Cowbird",2009,87.541821296032
"Brown-headed Cowbird",2010,114.322061062016
"Brown-headed Cowbird",2011,101.022970090901
"Brown-headed Cowbird",2012,85.1409975397203
"Brown-headed Cowbird",2013,101.835681989755
"Brown-headed Cowbird",2014,117.727305645712
"Brown-headed Cowbird",2015,104.874528102404
"Brown-headed Cowbird",2016,80.0254000640051
"Brown-headed Cowbird",2017,67.1820239881832
"Brown-headed Cowbird",2018,83.5116016515847
"Brown-headed Cowbird",2019,75.3283108643934
"Brown-headed Cowbird",2020,118
"Brown-headed Cowbird",2021,118.047191662189
"Brown-headed Cowbird",2022,122.898846708313
"Brown-headed Cowbird",2023,111
"Brown-headed Cowbird",2024,100
"Brown-headed Cowbird",2025,118
"Brown-headed Nuthatch",1999,28.5054241081668
"Brown-headed Nuthatch",2000,28.8688328216959
"Brown-headed Nuthatch",2001,45.865618940499
"Brown-headed Nuthatch",2002,57
"Brown-headed Nuthatch",2003,24.595931926798
"Brown-headed Nuthatch",2004,36.5771924703786
"Brown-headed Nuthatch",2005,36
"Brown-headed Nuthatch",2006,29
"Brown-headed Nuthatch",2007,38
"Brown-headed Nuthatch",2008,30
"Brown-headed Nuthatch",2009,24.058480486114
"Brown-headed Nuthatch",2010,40.2888054304105
"Brown-headed Nuthatch",2011,41.9284580807376
"Brown-headed Nuthatch",2012,44.9791884857373
"Brown-headed Nuthatch",2013,33.3761376546914
"Brown-headed Nuthatch",2014,26.8717677284449
"Brown-headed Nuthatch",2015,27.2741722295897
"Brown-headed Nuthatch",2016,41.4605435870641
"Brown-headed Nuthatch",2017,33.7062902737893
"Brown-headed Nuthatch",2018,31.9713027472251
"Brown-headed Nuthatch",2019,25.9738302934179
"Brown-headed Nuthatch",2020,57
"Brown-headed Nuthatch",2021,43.1533386460314
"Brown-headed Nuthatch",2022,54.1090821720327
"Brown-headed Nuthatch",2023,53
"Brown-headed Nuthatch",2024,54
"Brown-headed Nuthatch",2025,80
"Carolina Chickadee",1999,229.835214430192
"Carolina Chickadee",2000,212.306612926244
"Carolina Chickadee",2001,222.820693874007
"Carolina Chickadee",2002,210
"Carolina Chickadee",2003,174.388652523604
"Carolina Chickadee",2004,162.911221431315
"Carolina Chickadee",2005,162
"Carolina Chickadee",2006,172
"Carolina Chickadee",2007,158
"Carolina Chickadee",2008,221
"Carolina Chickadee",2009,179.191835569512
"Carolina Chickadee",2010,227.671218417956
"Carolina Chickadee",2011,254.353051299851
"Carolina Chickadee",2012,232.388509579275
"Carolina Chickadee",2013,222.951923693973
"Carolina Chickadee",2014,173.552279575604
"Carolina Chickadee",2015,202.100544082832
"Carolina Chickadee",2016,154.647116328071
"Carolina Chickadee",2017,158.638131883215
"Carolina Chickadee",2018,171.013943392515
"Carolina Chickadee",2019,191.804916732752
"Carolina Chickadee",2020,211
"Carolina Chickadee",2021,239.697035586662
"Carolina Chickadee",2022,222.090581451225
"Carolina Chickadee",2023,205
"Carolina Chickadee",2024,177
"Carolina Chickadee",2025,268
"Carolina Wren",1999,481.536757015468
"Carolina Wren",2000,342.633239546221
"Carolina Wren",2001,438.494429496379
"Carolina Wren",2002,398
"Carolina Wren",2003,436.673621634223
"Carolina Wren",2004,512.025317238288
"Carolina Wren",2005,528
"Carolina Wren",2006,668
"Carolina Wren",2007,590
"Carolina Wren",2008,445
"Carolina Wren",2009,579.172382855512
"Carolina Wren",2010,617.507655215755
"Carolina Wren",2011,521.673605491862
"Carolina Wren",2012,514.883301794024
"Carolina Wren",2013,550.918924762955
"Carolina Wren",2014,560.690927932315
"Carolina Wren",2015,463.353349421986
"Carolina Wren",2016,456.550719837094
"Carolina Wren",2017,458.472475449326
"Carolina Wren",2018,486.925153685674
"Carolina Wren",2019,539.969072164948
"Carolina Wren",2020,510
"Carolina Wren",2021,636.93166091525
"Carolina Wren",2022,581.867131186929
"Carolina Wren",2023,533
"Carolina Wren",2024,585
"Carolina Wren",2025,550
"Chipping Sparrow",1999,293.600643609975
"Chipping Sparrow",2000,252.423300721794
"Chipping Sparrow",2001,307.52941061803
"Chipping Sparrow",2002,302
"Chipping Sparrow",2003,298.402115631192
"Chipping Sparrow",2004,289.704048253431
"Chipping Sparrow",2005,324
"Chipping Sparrow",2006,282
"Chipping Sparrow",2007,325
"Chipping Sparrow",2008,345
"Chipping Sparrow",2009,335.840707964602
"Chipping Sparrow",2010,332.307274266847
"Chipping Sparrow",2011,355.280128285551
"Chipping Sparrow",2012,360.705505665614
"Chipping Sparrow",2013,383.347933991175
"Chipping Sparrow",2014,337.38918558123
"Chipping Sparrow",2015,360.432900609279
"Chipping Sparrow",2016,341.18270714143
"Chipping Sparrow",2017,354.822464253203
"Chipping Sparrow",2018,324.845576326652
"Chipping Sparrow",2019,348.390959555908
"Chipping Sparrow",2020,348
"Chipping Sparrow",2021,402.820073824866
"Chipping Sparrow",2022,403.127102354637
"Chipping Sparrow",2023,437
"Chipping Sparrow",2024,366
"Chipping Sparrow",2025,493
"Common Grackle",1999,476.929169821799
"Common Grackle",2000,325.945637202848
"Common Grackle",2001,312.211496527005
"Common Grackle",2002,363
"Common Grackle",2003,302.748397249097
"Common Grackle",2004,239.212706097387
"Common Grackle",2005,308
"Common Grackle",2006,285
"Common Grackle",2007,261
"Common Grackle",2008,320
"Common Grackle",2009,316.534439867868
"Common Grackle",2010,399.831833420662
"Common Grackle",2011,353.63142117051
"Common Grackle",2012,309.854613987755
"Common Grackle",2013,170.500711689354
"Common Grackle",2014,181.702233498761
"Common Grackle",2015,184.10481898828
"Common Grackle",2016,113.091474058237
"Common Grackle",2017,133.824118734623
"Common Grackle",2018,95.7881371321112
"Common Grackle",2019,148.965900079302
"Common Grackle",2020,112
"Common Grackle",2021,80.0162025267754
"Common Grackle",2022,78.1415185007208
"Common Grackle",2023,59
"Common Grackle",2024,83
"Common Grackle",2025,158
"Common Yellowthroat",1999,67.0864056971087
"Common Yellowthroat",2000,47.1832984548763
"Common Yellowthroat",2001,55.0650242723147
"Common Yellowthroat",2002,71
"Common Yellowthroat",2003,74.2566441310176
"Common Yellowthroat",2004,84.6644209616046
"Common Yellowthroat",2005,72
"Common Yellowthroat",2006,58
"Common Yellowthroat",2007,70
"Common Yellowthroat",2008,66
"Common Yellowthroat",2009,56.9296521349048
"Common Yellowthroat",2010,37.5027150935765
"Common Yellowthroat",2011,44.1431274607399
"Common Yellowthroat",2012,42.5577910254377
"Common Yellowthroat",2013,29.1211797047735
"Common Yellowthroat",2014,44.2798291914081
"Common Yellowthroat",2015,47.0209698960959
"Common Yellowthroat",2016,39.6555616280048
"Common Yellowthroat",2017,36.3192286731201
"Common Yellowthroat",2018,31.5881501941538
"Common Yellowthroat",2019,48.1823949246629
"Common Yellowthroat",2020,40
"Common Yellowthroat",2021,42.646027676512
"Common Yellowthroat",2022,32.9814992791927
"Common Yellowthroat",2023,40
"Common Yellowthroat",2024,37
"Common Yellowthroat",2025,37
"Downy Woodpecker",1999,52.4735183636181
"Downy Woodpecker",2000,64.9163099795966
"Downy Woodpecker",2001,66.2557454028003
"Downy Woodpecker",2002,52
"Downy Woodpecker",2003,38.6908730621284
"Downy Woodpecker",2004,43.7004399267457
"Downy Woodpecker",2005,26
"Downy Woodpecker",2006,66
"Downy Woodpecker",2007,47
"Downy Woodpecker",2008,53
"Downy Woodpecker",2009,30.2654867256637
"Downy Woodpecker",2010,51.7780163580173
"Downy Woodpecker",2011,60.4122087513856
"Downy Woodpecker",2012,74.7330645473151
"Downy Woodpecker",2013,54.252068292499
"Downy Woodpecker",2014,55.4557300594236
"Downy Woodpecker",2015,55.5292238384313
"Downy Woodpecker",2016,43.9801367051383
"Downy Woodpecker",2017,38.2239025141418
"Downy Woodpecker",2018,33.6574589767143
"Downy Woodpecker",2019,50.6209357652657
"Downy Woodpecker",2020,50
"Downy Woodpecker",2021,53.624000413477
"Downy Woodpecker",2022,66.0759250360404
"Downy Woodpecker",2023,71
"Downy Woodpecker",2024,100
"Downy Woodpecker",2025,83
"Eastern Bluebird",1999,236.887183077899
"Eastern Bluebird",2000,246.086834799628
"Eastern Bluebird",2001,275.098501668268
"Eastern Bluebird",2002,236
"Eastern Bluebird",2003,192.281151649376
"Eastern Bluebird",2004,212.702399989537
"Eastern Bluebird",2005,245
"Eastern Bluebird",2006,264
"Eastern Bluebird",2007,267
"Eastern Bluebird",2008,236
"Eastern Bluebird",2009,316.260266710167
"Eastern Bluebird",2010,293.61929390099
"Eastern Bluebird",2011,254.685801079735
"Eastern Bluebird",2012,284.637783680722
"Eastern Bluebird",2013,293.502362887437
"Eastern Bluebird",2014,254.08010942164
"Eastern Bluebird",2015,188.41558140621
"Eastern Bluebird",2016,242.733152267494
"Eastern Bluebird",2017,193.335843191372
"Eastern Bluebird",2018,216.870836920592
"Eastern Bluebird",2019,220.818398096749
"Eastern Bluebird",2020,271
"Eastern Bluebird",2021,274.08613061304
"Eastern Bluebird",2022,290.337337818357
"Eastern Bluebird",2023,279
"Eastern Bluebird",2024,277
"Eastern Bluebird",2025,189
"Eastern Meadowlark",1999,144.961583210553
"Eastern Meadowlark",2000,84.9797005403519
"Eastern Meadowlark",2001,113.911469878198
"Eastern Meadowlark",2002,78
"Eastern Meadowlark",2003,87.8085441193612
"Eastern Meadowlark",2004,91.1097529149778
"Eastern Meadowlark",2005,96
"Eastern Meadowlark",2006,104
"Eastern Meadowlark",2007,82
"Eastern Meadowlark",2008,116
"Eastern Meadowlark",2009,90
"Eastern Meadowlark",2010,134.562341581984
"Eastern Meadowlark",2011,95.9080917413831
"Eastern Meadowlark",2012,93.2098934220077
"Eastern Meadowlark",2013,102.861142416971
"Eastern Meadowlark",2014,88.9566600592627
"Eastern Meadowlark",2015,70.7729781728474
"Eastern Meadowlark",2016,72.7571197690043
"Eastern Meadowlark",2017,67.9159753897498
"Eastern Meadowlark",2018,69.1486385250599
"Eastern Meadowlark",2019,62.7605075337034
"Eastern Meadowlark",2020,57
"Eastern Meadowlark",2021,72.8635958791734
"Eastern Meadowlark",2022,59.2241710716002
"Eastern Meadowlark",2023,63
"Eastern Meadowlark",2024,71
"Eastern Meadowlark",2025,48
"Eastern Phoebe",1999,60.9220421877699
"Eastern Phoebe",2000,29.5001678282843
"Eastern Phoebe",2001,43.7301020803748
"Eastern Phoebe",2002,37
"Eastern Phoebe",2003,34.3885651008276
"Eastern Phoebe",2004,30.9230008310674
"Eastern Phoebe",2005,41
"Eastern Phoebe",2006,56
"Eastern Phoebe",2007,53
"Eastern Phoebe",2008,62
"Eastern Phoebe",2009,54.1724644182538
"Eastern Phoebe",2010,86.7714548770611
"Eastern Phoebe",2011,60.8165718426693
"Eastern Phoebe",2012,72.0476291277282
"Eastern Phoebe",2013,82.5309050654196
"Eastern Phoebe",2014,73.5845901090964
"Eastern Phoebe",2015,26.2399271910138
"Eastern Phoebe",2016,33.1296769937526
"Eastern Phoebe",2017,51.9910802441632
"Eastern Phoebe",2018,32.2356683465088
"Eastern Phoebe",2019,34.0840602696273
"Eastern Phoebe",2020,58
"Eastern Phoebe",2021,65.2263605975703
"Eastern Phoebe",2022,52.1268620855358
"Eastern Phoebe",2023,65
"Eastern Phoebe",2024,79
"Eastern Phoebe",2025,65
"Eastern Towhee",1999,252.289165596192
"Eastern Towhee",2000,212.559305000741
"Eastern Towhee",2001,224.294725399191
"Eastern Towhee",2002,260
"Eastern Towhee",2003,237.968760927847
"Eastern Towhee",2004,263.772759437093
"Eastern Towhee",2005,256
"Eastern Towhee",2006,319
"Eastern Towhee",2007,272
"Eastern Towhee",2008,289
"Eastern Towhee",2009,235.34615227764
"Eastern Towhee",2010,244.10825019549
"Eastern Towhee",2011,208.716450180706
"Eastern Towhee",2012,227.641785783831
"Eastern Towhee",2013,181.17506365133
"Eastern Towhee",2014,227.833605732661
"Eastern Towhee",2015,206.412025495236
"Eastern Towhee",2016,168.06594113966
"Eastern Towhee",2017,157.198297041676
"Eastern Towhee",2018,144.047969509306
"Eastern Towhee",2019,135.321966693101
"Eastern Towhee",2020,130
"Eastern Towhee",2021,114.995451753611
"Eastern Towhee",2022,119.447140797693
"Eastern Towhee",2023,107
"Eastern Towhee",2024,95
"Eastern Towhee",2025,99
"European Starling",1999,303.303697353781
"European Starling",2000,290.0358662807
"European Starling",2001,253.352539557462
"European Starling",2002,274
"European Starling",2003,249.129502272992
"European Starling",2004,172.587806414002
"European Starling",2005,181
"European Starling",2006,158
"European Starling",2007,190
"European Starling",2008,92
"European Starling",2009,272.242812283349
"European Starling",2010,201.712237235767
"European Starling",2011,170.295504544079
"European Starling",2012,269.499936429531
"European Starling",2013,157.691317978011
"European Starling",2014,114.864714122606
"European Starling",2015,194.727030535672
"European Starling",2016,112.213036645403
"European Starling",2017,144.15152442281
"European Starling",2018,131.614122734662
"European Starling",2019,121.018239492466
"European Starling",2020,163
"European Starling",2021,243.746834317143
"European Starling",2022,147.87241710716
"European Starling",2023,118
"European Starling",2024,65
"European Starling",2025,99
"Field Sparrow",1999,56.1754484055971
"Field Sparrow",2000,24.8314142596706
"Field Sparrow",2001,33.6546962527219
"Field Sparrow",2002,54
"Field Sparrow",2003,27.2094066907565
"Field Sparrow",2004,47.3549535700033
"Field Sparrow",2005,36
"Field Sparrow",2006,33
"Field Sparrow",2007,36
"Field Sparrow",2008,38
"Field Sparrow",2009,23.5004282043962
"Field Sparrow",2010,28.6203559890239
"Field Sparrow",2011,27.1081287767875
"Field Sparrow",2012,18.4472212823385
"Field Sparrow",2013,22.9003077380138
"Field Sparrow",2014,18.0196569245122
"Field Sparrow",2015,26.9854171266191
"Field Sparrow",2016,24.0268421380189
"Field Sparrow",2017,17.2711739494465
"Field Sparrow",2018,27.4751959901698
"Field Sparrow",2019,23.1601903251388
"Field Sparrow",2020,14
"Field Sparrow",2021,18.1191294387171
"Field Sparrow",2022,20.7669389716482
"Field Sparrow",2023,12
"Field Sparrow",2024,19
"Field Sparrow",2025,16
"Fish Crow",1999,18.2935128079735
"Fish Crow",2000,21.6845458932714
"Fish Crow",2001,22.5902724305782
"Fish Crow",2002,12
"Fish Crow",2003,11.2565567082411
"Fish Crow",2004,14.5804671018972
"Fish Crow",2005,10
"Fish Crow",2006,27
"Fish Crow",2007,22
"Fish Crow",2008,37
"Fish Crow",2009,37.3847722360427
"Fish Crow",2010,49.1761015516694
"Fish Crow",2011,41.8917399258225
"Fish Crow",2012,51.5861552479735
"Fish Crow",2013,66.3092331436631
"Fish Crow",2014,42.0006329196738
"Fish Crow",2015,53.7655235270755
"Fish Crow",2016,163.13842703567
"Fish Crow",2017,48.0058586694885
"Fish Crow",2018,46.2124194512412
"Fish Crow",2019,42.0467882632831
"Fish Crow",2020,56
"Fish Crow",2021,57.6347880750365
"Fish Crow",2022,52.1537722248919
"Fish Crow",2023,51
"Fish Crow",2024,79
"Fish Crow",2025,81
"Gray Catbird",1999,36.7138229885512
"Gray Catbird",2000,24.6374770753777
"Gray Catbird",2001,27.6408473568194
"Gray Catbird",2002,27
"Gray Catbird",2003,24.3500990791467
"Gray Catbird",2004,20.3547009207529
"Gray Catbird",2005,32
"Gray Catbird",2006,20
"Gray Catbird",2007,33
"Gray Catbird",2008,41
"Gray Catbird",2009,23.1949757350842
"Gray Catbird",2010,40.8196168952104
"Gray Catbird",2011,27.2257694299199
"Gray Catbird",2012,28.7302362636003
"Gray Catbird",2013,17.884307316356
"Gray Catbird",2014,30.3630122564063
"Gray Catbird",2015,21.0171869300054
"Gray Catbird",2016,22.6673131524092
"Gray Catbird",2017,29.4679040419677
"Gray Catbird",2018,21.3295394621491
"Gray Catbird",2019,25.2505947660587
"Gray Catbird",2020,21
"Gray Catbird",2021,18.269679519309
"Gray Catbird",2022,24.2402691013936
"Gray Catbird",2023,22
"Gray Catbird",2024,16
"Gray Catbird",2025,20
"House Finch",1999,97.6602326829882
"House Finch",2000,74.8583483278712
"House Finch",2001,85.1055220950246
"House Finch",2002,118
"House Finch",2003,99.0528907798111
"House Finch",2004,112.147379323819
"House Finch",2005,88
"House Finch",2006,113
"House Finch",2007,105
"House Finch",2008,152
"House Finch",2009,117.768117124098
"House Finch",2010,117.862181210917
"House Finch",2011,132.376870010851
"House Finch",2012,106.419740687037
"House Finch",2013,61.1318967188863
"House Finch",2014,45.0072103707111
"House Finch",2015,68.8356333603445
"House Finch",2016,106.638980515008
"House Finch",2017,72.2479739404309
"House Finch",2018,103.613324872956
"House Finch",2019,67.6732751784298
"House Finch",2020,98
"House Finch",2021,82.690647127477
"House Finch",2022,112.668188370976
"House Finch",2023,146
"House Finch",2024,137
"House Finch",2025,173
"House Sparrow",1999,54.525180302098
"House Sparrow",2000,40.1121065638197
"House Sparrow",2001,44.9448359583547
"House Sparrow",2002,47
"House Sparrow",2003,36.1158643198508
"House Sparrow",2004,22
"House Sparrow",2005,43
"House Sparrow",2006,14
"House Sparrow",2007,35
"House Sparrow",2008,41
"House Sparrow",2009,21.3066759104441
"House Sparrow",2010,23.0902617813881
"House Sparrow",2011,22.2803314507042
"House Sparrow",2012,23.2907417779456
"House Sparrow",2013,21.046960570996
"House Sparrow",2014,22.2651171989079
"House Sparrow",2015,12.5581080398187
"House Sparrow",2016,8.51099622413507
"House Sparrow",2017,7.74398385594733
"House Sparrow",2018,7.44135051844262
"House Sparrow",2019,12
"House Sparrow",2020,10
"House Sparrow",2021,11.0619097586569
"House Sparrow",2022,6.91734742912061
"House Sparrow",2023,10
"House Sparrow",2024,10
"House Sparrow",2025,2
"Mourning Dove",1999,543.854133090421
"Mourning Dove",2000,517.958797361302
"Mourning Dove",2001,500.445394959438
"Mourning Dove",2002,554
"Mourning Dove",2003,426.424845553095
"Mourning Dove",2004,489.399428061544
"Mourning Dove",2005,446
"Mourning Dove",2006,458
"Mourning Dove",2007,429
"Mourning Dove",2008,553
"Mourning Dove",2009,556.928469475144
"Mourning Dove",2010,450.557108076773
"Mourning Dove",2011,457.088171147735
"Mourning Dove",2012,519.057001997712
"Mourning Dove",2013,430.706387105326
"Mourning Dove",2014,510.038829040289
"Mourning Dove",2015,424.218249262519
"Mourning Dove",2016,398.759097327431
"Mourning Dove",2017,385.517399467348
"Mourning Dove",2018,424.414837854178
"Mourning Dove",2019,405.90959555908
"Mourning Dove",2020,419
"Mourning Dove",2021,412.173689163899
"Mourning Dove",2022,406.927198462278
"Mourning Dove",2023,404
"Mourning Dove",2024,444
"Mourning Dove",2025,399
"Northern Bobwhite",1999,32.7645901290564
"Northern Bobwhite",2000,29.760395713037
"Northern Bobwhite",2001,47.4778782693139
"Northern Bobwhite",2002,39
"Northern Bobwhite",2003,18
"Northern Bobwhite",2004,30.8214918115882
"Northern Bobwhite",2005,29
"Northern Bobwhite",2006,14
"Northern Bobwhite",2007,25
"Northern Bobwhite",2008,20
"Northern Bobwhite",2009,7.34211492190365
"Northern Bobwhite",2010,14.282452375352
"Northern Bobwhite",2011,2.80226392832239
"Northern Bobwhite",2012,10.9601655602619
"Northern Bobwhite",2013,5.438186999877
"Northern Bobwhite",2014,4.90514478069485
"Northern Bobwhite",2015,4.43536078456651
"Northern Bobwhite",2016,7.15516297960878
"Northern Bobwhite",2017,2.37202134925632
"Northern Bobwhite",2018,3.52784810912511
"Northern Bobwhite",2019,2.95955590800946
"Northern Bobwhite",2020,2
"Northern Bobwhite",2021,5.77511902486745
"Northern Bobwhite",2022,4.93873137914465
"Northern Bobwhite",2023,3
"Northern Bobwhite",2024,4
"Northern Bobwhite",2025,2
"Northern Cardinal",1999,875.792112048506
"Northern Cardinal",2000,814.100330045525
"Northern Cardinal",2001,850.629872073024
"Northern Cardinal",2002,848
"Northern Cardinal",2003,841.38926448304
"Northern Cardinal",2004,855.457978881297
"Northern Cardinal",2005,890
"Northern Cardinal",2006,940
"Northern Cardinal",2007,869
"Northern Cardinal",2008,855
"Northern Cardinal",2009,836.150116226907
"Northern Cardinal",2010,921.093424357935
"Northern Cardinal",2011,947.228353400368
"Northern Cardinal",2012,846.783331920746
"Northern Cardinal",2013,811.177726806364
"Northern Cardinal",2014,819.074713333308
"Northern Cardinal",2015,869.145102673657
"Northern Cardinal",2016,829.408846051909
"Northern Cardinal",2017,786.475451052535
"Northern Cardinal",2018,834.030500192622
"Northern Cardinal",2019,842.01506740682
"Northern Cardinal",2020,772
"Northern Cardinal",2021,743.224753566539
"Northern Cardinal",2022,809.845747236905
"Northern Cardinal",2023,715
"Northern Cardinal",2024,762
"Northern Cardinal",2025,749
"Northern Mockingbird",1999,284.370007653216
"Northern Mockingbird",2000,244.42818232536
"Northern Mockingbird",2001,265.522141969186
"Northern Mockingbird",2002,349
"Northern Mockingbird",2003,247.773225317636
"Northern Mockingbird",2004,259.090579313833
"Northern Mockingbird",2005,225
"Northern Mockingbird",2006,258
"Northern Mockingbird",2007,290
"Northern Mockingbird",2008,268
"Northern Mockingbird",2009,291.426042983565
"Northern Mockingbird",2010,321.975265979932
"Northern Mockingbird",2011,345.809801439038
"Northern Mockingbird",2012,377.545284723825
"Northern Mockingbird",2013,293.546306475475
"Northern Mockingbird",2014,257.10442575941
"Northern Mockingbird",2015,253.559748308314
"Northern Mockingbird",2016,234.83918782359
"Northern Mockingbird",2017,232.716215109965
"Northern Mockingbird",2018,224.77751464252
"Northern Mockingbird",2019,220.727200634417
"Northern Mockingbird",2020,232
"Northern Mockingbird",2021,225.036813871671
"Northern Mockingbird",2022,225.177799135031
"Northern Mockingbird",2023,186
"Northern Mockingbird",2024,227
"Northern Mockingbird",2025,222
"Pileated Woodpecker",1999,6.79819027509283
"Pileated Woodpecker",2000,6.50507685497889
"Pileated Woodpecker",2001,8.61126278216662
"Pileated Woodpecker",2002,8
