"common_name","year","yoy_change"
"Brown Thrasher",2010,-2.59209905267485
"Brown Thrasher",2011,0.699754392271252
"Brown Thrasher",2012,24.1478730457087
"Brown Thrasher",2013,-0.849581141697385
"Brown Thrasher",2014,-21.034781539135
"Brown Thrasher",2015,11.5393282380648
"Brown Thrasher",2016,-15.6429644371496
"Brown Thrasher",2017,2.4954744922981
"Brown Thrasher",2018,1.94473406274435
"Brown Thrasher",2019,-13.3269725213293
"Brown Thrasher",2020,11.9452815226011
"Brown Thrasher",2021,-18.3987648578252
"Brown Thrasher",2022,24.3079431374985
"Brown Thrasher",2023,-23.9091782796733
"Brown Thrasher",2024,13
"Brown Thrasher",2025,2
"Brown-headed Cowbird",2000,-7.92739840685161
"Brown-headed Cowbird",2001,26.3222441195367
"Brown-headed Cowbird",2002,5.64784041725309
"Brown-headed Cowbird",2003,-45.4033686909896
"Brown-headed Cowbird",2004,12.5732144778503
"Brown-headed Cowbird",2005,43.8301542131393
"Brown-headed Cowbird",2006,4
"Brown-headed Cowbird",2007,-53
"Brown-headed Cowbird",2008,20
"Brown-headed Cowbird",2009,-1.45817870396795
"Brown-headed Cowbird",2010,26.7802397659844
"Brown-headed Cowbird",2011,-13.2990909711156
"Brown-headed Cowbird",2012,-15.8819725511805
"Brown-headed Cowbird",2013,16.694684450035
"Brown-headed Cowbird",2014,15.8916236559569
"Brown-headed Cowbird",2015,-12.8527775433078
"Brown-headed Cowbird",2016,-24.8491280383993
"Brown-headed Cowbird",2017,-12.8433760758219
"Brown-headed Cowbird",2018,16.3295776634015
"Brown-headed Cowbird",2019,-8.18329078719131
"Brown-headed Cowbird",2020,42.6716891356066
"Brown-headed Cowbird",2021,0.0471916621894195
"Brown-headed Cowbird",2022,4.85165504612391
"Brown-headed Cowbird",2023,-11.8988467083133
"Brown-headed Cowbird",2024,-11
"Brown-headed Cowbird",2025,18
"Brown-headed Nuthatch",2000,0.363408713529115
"Brown-headed Nuthatch",2001,16.9967861188031
"Brown-headed Nuthatch",2002,11.134381059501
"Brown-headed Nuthatch",2003,-32.404068073202
"Brown-headed Nuthatch",2004,11.9812605435807
"Brown-headed Nuthatch",2005,-0.577192470378641
"Brown-headed Nuthatch",2006,-7
"Brown-headed Nuthatch",2007,9
"Brown-headed Nuthatch",2008,-8
"Brown-headed Nuthatch",2009,-5.94151951388602
"Brown-headed Nuthatch",2010,16.2303249442965
"Brown-headed Nuthatch",2011,1.63965265032713
"Brown-headed Nuthatch",2012,3.05073040499961
"Brown-headed Nuthatch",2013,-11.6030508310458
"Brown-headed Nuthatch",2014,-6.50436992624658
"Brown-headed Nuthatch",2015,0.402404501144826
"Brown-headed Nuthatch",2016,14.1863713574744
"Brown-headed Nuthatch",2017,-7.75425331327478
"Brown-headed Nuthatch",2018,-1.73498752656424
"Brown-headed Nuthatch",2019,-5.99747245380717
"Brown-headed Nuthatch",2020,31.0261697065821
"Brown-headed Nuthatch",2021,-13.8466613539686
"Brown-headed Nuthatch",2022,10.9557435260013
"Brown-headed Nuthatch",2023,-1.10908217203269
"Brown-headed Nuthatch",2024,1
"Brown-headed Nuthatch",2025,26
"Carolina Chickadee",2000,-17.5286015039476
"Carolina Chickadee",2001,10.5140809477634
"Carolina Chickadee",2002,-12.8206938740075
"Carolina Chickadee",2003,-35.6113474763958
"Carolina Chickadee",2004,-11.4774310922897
"Carolina Chickadee",2005,-0.911221431314516
"Carolina Chickadee",2006,10
"Carolina Chickadee",2007,-14
"Carolina Chickadee",2008,63
"Carolina Chickadee",2009,-41.8081644304882
"Carolina Chickadee",2010,48.4793828484445
"Carolina Chickadee",2011,26.681832881895
"Carolina Chickadee",2012,-21.9645417205759
"Carolina Chickadee",2013,-9.43658588530286
"Carolina Chickadee",2014,-49.3996441183681
"Carolina Chickadee",2015,28.5482645072273
"Carolina Chickadee",2016,-47.4534277547606
"Carolina Chickadee",2017,3.99101555514346
"Carolina Chickadee",2018,12.3758115093004
"Carolina Chickadee",2019,20.7909733402368
"Carolina Chickadee",2020,19.1950832672482
"Carolina Chickadee",2021,28.6970355866624
"Carolina Chickadee",2022,-17.606454135437
"Carolina Chickadee",2023,-17.0905814512254
"Carolina Chickadee",2024,-28
"Carolina Chickadee",2025,91
"Carolina Wren",2000,-138.903517469247
"Carolina Wren",2001,95.8611899501585
"Carolina Wren",2002,-40.4944294963793
"Carolina Wren",2003,38.6736216342231
"Carolina Wren",2004,75.3516956040644
"Carolina Wren",2005,15.9746827617124
"Carolina Wren",2006,140
"Carolina Wren",2007,-78
"Carolina Wren",2008,-145
"Carolina Wren",2009,134.172382855512
"Carolina Wren",2010,38.3352723602425
"Carolina Wren",2011,-95.8340497238923
"Carolina Wren",2012,-6.79030369783868
"Carolina Wren",2013,36.0356229689319
"Carolina Wren",2014,9.77200316935978
"Carolina Wren",2015,-97.3375785103295
"Carolina Wren",2016,-6.80262958489192
"Carolina Wren",2017,1.92175561223263
"Carolina Wren",2018,28.4526782363471
"Carolina Wren",2019,53.0439184792749
"Carolina Wren",2020,-29.9690721649484
"Carolina Wren",2021,126.931660915251
"Carolina Wren",2022,-55.0645297283212
"Carolina Wren",2023,-48.8671311869293
"Carolina Wren",2024,52
"Carolina Wren",2025,-35
"Chipping Sparrow",2000,-41.1773428881811
"Chipping Sparrow",2001,55.1061098962361
"Chipping Sparrow",2002,-5.52941061803051
"Chipping Sparrow",2003,-3.59788436880751
"Chipping Sparrow",2004,-8.6980673777615
"Chipping Sparrow",2005,34.295951746569
"Chipping Sparrow",2006,-42
"Chipping Sparrow",2007,43
"Chipping Sparrow",2008,20
"Chipping Sparrow",2009,-9.15929203539798
"Chipping Sparrow",2010,-3.53343369775507
"Chipping Sparrow",2011,22.9728540187042
"Chipping Sparrow",2012,5.42537738006331
"Chipping Sparrow",2013,22.6424283255602
"Chipping Sparrow",2014,-45.9587484099448
"Chipping Sparrow",2015,23.0437150280492
"Chipping Sparrow",2016,-19.250193467849
"Chipping Sparrow",2017,13.6397571117731
"Chipping Sparrow",2018,-29.9768879265508
"Chipping Sparrow",2019,23.5453832292559
"Chipping Sparrow",2020,-0.390959555908239
"Chipping Sparrow",2021,54.8200738248662
"Chipping Sparrow",2022,0.307028529770946
"Chipping Sparrow",2023,33.8728976453629
"Chipping Sparrow",2024,-71
"Chipping Sparrow",2025,127
"Common Grackle",2000,-150.983532618951
"Common Grackle",2001,-13.7341406758434
"Common Grackle",2002,50.7885034729951
"Common Grackle",2003,-60.2516027509034
"Common Grackle",2004,-63.5356911517092
"Common Grackle",2005,68.7872939026127
"Common Grackle",2006,-23
"Common Grackle",2007,-24
"Common Grackle",2008,59
"Common Grackle",2009,-3.46556013213183
"Common Grackle",2010,83.2973935527941
"Common Grackle",2011,-46.2004122501523
"Common Grackle",2012,-43.7768071827555
"Common Grackle",2013,-139.353902298401
"Common Grackle",2014,11.2015218094076
"Common Grackle",2015,2.40258548951832
"Common Grackle",2016,-71.0133449300429
"Common Grackle",2017,20.7326446763859
"Common Grackle",2018,-38.0359816025116
"Common Grackle",2019,53.1777629471909
"Common Grackle",2020,-36.9659000793021
"Common Grackle",2021,-31.9837974732246
"Common Grackle",2022,-1.87468402605458
"Common Grackle",2023,-19.1415185007208
"Common Grackle",2024,24
"Common Grackle",2025,75
"Common Yellowthroat",2000,-19.9031072422324
"Common Yellowthroat",2001,7.88172581743838
"Common Yellowthroat",2002,15.9349757276853
"Common Yellowthroat",2003,3.25664413101761
"Common Yellowthroat",2004,10.407776830587
"Common Yellowthroat",2005,-12.6644209616046
"Common Yellowthroat",2006,-14
"Common Yellowthroat",2007,12
"Common Yellowthroat",2008,-4
"Common Yellowthroat",2009,-9.07034786509522
"Common Yellowthroat",2010,-19.4269370413282
"Common Yellowthroat",2011,6.64041236716339
"Common Yellowthroat",2012,-1.58533643530225
"Common Yellowthroat",2013,-13.4366113206642
"Common Yellowthroat",2014,15.1586494866346
"Common Yellowthroat",2015,2.74114070468781
"Common Yellowthroat",2016,-7.36540826809106
"Common Yellowthroat",2017,-3.33633295488475
"Common Yellowthroat",2018,-4.73107847896621
"Common Yellowthroat",2019,16.5942447305091
"Common Yellowthroat",2020,-8.1823949246629
"Common Yellowthroat",2021,2.64602767651195
"Common Yellowthroat",2022,-9.66452839731926
"Common Yellowthroat",2023,7.01850072080731
"Common Yellowthroat",2024,-3
"Common Yellowthroat",2025,0
"Downy Woodpecker",2000,12.4427916159785
"Downy Woodpecker",2001,1.33943542320371
"Downy Woodpecker",2002,-14.2557454028003
"Downy Woodpecker",2003,-13.3091269378716
"Downy Woodpecker",2004,5.00956686461721
"Downy Woodpecker",2005,-17.7004399267457
"Downy Woodpecker",2006,40
"Downy Woodpecker",2007,-19
"Downy Woodpecker",2008,6
"Downy Woodpecker",2009,-22.7345132743363
"Downy Woodpecker",2010,21.5125296323536
"Downy Woodpecker",2011,8.63419239336827
"Downy Woodpecker",2012,14.3208557959295
"Downy Woodpecker",2013,-20.480996254816
"Downy Woodpecker",2014,1.20366176692455
"Downy Woodpecker",2015,0.0734937790076913
"Downy Woodpecker",2016,-11.549087133293
"Downy Woodpecker",2017,-5.75623419099652
"Downy Woodpecker",2018,-4.56644353742747
"Downy Woodpecker",2019,16.9634767885514
"Downy Woodpecker",2020,-0.620935765265699
"Downy Woodpecker",2021,3.62400041347704
"Downy Woodpecker",2022,12.4519246225633
"Downy Woodpecker",2023,4.92407496395964
"Downy Woodpecker",2024,29
"Downy Woodpecker",2025,-17
"Eastern Bluebird",2000,9.19965172172894
"Eastern Bluebird",2001,29.0116668686398
"Eastern Bluebird",2002,-39.0985016682678
"Eastern Bluebird",2003,-43.7188483506236
"Eastern Bluebird",2004,20.4212483401609
"Eastern Bluebird",2005,32.2976000104627
"Eastern Bluebird",2006,19
"Eastern Bluebird",2007,3
"Eastern Bluebird",2008,-31
"Eastern Bluebird",2009,80.2602667101668
"Eastern Bluebird",2010,-22.6409728091768
"Eastern Bluebird",2011,-38.9334928212548
"Eastern Bluebird",2012,29.9519826009866
"Eastern Bluebird",2013,8.86457920671495
"Eastern Bluebird",2014,-39.4222534657966
"Eastern Bluebird",2015,-65.6645280154299
"Eastern Bluebird",2016,54.3175708612836
"Eastern Bluebird",2017,-49.3973090761221
"Eastern Bluebird",2018,23.5349937292206
"Eastern Bluebird",2019,3.94756117615631
"Eastern Bluebird",2020,50.1816019032514
"Eastern Bluebird",2021,3.0861306130397
"Eastern Bluebird",2022,16.2512072053169
"Eastern Bluebird",2023,-11.3373378183566
"Eastern Bluebird",2024,-2
"Eastern Bluebird",2025,-88
"Eastern Meadowlark",2000,-59.9818826702013
"Eastern Meadowlark",2001,28.9317693378462
"Eastern Meadowlark",2002,-35.911469878198
"Eastern Meadowlark",2003,9.80854411936122
"Eastern Meadowlark",2004,3.30120879561663
"Eastern Meadowlark",2005,4.89024708502215
"Eastern Meadowlark",2006,8
"Eastern Meadowlark",2007,-22
"Eastern Meadowlark",2008,34
"Eastern Meadowlark",2009,-26
"Eastern Meadowlark",2010,44.5623415819838
"Eastern Meadowlark",2011,-38.6542498406006
"Eastern Meadowlark",2012,-2.69819831937538
"Eastern Meadowlark",2013,9.65124899496375
"Eastern Meadowlark",2014,-13.9044823577088
"Eastern Meadowlark",2015,-18.1836818864153
"Eastern Meadowlark",2016,1.98414159615687
"Eastern Meadowlark",2017,-4.84114437925453
"Eastern Meadowlark",2018,1.23266313531009
"Eastern Meadowlark",2019,-6.38813099135645
"Eastern Meadowlark",2020,-5.76050753370342
"Eastern Meadowlark",2021,15.8635958791734
"Eastern Meadowlark",2022,-13.6394248075732
"Eastern Meadowlark",2023,3.77582892839982
"Eastern Meadowlark",2024,8
"Eastern Meadowlark",2025,-23
"Eastern Phoebe",2000,-31.4218743594857
"Eastern Phoebe",2001,14.2299342520905
"Eastern Phoebe",2002,-6.73010208037477
"Eastern Phoebe",2003,-2.61143489917242
"Eastern Phoebe",2004,-3.46556426976015
"Eastern Phoebe",2005,10.0769991689326
"Eastern Phoebe",2006,15
"Eastern Phoebe",2007,-3
"Eastern Phoebe",2008,9
"Eastern Phoebe",2009,-7.82753558174623
"Eastern Phoebe",2010,32.5989904588073
"Eastern Phoebe",2011,-25.9548830343918
"Eastern Phoebe",2012,11.2310572850589
"Eastern Phoebe",2013,10.4832759376914
"Eastern Phoebe",2014,-8.94631495632321
"Eastern Phoebe",2015,-47.3446629180826
"Eastern Phoebe",2016,6.88974980273876
"Eastern Phoebe",2017,18.8614032504107
"Eastern Phoebe",2018,-19.7554118976545
"Eastern Phoebe",2019,1.84839192311854
"Eastern Phoebe",2020,23.9159397303727
"Eastern Phoebe",2021,7.22636059757035
"Eastern Phoebe",2022,-13.0994985120346
"Eastern Phoebe",2023,12.8731379144642
"Eastern Phoebe",2024,14
"Eastern Phoebe",2025,-14
"Eastern Towhee",2000,-39.7298605954515
"Eastern Towhee",2001,11.7354203984498
"Eastern Towhee",2002,35.7052746008092
"Eastern Towhee",2003,-22.031239072153
"Eastern Towhee",2004,25.8039985092464
"Eastern Towhee",2005,-7.77275943709333
"Eastern Towhee",2006,63
"Eastern Towhee",2007,-47
"Eastern Towhee",2008,17
"Eastern Towhee",2009,-53.6538477223604
"Eastern Towhee",2010,8.76209791785024
"Eastern Towhee",2011,-35.391800014784
"Eastern Towhee",2012,18.9253356031252
"Eastern Towhee",2013,-46.4667221325015
"Eastern Towhee",2014,46.6585420813311
"Eastern Towhee",2015,-21.4215802374246
"Eastern Towhee",2016,-38.3460843555759
"Eastern Towhee",2017,-10.8676440979844
"Eastern Towhee",2018,-13.1503275323701
"Eastern Towhee",2019,-8.72600281620501
"Eastern Towhee",2020,-5.32196669310071
"Eastern Towhee",2021,-15.004548246389
"Eastern Towhee",2022,4.4516890440824
"Eastern Towhee",2023,-12.4471407976934
"Eastern Towhee",2024,-12
"Eastern Towhee",2025,4
"European Starling",2000,-13.2678310730811
"European Starling",2001,-36.6833267232381
"European Starling",2002,20.6474604425379
"European Starling",2003,-24.8704977270079
"European Starling",2004,-76.5416958589906
"European Starling",2005,8.41219358599844
"European Starling",2006,-23
"European Starling",2007,32
"European Starling",2008,-98
"European Starling",2009,180.242812283349
"European Starling",2010,-70.5305750475823
"European Starling",2011,-31.4167326916883
"European Starling",2012,99.2044318854524
"European Starling",2013,-111.80861845152
"European Starling",2014,-42.8266038554048
"European Starling",2015,79.8623164130662
"European Starling",2016,-82.5139938902693
"European Starling",2017,31.9384877774067
"European Starling",2018,-12.5374016881477
"European Starling",2019,-10.5958832421956
"European Starling",2020,41.9817605075337
"European Starling",2021,80.7468343171432
"European Starling",2022,-95.8744172099833
"European Starling",2023,-29.8724171071599
"European Starling",2024,-53
"European Starling",2025,34
"Field Sparrow",2000,-31.3440341459266
"Field Sparrow",2001,8.82328199305137
"Field Sparrow",2002,20.3453037472781
"Field Sparrow",2003,-26.7905933092435
"Field Sparrow",2004,20.1455468792468
"Field Sparrow",2005,-11.3549535700033
"Field Sparrow",2006,-3
"Field Sparrow",2007,3
"Field Sparrow",2008,2
"Field Sparrow",2009,-14.4995717956038
"Field Sparrow",2010,5.11992778462765
"Field Sparrow",2011,-1.51222721223643
"Field Sparrow",2012,-8.66090749444896
"Field Sparrow",2013,4.4530864556753
"Field Sparrow",2014,-4.88065081350161
"Field Sparrow",2015,8.96576020210689
"Field Sparrow",2016,-2.95857498860014
"Field Sparrow",2017,-6.75566818857239
"Field Sparrow",2018,10.2040220407233
"Field Sparrow",2019,-4.31500566503104
"Field Sparrow",2020,-9.16019032513876
"Field Sparrow",2021,4.11912943871705
"Field Sparrow",2022,2.64780953293118
"Field Sparrow",2023,-8.76693897164823
"Field Sparrow",2024,7
"Field Sparrow",2025,-3
"Fish Crow",2000,3.39103308529794
"Fish Crow",2001,0.905726537306816
"Fish Crow",2002,-10.5902724305782
"Fish Crow",2003,-0.743443291758936
"Fish Crow",2004,3.32391039365611
"Fish Crow",2005,-4.58046710189717
"Fish Crow",2006,17
"Fish Crow",2007,-5
"Fish Crow",2008,15
"Fish Crow",2009,0.38477223604275
"Fish Crow",2010,11.7913293156267
"Fish Crow",2011,-7.28436162584696
"Fish Crow",2012,9.69441532215102
"Fish Crow",2013,14.7230778956896
"Fish Crow",2014,-24.3086002239892
"Fish Crow",2015,11.7648906074016
"Fish Crow",2016,109.372903508594
"Fish Crow",2017,-115.132568366181
"Fish Crow",2018,-1.79343921824736
"Fish Crow",2019,-4.16563118795805
"Fish Crow",2020,13.9532117367169
"Fish Crow",2021,1.63478807503648
"Fish Crow",2022,-5.4810158501446
"Fish Crow",2023,-1.15377222489188
"Fish Crow",2024,28
"Fish Crow",2025,2
"Gray Catbird",2000,-12.0763459131735
"Gray Catbird",2001,3.00337028144169
"Gray Catbird",2002,-0.640847356819396
"Gray Catbird",2003,-2.64990092085326
"Gray Catbird",2004,-3.99539815839384
"Gray Catbird",2005,11.6452990792471
"Gray Catbird",2006,-12
"Gray Catbird",2007,13
"Gray Catbird",2008,8
"Gray Catbird",2009,-17.8050242649158
"Gray Catbird",2010,17.6246411601262
"Gray Catbird",2011,-13.5938474652905
"Gray Catbird",2012,1.50446683368039
"Gray Catbird",2013,-10.8459289472443
"Gray Catbird",2014,12.4787049400504
"Gray Catbird",2015,-9.345825326401
"Gray Catbird",2016,1.65012622240381
"Gray Catbird",2017,6.80059088955856
"Gray Catbird",2018,-8.13836457981864
"Gray Catbird",2019,3.9210553039096
"Gray Catbird",2020,-4.25059476605868
"Gray Catbird",2021,-2.73032048069097
"Gray Catbird",2022,5.97058958208454
"Gray Catbird",2023,-2.24026910139356
"Gray Catbird",2024,-6
"Gray Catbird",2025,4
"House Finch",2000,-22.801884355117
"House Finch",2001,10.2471737671534
"House Finch",2002,32.8944779049754
"House Finch",2003,-18.9471092201889
"House Finch",2004,13.0944885440084
"House Finch",2005,-24.1473793238195
"House Finch",2006,25
"House Finch",2007,-8
"House Finch",2008,47
"House Finch",2009,-34.2318828759019
"House Finch",2010,0.0940640868185909
"House Finch",2011,14.5146887999343
"House Finch",2012,-25.9571293238143
"House Finch",2013,-45.2878439681504
"House Finch",2014,-16.1246863481752
"House Finch",2015,23.8284229896333
"House Finch",2016,37.8033471546633
"House Finch",2017,-34.3910065745769
"House Finch",2018,31.3653509325253
"House Finch",2019,-35.9400496945264
"House Finch",2020,30.3267248215702
"House Finch",2021,-15.309352872523
"House Finch",2022,29.9775412434985
"House Finch",2023,33.3318116290245
"House Finch",2024,-9
"House Finch",2025,36
"House Sparrow",2000,-14.4130737382782
"House Sparrow",2001,4.83272939453499
"House Sparrow",2002,2.05516404164531
"House Sparrow",2003,-10.8841356801492
"House Sparrow",2004,-14.1158643198508
"House Sparrow",2005,21
"House Sparrow",2006,-29
"House Sparrow",2007,21
"House Sparrow",2008,6
"House Sparrow",2009,-19.6933240895559
"House Sparrow",2010,1.78358587094403
"House Sparrow",2011,-0.809930330683841
"House Sparrow",2012,1.01041032724131
"House Sparrow",2013,-2.24378120694953
"House Sparrow",2014,1.21815662791183
"House Sparrow",2015,-9.70700915908913
"House Sparrow",2016,-4.04711181568366
"House Sparrow",2017,-0.767012368187746
"House Sparrow",2018,-0.302633337504707
"House Sparrow",2019,4.55864948155738
"House Sparrow",2020,-2
"House Sparrow",2021,1.06190975865685
"House Sparrow",2022,-4.14456232953624
"House Sparrow",2023,3.08265257087939
"House Sparrow",2024,0
"House Sparrow",2025,-8
"Mourning Dove",2000,-25.8953357291199
"Mourning Dove",2001,-17.5134024018639
"Mourning Dove",2002,53.5546050405624
"Mourning Dove",2003,-127.575154446905
"Mourning Dove",2004,62.9745825084495
"Mourning Dove",2005,-43.3994280615442
"Mourning Dove",2006,12
"Mourning Dove",2007,-29
"Mourning Dove",2008,124
"Mourning Dove",2009,3.92846947514386
"Mourning Dove",2010,-106.371361398371
"Mourning Dove",2011,6.53106307096198
"Mourning Dove",2012,61.9688308499773
"Mourning Dove",2013,-88.350614892386
"Mourning Dove",2014,79.332441934963
"Mourning Dove",2015,-85.8205797777703
"Mourning Dove",2016,-25.4591519350883
"Mourning Dove",2017,-13.2416978600825
"Mourning Dove",2018,38.89743838683
"Mourning Dove",2019,-18.5052422950981
"Mourning Dove",2020,13.09040444092
"Mourning Dove",2021,-6.82631083610107
"Mourning Dove",2022,-5.24649070162133
"Mourning Dove",2023,-2.9271984622776
"Mourning Dove",2024,40
"Mourning Dove",2025,-45
"Northern Bobwhite",2000,-3.00419441601936
"Northern Bobwhite",2001,17.7174825562769
"Northern Bobwhite",2002,-8.47787826931391
"Northern Bobwhite",2003,-21
"Northern Bobwhite",2004,12.8214918115882
"Northern Bobwhite",2005,-1.82149181158822
"Northern Bobwhite",2006,-15
"Northern Bobwhite",2007,11
"Northern Bobwhite",2008,-5
"Northern Bobwhite",2009,-12.6578850780963
"Northern Bobwhite",2010,6.94033745344838
"Northern Bobwhite",2011,-11.4801884470296
"Northern Bobwhite",2012,8.15790163193949
"Northern Bobwhite",2013,-5.52197856038488
"Northern Bobwhite",2014,-0.533042219182158
"Northern Bobwhite",2015,-0.469783996128335
"Northern Bobwhite",2016,2.71980219504227
"Northern Bobwhite",2017,-4.78314163035247
"Northern Bobwhite",2018,1.15582675986879
"Northern Bobwhite",2019,-0.568292201115643
"Northern Bobwhite",2020,-0.959555908009463
"Northern Bobwhite",2021,3.77511902486745
"Northern Bobwhite",2022,-0.836387645722801
"Northern Bobwhite",2023,-1.93873137914465
"Northern Bobwhite",2024,1
"Northern Bobwhite",2025,-2
"Northern Cardinal",2000,-61.6917820029812
"Northern Cardinal",2001,36.5295420274992
"Northern Cardinal",2002,-2.62987207302376
"Northern Cardinal",2003,-6.61073551695995
"Northern Cardinal",2004,14.0687143982565
"Northern Cardinal",2005,34.5420211187035
"Northern Cardinal",2006,50
"Northern Cardinal",2007,-71
"Northern Cardinal",2008,-14
"Northern Cardinal",2009,-18.8498837730925
"Northern Cardinal",2010,84.943308131027
"Northern Cardinal",2011,26.1349290424332
"Northern Cardinal",2012,-100.445021479621
"Northern Cardinal",2013,-35.6056051143827
"Northern Cardinal",2014,7.89698652694403
"Northern Cardinal",2015,50.0703893403497
"Northern Cardinal",2016,-39.7362566217481
"Northern Cardinal",2017,-42.9333949993739
"Northern Cardinal",2018,47.5550491400867
"Northern Cardinal",2019,7.98456721419802
"Northern Cardinal",2020,-70.01506740682
