"common_name","year","count"
"Blue Jay",2014,6.3272
"Blue Jay",2015,5.4251
"Blue Jay",2016,5.7807
"Blue Jay",2017,5.4161
"Blue Jay",2018,8.3359
"Blue Jay",2019,4.454
"Blue Jay",2020,9.5099
"Blue Jay",2021,5.6953
"Blue Jay",2022,8.9548
"Blue Jay",2023,4.5035
"Blue Jay",2024,5.1011
"Blue-gray Gnatcatcher",1999,0.0152
"Blue-gray Gnatcatcher",2000,0.0639
"Blue-gray Gnatcatcher",2001,0.034
"Blue-gray Gnatcatcher",2002,0
"Blue-gray Gnatcatcher",2003,0
"Blue-gray Gnatcatcher",2004,0.0278
"Blue-gray Gnatcatcher",2005,0
"Blue-gray Gnatcatcher",2006,0
"Blue-gray Gnatcatcher",2007,0
"Blue-gray Gnatcatcher",2008,0.0074
"Blue-gray Gnatcatcher",2009,0
"Blue-gray Gnatcatcher",2010,0
"Blue-gray Gnatcatcher",2011,0
"Blue-gray Gnatcatcher",2012,0
"Blue-gray Gnatcatcher",2013,0
"Blue-gray Gnatcatcher",2014,0.0156
"Blue-gray Gnatcatcher",2015,0
"Blue-gray Gnatcatcher",2016,0.0387
"Blue-gray Gnatcatcher",2017,0.0178
"Blue-gray Gnatcatcher",2018,0
"Blue-gray Gnatcatcher",2019,0.0306
"Blue-gray Gnatcatcher",2020,0.0065
"Blue-gray Gnatcatcher",2021,0.016
"Blue-gray Gnatcatcher",2022,0
"Blue-gray Gnatcatcher",2023,0.016
"Blue-gray Gnatcatcher",2024,0.0139
"Brown Thrasher",1999,0.3906
"Brown Thrasher",2000,0.3959
"Brown Thrasher",2001,0.3775
"Brown Thrasher",2002,0.4891
"Brown Thrasher",2003,0.4939
"Brown Thrasher",2004,0.7928
"Brown Thrasher",2005,0.6345
"Brown Thrasher",2006,0.5908
"Brown Thrasher",2007,0.5316
"Brown Thrasher",2008,0.4954
"Brown Thrasher",2009,0.7117
"Brown Thrasher",2010,0.7432
"Brown Thrasher",2011,0.6785
"Brown Thrasher",2012,0.6186
"Brown Thrasher",2013,0.8816
"Brown Thrasher",2014,0.7141
"Brown Thrasher",2015,0.4695
"Brown Thrasher",2016,0.5565
"Brown Thrasher",2017,0.786
"Brown Thrasher",2018,0.7008
"Brown Thrasher",2019,0.7247
"Brown Thrasher",2020,0.7496
"Brown Thrasher",2021,0.9115
"Brown Thrasher",2022,0.7467
"Brown Thrasher",2023,0.6494
"Brown Thrasher",2024,0.871
"Brown-headed Cowbird",1999,0.2738
"Brown-headed Cowbird",2000,0.2726
"Brown-headed Cowbird",2001,2.1452
"Brown-headed Cowbird",2002,0.555
"Brown-headed Cowbird",2003,0.1961
"Brown-headed Cowbird",2004,0.0875
"Brown-headed Cowbird",2005,2.159
"Brown-headed Cowbird",2006,0.0968
"Brown-headed Cowbird",2007,0.2047
"Brown-headed Cowbird",2008,0.0325
"Brown-headed Cowbird",2009,1.0154
"Brown-headed Cowbird",2010,0.9978
"Brown-headed Cowbird",2011,0.1302
"Brown-headed Cowbird",2012,0.6507
"Brown-headed Cowbird",2013,0.1758
"Brown-headed Cowbird",2014,0.3608
"Brown-headed Cowbird",2015,0.4543
"Brown-headed Cowbird",2016,0.177
"Brown-headed Cowbird",2017,12.2508
"Brown-headed Cowbird",2018,1.3988
"Brown-headed Cowbird",2019,0.4031
"Brown-headed Cowbird",2020,0.1767
"Brown-headed Cowbird",2021,2.2301
"Brown-headed Cowbird",2022,0.1721
"Brown-headed Cowbird",2023,0.2078
"Brown-headed Cowbird",2024,1.3893
"Brown-headed Nuthatch",1999,1.5379
"Brown-headed Nuthatch",2000,1.4337
"Brown-headed Nuthatch",2001,1.9924
"Brown-headed Nuthatch",2002,2.4199
"Brown-headed Nuthatch",2003,1.3201
"Brown-headed Nuthatch",2004,2.0793
"Brown-headed Nuthatch",2005,1.7658
"Brown-headed Nuthatch",2006,3.1794
"Brown-headed Nuthatch",2007,1.3472
"Brown-headed Nuthatch",2008,2.4702
"Brown-headed Nuthatch",2009,2.8807
"Brown-headed Nuthatch",2010,2.3097
"Brown-headed Nuthatch",2011,3.3187
"Brown-headed Nuthatch",2012,2.8081
"Brown-headed Nuthatch",2013,2.3738
"Brown-headed Nuthatch",2014,2.9877
"Brown-headed Nuthatch",2015,2.2661
"Brown-headed Nuthatch",2016,2.0681
"Brown-headed Nuthatch",2017,2.1124
"Brown-headed Nuthatch",2018,2.6571
"Brown-headed Nuthatch",2019,2.5288
"Brown-headed Nuthatch",2020,2.9194
"Brown-headed Nuthatch",2021,2.7284
"Brown-headed Nuthatch",2022,3.667
"Brown-headed Nuthatch",2023,3.3774
"Brown-headed Nuthatch",2024,2.7396
"Carolina Chickadee",1999,8.9947
"Carolina Chickadee",2000,8.7693
"Carolina Chickadee",2001,8.2156
"Carolina Chickadee",2002,8.819
"Carolina Chickadee",2003,7.7093
"Carolina Chickadee",2004,8.5245
"Carolina Chickadee",2005,9.9968
"Carolina Chickadee",2006,9.1855
"Carolina Chickadee",2007,7.4344
"Carolina Chickadee",2008,9.7053
"Carolina Chickadee",2009,7.6467
"Carolina Chickadee",2010,7.5709
"Carolina Chickadee",2011,11.3975
"Carolina Chickadee",2012,9.2432
"Carolina Chickadee",2013,10.207
"Carolina Chickadee",2014,10.0396
"Carolina Chickadee",2015,8.673
"Carolina Chickadee",2016,9.1166
"Carolina Chickadee",2017,7.4245
"Carolina Chickadee",2018,8.3472
"Carolina Chickadee",2019,7.8985
"Carolina Chickadee",2020,8.3343
"Carolina Chickadee",2021,9.8559
"Carolina Chickadee",2022,7.7654
"Carolina Chickadee",2023,8.2824
"Carolina Chickadee",2024,7.2675
"Carolina Wren",1999,7.1917
"Carolina Wren",2000,3.5906
"Carolina Wren",2001,5.0333
"Carolina Wren",2002,6.4599
"Carolina Wren",2003,5.3785
"Carolina Wren",2004,8.4037
"Carolina Wren",2005,7.9747
"Carolina Wren",2006,8.4518
"Carolina Wren",2007,5.2344
"Carolina Wren",2008,6.3943
"Carolina Wren",2009,7.0389
"Carolina Wren",2010,6.0982
"Carolina Wren",2011,6.9243
"Carolina Wren",2012,7.1888
"Carolina Wren",2013,9.2642
"Carolina Wren",2014,7.7563
"Carolina Wren",2015,6.888
"Carolina Wren",2016,6.1899
"Carolina Wren",2017,6.298
"Carolina Wren",2018,7.136
"Carolina Wren",2019,7.9357
"Carolina Wren",2020,8.4336
"Carolina Wren",2021,6.5629
"Carolina Wren",2022,7.2979
"Carolina Wren",2023,7.4654
"Carolina Wren",2024,5.844
"Chipping Sparrow",1999,1.126
"Chipping Sparrow",2000,0.5116
"Chipping Sparrow",2001,2.4683
"Chipping Sparrow",2002,2.7929
"Chipping Sparrow",2003,4.2453
"Chipping Sparrow",2004,7.1931
"Chipping Sparrow",2005,5.8547
"Chipping Sparrow",2006,5.4592
"Chipping Sparrow",2007,1.1978
"Chipping Sparrow",2008,8.5281
"Chipping Sparrow",2009,5.8989
"Chipping Sparrow",2010,5.9396
"Chipping Sparrow",2011,10.5086
"Chipping Sparrow",2012,9.9511
"Chipping Sparrow",2013,11.1489
"Chipping Sparrow",2014,7.9334
"Chipping Sparrow",2015,9.8269
"Chipping Sparrow",2016,8.4061
"Chipping Sparrow",2017,6.0919
"Chipping Sparrow",2018,9.5575
"Chipping Sparrow",2019,10.3154
"Chipping Sparrow",2020,13.8626
"Chipping Sparrow",2021,9.7764
"Chipping Sparrow",2022,9.6294
"Chipping Sparrow",2023,8.1688
"Chipping Sparrow",2024,9.7915
"Common Grackle",1999,17.8813
"Common Grackle",2000,15.3515
"Common Grackle",2001,14.2627
"Common Grackle",2002,3.3801
"Common Grackle",2003,0.3156
"Common Grackle",2004,0.0496
"Common Grackle",2005,4.8029
"Common Grackle",2006,19.4661
"Common Grackle",2007,76.8093
"Common Grackle",2008,0.9426
"Common Grackle",2009,1.8572
"Common Grackle",2010,54.0979
"Common Grackle",2011,11.0828
"Common Grackle",2012,0.5835
"Common Grackle",2013,17.1879
"Common Grackle",2014,10.3465
"Common Grackle",2015,3.4201
"Common Grackle",2016,0.3127
"Common Grackle",2017,24.6041
"Common Grackle",2018,25.6006
"Common Grackle",2019,47.0468
"Common Grackle",2020,4.3324
"Common Grackle",2021,3.5778
"Common Grackle",2022,92.9576
"Common Grackle",2023,1.7348
"Common Grackle",2024,0.2453
"Common Yellowthroat",1999,0
"Common Yellowthroat",2000,0.0506
"Common Yellowthroat",2001,0.082
"Common Yellowthroat",2002,0.026
"Common Yellowthroat",2003,0.0481
"Common Yellowthroat",2004,0.0378
"Common Yellowthroat",2005,0
"Common Yellowthroat",2006,0.0506
"Common Yellowthroat",2007,0
"Common Yellowthroat",2008,0.0089
"Common Yellowthroat",2009,0.02
"Common Yellowthroat",2010,0.0097
"Common Yellowthroat",2011,0.0076
"Common Yellowthroat",2012,0.0354
"Common Yellowthroat",2013,0.0136
"Common Yellowthroat",2014,0
"Common Yellowthroat",2015,0.0117
"Common Yellowthroat",2016,0.0067
"Common Yellowthroat",2017,0.0086
"Common Yellowthroat",2018,0.029
"Common Yellowthroat",2019,0.032
"Common Yellowthroat",2020,0.057
"Common Yellowthroat",2021,0.0209
"Common Yellowthroat",2022,0
"Common Yellowthroat",2023,0.016
"Common Yellowthroat",2024,0.008
"Downy Woodpecker",1999,2.4212
"Downy Woodpecker",2000,2.3691
"Downy Woodpecker",2001,2.5369
"Downy Woodpecker",2002,2.1142
"Downy Woodpecker",2003,1.7765
"Downy Woodpecker",2004,2.2358
"Downy Woodpecker",2005,2.3818
"Downy Woodpecker",2006,2.6612
"Downy Woodpecker",2007,1.6336
"Downy Woodpecker",2008,1.9504
"Downy Woodpecker",2009,2.041
"Downy Woodpecker",2010,2.328
"Downy Woodpecker",2011,2.0106
"Downy Woodpecker",2012,2.3487
"Downy Woodpecker",2013,2.91
"Downy Woodpecker",2014,2.6027
"Downy Woodpecker",2015,2.4872
"Downy Woodpecker",2016,2.1505
"Downy Woodpecker",2017,2.3154
"Downy Woodpecker",2018,2.5865
"Downy Woodpecker",2019,2.8892
"Downy Woodpecker",2020,2.5735
"Downy Woodpecker",2021,2.9335
"Downy Woodpecker",2022,3.1613
"Downy Woodpecker",2023,2.8726
"Downy Woodpecker",2024,2.8386
"Eastern Bluebird",1999,8.1939
"Eastern Bluebird",2000,7.1553
"Eastern Bluebird",2001,7.6933
"Eastern Bluebird",2002,6.8476
"Eastern Bluebird",2003,5.3303
"Eastern Bluebird",2004,6.1372
"Eastern Bluebird",2005,7.2663
"Eastern Bluebird",2006,8.2385
"Eastern Bluebird",2007,7.2899
"Eastern Bluebird",2008,7.8926
"Eastern Bluebird",2009,7.5189
"Eastern Bluebird",2010,8.6288
"Eastern Bluebird",2011,8.339
"Eastern Bluebird",2012,8.0323
"Eastern Bluebird",2013,6.9579
"Eastern Bluebird",2014,8.0935
"Eastern Bluebird",2015,5.6629
"Eastern Bluebird",2016,5.3725
"Eastern Bluebird",2017,9.2695
"Eastern Bluebird",2018,6.2082
"Eastern Bluebird",2019,7.8868
"Eastern Bluebird",2020,7.9153
"Eastern Bluebird",2021,10.7661
"Eastern Bluebird",2022,9.4095
"Eastern Bluebird",2023,6.1435
"Eastern Bluebird",2024,6.0066
"Eastern Meadowlark",1999,0.9945
"Eastern Meadowlark",2000,1.823
"Eastern Meadowlark",2001,1.1206
"Eastern Meadowlark",2002,0.7952
"Eastern Meadowlark",2003,1.2773
"Eastern Meadowlark",2004,0.9036
"Eastern Meadowlark",2005,0.5608
"Eastern Meadowlark",2006,0.8061
"Eastern Meadowlark",2007,0.6621
"Eastern Meadowlark",2008,1.1889
"Eastern Meadowlark",2009,1.1382
"Eastern Meadowlark",2010,1.237
"Eastern Meadowlark",2011,0.7015
"Eastern Meadowlark",2012,0.9053
"Eastern Meadowlark",2013,0.495
"Eastern Meadowlark",2014,0.5055
"Eastern Meadowlark",2015,0.3266
"Eastern Meadowlark",2016,0.9398
"Eastern Meadowlark",2017,1.0607
"Eastern Meadowlark",2018,0.833
"Eastern Meadowlark",2019,0.6064
"Eastern Meadowlark",2020,0.2859
"Eastern Meadowlark",2021,1.1452
"Eastern Meadowlark",2022,0.3349
"Eastern Meadowlark",2023,1.1181
"Eastern Meadowlark",2024,0.9925
"Eastern Phoebe",1999,0.9127
"Eastern Phoebe",2000,0.6935
"Eastern Phoebe",2001,0.8886
"Eastern Phoebe",2002,1.1777
"Eastern Phoebe",2003,0.4653
"Eastern Phoebe",2004,0.8398
"Eastern Phoebe",2005,1.5228
"Eastern Phoebe",2006,0.772
"Eastern Phoebe",2007,0.469
"Eastern Phoebe",2008,1.0064
"Eastern Phoebe",2009,1.1007
"Eastern Phoebe",2010,0.7508
"Eastern Phoebe",2011,0.851
"Eastern Phoebe",2012,1.2232
"Eastern Phoebe",2013,1.3418
"Eastern Phoebe",2014,1.2312
"Eastern Phoebe",2015,0.7121
"Eastern Phoebe",2016,0.6102
"Eastern Phoebe",2017,1.2385
"Eastern Phoebe",2018,0.8937
"Eastern Phoebe",2019,1.2625
"Eastern Phoebe",2020,0.9403
"Eastern Phoebe",2021,1.112
"Eastern Phoebe",2022,1.1516
"Eastern Phoebe",2023,1.2168
"Eastern Phoebe",2024,1.4858
"Eastern Towhee",1999,2.7027
"Eastern Towhee",2000,3.0556
"Eastern Towhee",2001,3.4705
"Eastern Towhee",2002,3.2917
"Eastern Towhee",2003,3.5493
"Eastern Towhee",2004,3.8757
"Eastern Towhee",2005,5.2234
"Eastern Towhee",2006,4.2596
"Eastern Towhee",2007,3.8846
"Eastern Towhee",2008,3.2333
"Eastern Towhee",2009,4.2663
"Eastern Towhee",2010,3.335
"Eastern Towhee",2011,4.6673
"Eastern Towhee",2012,4.1354
"Eastern Towhee",2013,4.5979
"Eastern Towhee",2014,4.1857
"Eastern Towhee",2015,3.746
"Eastern Towhee",2016,3.4791
"Eastern Towhee",2017,4.3154
"Eastern Towhee",2018,4.2147
"Eastern Towhee",2019,3.7826
"Eastern Towhee",2020,3.4809
"Eastern Towhee",2021,4.2565
"Eastern Towhee",2022,4.1554
"Eastern Towhee",2023,3.5556
"Eastern Towhee",2024,2.9238
"European Starling",1999,25.2633
"European Starling",2000,17.8495
"European Starling",2001,15.7992
"European Starling",2002,9.1147
"European Starling",2003,8.1159
"European Starling",2004,11.7295
"European Starling",2005,11.075
"European Starling",2006,7.9874
"European Starling",2007,12.3371
"European Starling",2008,11.6181
"European Starling",2009,6.7028
"European Starling",2010,9.9475
"European Starling",2011,8.2676
"European Starling",2012,9.911
"European Starling",2013,8.443
"European Starling",2014,11.7224
"European Starling",2015,5.8716
"European Starling",2016,6.6187
"European Starling",2017,7.8928
"European Starling",2018,7.4666
"European Starling",2019,7.402
"European Starling",2020,9.0793
"European Starling",2021,8.1872
"European Starling",2022,5.7649
"European Starling",2023,6.6087
"European Starling",2024,2.892
"Field Sparrow",1999,2.4013
"Field Sparrow",2000,1.5028
"Field Sparrow",2001,2.4626
"Field Sparrow",2002,2.4175
"Field Sparrow",2003,1.4376
"Field Sparrow",2004,2.3524
"Field Sparrow",2005,3.1083
"Field Sparrow",2006,2.1675
"Field Sparrow",2007,1.3146
"Field Sparrow",2008,4.3541
"Field Sparrow",2009,1.8821
"Field Sparrow",2010,2.63
"Field Sparrow",2011,1.9623
"Field Sparrow",2012,3.0048
"Field Sparrow",2013,1.5105
"Field Sparrow",2014,3.1624
"Field Sparrow",2015,1.8803
"Field Sparrow",2016,1.5553
"Field Sparrow",2017,1.1722
"Field Sparrow",2018,0.8469
"Field Sparrow",2019,2.1769
"Field Sparrow",2020,1.4796
"Field Sparrow",2021,1.8796
"Field Sparrow",2022,1.2789
"Field Sparrow",2023,1.0285
"Field Sparrow",2024,1.1163
"Fish Crow",1999,0
"Fish Crow",2000,0
"Fish Crow",2001,0.0133
"Fish Crow",2002,0.0068
"Fish Crow",2003,0
"Fish Crow",2004,0
"Fish Crow",2005,0.0148
"Fish Crow",2006,0.0201
"Fish Crow",2007,0
"Fish Crow",2008,0.0163
"Fish Crow",2009,0
"Fish Crow",2010,0
"Fish Crow",2011,0
"Fish Crow",2012,0.0071
"Fish Crow",2013,0.0062
"Fish Crow",2014,0.187
"Fish Crow",2015,0.0174
"Fish Crow",2016,0.0356
"Fish Crow",2017,0.0086
"Fish Crow",2018,0
"Fish Crow",2019,0.0161
"Fish Crow",2020,0
"Fish Crow",2021,0.032
"Fish Crow",2022,0.0078
"Fish Crow",2023,0.1121
"Fish Crow",2024,0.0358
"Gray Catbird",1999,0.0129
"Gray Catbird",2000,0.024
"Gray Catbird",2001,0.007
"Gray Catbird",2002,0
"Gray Catbird",2003,0.0311
"Gray Catbird",2004,0.0355
"Gray Catbird",2005,0.0759
"Gray Catbird",2006,0.0448
"Gray Catbird",2007,0.0217
"Gray Catbird",2008,0.0223
"Gray Catbird",2009,0.02
"Gray Catbird",2010,0.015
"Gray Catbird",2011,0.0152
"Gray Catbird",2012,0.0236
"Gray Catbird",2013,0.0272
"Gray Catbird",2014,0.0193
"Gray Catbird",2015,0
"Gray Catbird",2016,0.0399
"Gray Catbird",2017,0
"Gray Catbird",2018,0.0593
"Gray Catbird",2019,0.0275
"Gray Catbird",2020,0.0478
"Gray Catbird",2021,0.0264
"Gray Catbird",2022,0.0689
"Gray Catbird",2023,0.0227
"Gray Catbird",2024,0.0157
"House Finch",1999,4.1581
"House Finch",2000,2.6656
"House Finch",2001,3.5687
"House Finch",2002,3.5476
"House Finch",2003,2.1339
"House Finch",2004,2.8003
"House Finch",2005,3.4628
"House Finch",2006,4.2279
"House Finch",2007,3.2231
"House Finch",2008,3.4634
"House Finch",2009,2.7442
"House Finch",2010,4.7828
"House Finch",2011,2.5881
"House Finch",2012,3.9137
"House Finch",2013,2.2942
"House Finch",2014,2.9215
"House Finch",2015,2.491
"House Finch",2016,2.5872
"House Finch",2017,3.5613
"House Finch",2018,2.1924
"House Finch",2019,2.0854
"House Finch",2020,2.3825
"House Finch",2021,3.5347
"House Finch",2022,3.5965
"House Finch",2023,3.3881
"House Finch",2024,1.96
"House Sparrow",1999,2.0268
"House Sparrow",2000,1.2786
"House Sparrow",2001,1.5441
"House Sparrow",2002,1.5549
"House Sparrow",2003,0.5429
"House Sparrow",2004,0.5858
"House Sparrow",2005,0.8993
"House Sparrow",2006,1.2319
"House Sparrow",2007,0.6278
"House Sparrow",2008,1.3845
"House Sparrow",2009,0.6259
"House Sparrow",2010,0.2289
"House Sparrow",2011,0.993
"House Sparrow",2012,0.7987
"House Sparrow",2013,0.3002
"House Sparrow",2014,0.568
"House Sparrow",2015,0.5241
"House Sparrow",2016,0.2465
"House Sparrow",2017,0.4019
"House Sparrow",2018,0.6929
"House Sparrow",2019,0.4683
"House Sparrow",2020,0.3183
"House Sparrow",2021,0.5985
"House Sparrow",2022,0.5913
"House Sparrow",2023,0.7693
"House Sparrow",2024,0.2721
"Mourning Dove",1999,5.4232
"Mourning Dove",2000,5.3896
"Mourning Dove",2001,8.0674
"Mourning Dove",2002,3.8258
"Mourning Dove",2003,4.1296
"Mourning Dove",2004,5.7055
"Mourning Dove",2005,9.4537
"Mourning Dove",2006,5.4765
"Mourning Dove",2007,6.024
"Mourning Dove",2008,6.1742
"Mourning Dove",2009,2.8938
"Mourning Dove",2010,4.8407
"Mourning Dove",2011,4.9787
"Mourning Dove",2012,4.2054
"Mourning Dove",2013,4.8603
"Mourning Dove",2014,5.2047
"Mourning Dove",2015,3.4011
"Mourning Dove",2016,4.1293
"Mourning Dove",2017,6.2819
"Mourning Dove",2018,5.0683
"Mourning Dove",2019,2.4815
"Mourning Dove",2020,4.2088
"Mourning Dove",2021,7.3261
"Mourning Dove",2022,4.0991
"Mourning Dove",2023,3.8654
"Mourning Dove",2024,3.7322
"Northern Bobwhite",1999,0.1956
"Northern Bobwhite",2000,0
"Northern Bobwhite",2001,0.0362
"Northern Bobwhite",2002,0.0314
"Northern Bobwhite",2003,0.0499
"Northern Bobwhite",2004,0.0214
"Northern Bobwhite",2005,0.1479
"Northern Bobwhite",2006,0
"Northern Bobwhite",2007,0.0366
"Northern Bobwhite",2008,0.0148
"Northern Bobwhite",2009,0
"Northern Bobwhite",2010,0.059
"Northern Bobwhite",2011,0
"Northern Bobwhite",2012,0
"Northern Bobwhite",2013,0
"Northern Bobwhite",2014,0.0244
"Northern Bobwhite",2015,0
"Northern Bobwhite",2016,0
"Northern Bobwhite",2017,0
"Northern Bobwhite",2018,0.0072
"Northern Bobwhite",2019,0.0145
"Northern Bobwhite",2020,0.0096
"Northern Bobwhite",2021,0
"Northern Bobwhite",2022,0.008
"Northern Bobwhite",2023,0
"Northern Bobwhite",2024,0
"Northern Cardinal",1999,8.2116
"Northern Cardinal",2000,6.7251
"Northern Cardinal",2001,7.2465
"Northern Cardinal",2002,8.1989
"Northern Cardinal",2003,7.8955
"Northern Cardinal",2004,10.6632
"Northern Cardinal",2005,10.4886
"Northern Cardinal",2006,9.7458
"Northern Cardinal",2007,10.4142
"Northern Cardinal",2008,10.3334
"Northern Cardinal",2009,11.6106
"Northern Cardinal",2010,10.0738
"Northern Cardinal",2011,10.5469
"Northern Cardinal",2012,8.9703
"Northern Cardinal",2013,10.024
"Northern Cardinal",2014,9.0638
"Northern Cardinal",2015,10.0322
"Northern Cardinal",2016,10.3455
"Northern Cardinal",2017,10.9834
"Northern Cardinal",2018,10.8248
"Northern Cardinal",2019,10.133
"Northern Cardinal",2020,10.5219
"Northern Cardinal",2021,10.0694
"Northern Cardinal",2022,6.7233
"Northern Cardinal",2023,9.3545
"Northern Cardinal",2024,8.0465
"Northern Mockingbird",1999,1.9414
"Northern Mockingbird",2000,2.1165
"Northern Mockingbird",2001,2.1753
"Northern Mockingbird",2002,2.7626
"Northern Mockingbird",2003,1.9467
"Northern Mockingbird",2004,2.7353
"Northern Mockingbird",2005,1.7774
"Northern Mockingbird",2006,2.5031
"Northern Mockingbird",2007,1.8968
"Northern Mockingbird",2008,2.5221
"Northern Mockingbird",2009,2.5446
"Northern Mockingbird",2010,2.5763
"Northern Mockingbird",2011,2.3944
"Northern Mockingbird",2012,2.5361
"Northern Mockingbird",2013,2.0702
"Northern Mockingbird",2014,1.9114
"Northern Mockingbird",2015,1.6657
"Northern Mockingbird",2016,1.3756
"Northern Mockingbird",2017,1.4972
"Northern Mockingbird",2018,1.7247
"Northern Mockingbird",2019,1.2626
"Northern Mockingbird",2020,1.4947
"Northern Mockingbird",2021,1.6705
"Northern Mockingbird",2022,1.7804
"Northern Mockingbird",2023,1.5905
"Northern Mockingbird",2024,1.7554
"Pileated Woodpecker",1999,0.3765
"Pileated Woodpecker",2000,0.3196
"Pileated Woodpecker",2001,0.371
"Pileated Woodpecker",2002,0.3685
"Pileated Woodpecker",2003,0.3422
"Pileated Woodpecker",2004,0.4099
"Pileated Woodpecker",2005,0.4001
"Pileated Woodpecker",2006,0.443
"Pileated Woodpecker",2007,0.2914
"Pileated Woodpecker",2008,0.4738
"Pileated Woodpecker",2009,0.5005
"Pileated Woodpecker",2010,0.4217
"Pileated Woodpecker",2011,0.5433
"Pileated Woodpecker",2012,0.4273
"Pileated Woodpecker",2013,0.4032
"Pileated Woodpecker",2014,0.7853
"Pileated Woodpecker",2015,0.7016
"Pileated Woodpecker",2016,0.5208
"Pileated Woodpecker",2017,0.4643
"Pileated Woodpecker",2018,0.6273
"Pileated Woodpecker",2019,0.4707
"Pileated Woodpecker",2020,1.0099
"Pileated Woodpecker",2021,0.6267
"Pileated Woodpecker",2022,0.8075
"Pileated Woodpecker",2023,0.7849
"Pileated Woodpecker",2024,0.6669
"Pine Warbler",1999,0.7273
"Pine Warbler",2000,2.9476
"Pine Warbler",2001,2.0526
"Pine Warbler",2002,0.8161
"Pine Warbler",2003,0.7799
"Pine Warbler",2004,1.5936
"Pine Warbler",2005,0.941
"Pine Warbler",2006,2.0903
"Pine Warbler",2007,0.4808
"Pine Warbler",2008,1.1403
"Pine Warbler",2009,1.1085
"Pine Warbler",2010,1.3662
"Pine Warbler",2011,0.4288
"Pine Warbler",2012,1.3306
"Pine Warbler",2013,0.9704
"Pine Warbler",2014,0.4102
"Pine Warbler",2015,1.1345
"Pine Warbler",2016,1.1945
"Pine Warbler",2017,2.2538
"Pine Warbler",2018,1.0045
"Pine Warbler",2019,3.5748
"Pine Warbler",2020,1.3935
"Pine Warbler",2021,1.4972
"Pine Warbler",2022,1.9329
"Pine Warbler",2023,1.0783
"Pine Warbler",2024,0.823
"Red-bellied Woodpecker",1999,3.5226
"Red-bellied Woodpecker",2000,3.1943
"Red-bellied Woodpecker",2001,3.4343
"Red-bellied Woodpecker",2002,3.4288
"Red-bellied Woodpecker",2003,3.1858
"Red-bellied Woodpecker",2004,3.0389
"Red-bellied Woodpecker",2005,4.1519
"Red-bellied Woodpecker",2006,4.6868
"Red-bellied Woodpecker",2007,2.4953
"Red-bellied Woodpecker",2008,3.3434
"Red-bellied Woodpecker",2009,4.1769
"Red-bellied Woodpecker",2010,3.7967
