"common_name","year","yoy_change"
"Horned Grebe",2009,0.4475
"Horned Grebe",2010,-0.4477
"Horned Grebe",2011,0.1158
"Horned Grebe",2012,-0.1372
"Horned Grebe",2013,1.2707
"Horned Grebe",2014,0.4604
"Horned Grebe",2015,-1.6307
"Horned Grebe",2016,0.3175
"Horned Grebe",2017,0.2174
"Horned Grebe",2018,0.5195
"Horned Grebe",2019,0.0782
"Horned Grebe",2020,-0.8855
"Horned Grebe",2021,0.8518
"Horned Grebe",2022,1.1804
"Horned Grebe",2023,-1.2306
"Horned Grebe",2024,0.7129
"House Finch",1999,0
"House Finch",2000,-1.4925
"House Finch",2001,0.9031
"House Finch",2002,-0.0211000000000001
"House Finch",2003,-1.4137
"House Finch",2004,0.6664
"House Finch",2005,0.6625
"House Finch",2006,0.7651
"House Finch",2007,-1.0048
"House Finch",2008,0.2403
"House Finch",2009,-0.7192
"House Finch",2010,2.0386
"House Finch",2011,-2.1947
"House Finch",2012,1.3256
"House Finch",2013,-1.6195
"House Finch",2014,0.6273
"House Finch",2015,-0.4305
"House Finch",2016,0.0962000000000001
"House Finch",2017,0.9741
"House Finch",2018,-1.3689
"House Finch",2019,-0.107
"House Finch",2020,0.2971
"House Finch",2021,1.1522
"House Finch",2022,0.0617999999999999
"House Finch",2023,-0.2084
"House Finch",2024,-1.4281
"House Sparrow",1999,0
"House Sparrow",2000,-0.7482
"House Sparrow",2001,0.2655
"House Sparrow",2002,0.0107999999999999
"House Sparrow",2003,-1.012
"House Sparrow",2004,0.0428999999999999
"House Sparrow",2005,0.3135
"House Sparrow",2006,0.3326
"House Sparrow",2007,-0.6041
"House Sparrow",2008,0.7567
"House Sparrow",2009,-0.7586
"House Sparrow",2010,-0.397
"House Sparrow",2011,0.7641
"House Sparrow",2012,-0.1943
"House Sparrow",2013,-0.4985
"House Sparrow",2014,0.2678
"House Sparrow",2015,-0.0438999999999999
"House Sparrow",2016,-0.2776
"House Sparrow",2017,0.1554
"House Sparrow",2018,0.291
"House Sparrow",2019,-0.2246
"House Sparrow",2020,-0.15
"House Sparrow",2021,0.2802
"House Sparrow",2022,-0.00719999999999998
"House Sparrow",2023,0.178
"House Sparrow",2024,-0.4972
"Mourning Dove",1999,0
"Mourning Dove",2000,-0.0335999999999999
"Mourning Dove",2001,2.6778
"Mourning Dove",2002,-4.2416
"Mourning Dove",2003,0.3038
"Mourning Dove",2004,1.5759
"Mourning Dove",2005,3.7482
"Mourning Dove",2006,-3.9772
"Mourning Dove",2007,0.5475
"Mourning Dove",2008,0.1502
"Mourning Dove",2009,-3.2804
"Mourning Dove",2010,1.9469
"Mourning Dove",2011,0.138
"Mourning Dove",2012,-0.7733
"Mourning Dove",2013,0.6549
"Mourning Dove",2014,0.3444
"Mourning Dove",2015,-1.8036
"Mourning Dove",2016,0.7282
"Mourning Dove",2017,2.1526
"Mourning Dove",2018,-1.2136
"Mourning Dove",2019,-2.5868
"Mourning Dove",2020,1.7273
"Mourning Dove",2021,3.1173
"Mourning Dove",2022,-3.227
"Mourning Dove",2023,-0.2337
"Mourning Dove",2024,-0.1332
"Northern Cardinal",1999,0
"Northern Cardinal",2000,-1.4865
"Northern Cardinal",2001,0.5214
"Northern Cardinal",2002,0.9524
"Northern Cardinal",2003,-0.3034
"Northern Cardinal",2004,2.7677
"Northern Cardinal",2005,-0.1746
"Northern Cardinal",2006,-0.742800000000001
"Northern Cardinal",2007,0.6684
"Northern Cardinal",2008,-0.0808
"Northern Cardinal",2009,1.2772
"Northern Cardinal",2010,-1.5368
"Northern Cardinal",2011,0.4731
"Northern Cardinal",2012,-1.5766
"Northern Cardinal",2013,1.0537
"Northern Cardinal",2014,-0.960199999999999
"Northern Cardinal",2015,0.968399999999999
"Northern Cardinal",2016,0.3133
"Northern Cardinal",2017,0.6379
"Northern Cardinal",2018,-0.1586
"Northern Cardinal",2019,-0.691800000000001
"Northern Cardinal",2020,0.388900000000001
"Northern Cardinal",2021,-0.452500000000001
"Northern Cardinal",2022,-3.3461
"Northern Cardinal",2023,2.6312
"Northern Cardinal",2024,-1.308
"Northern Flicker",1999,0
"Northern Flicker",2000,-0.9735
"Northern Flicker",2001,0.5775
"Northern Flicker",2002,-0.0368999999999997
"Northern Flicker",2003,0.0918999999999999
"Northern Flicker",2004,-0.2403
"Northern Flicker",2005,0.7259
"Northern Flicker",2006,0.00360000000000005
"Northern Flicker",2007,-1.028
"Northern Flicker",2008,0.6669
"Northern Flicker",2009,-0.4981
"Northern Flicker",2010,0.7348
"Northern Flicker",2011,-0.3148
"Northern Flicker",2012,0.1962
"Northern Flicker",2013,-0.4477
"Northern Flicker",2014,0.2936
"Northern Flicker",2015,-0.7857
"Northern Flicker",2016,0.6269
"Northern Flicker",2017,-0.5308
"Northern Flicker",2018,0.6749
"Northern Flicker",2019,-0.8335
"Northern Flicker",2020,0.921
"Northern Flicker",2021,-0.1902
"Northern Flicker",2022,-0.0448
"Northern Flicker",2023,-0.7913
"Northern Flicker",2024,0.7818
"Northern Mockingbird",1999,0
"Northern Mockingbird",2000,0.1751
"Northern Mockingbird",2001,0.0588000000000002
"Northern Mockingbird",2002,0.5873
"Northern Mockingbird",2003,-0.8159
"Northern Mockingbird",2004,0.7886
"Northern Mockingbird",2005,-0.9579
"Northern Mockingbird",2006,0.7257
"Northern Mockingbird",2007,-0.6063
"Northern Mockingbird",2008,0.6253
"Northern Mockingbird",2009,0.0225
"Northern Mockingbird",2010,0.0316999999999998
"Northern Mockingbird",2011,-0.1819
"Northern Mockingbird",2012,0.1417
"Northern Mockingbird",2013,-0.4659
"Northern Mockingbird",2014,-0.1588
"Northern Mockingbird",2015,-0.2457
"Northern Mockingbird",2016,-0.2901
"Northern Mockingbird",2017,0.1216
"Northern Mockingbird",2018,0.2275
"Northern Mockingbird",2019,-0.4621
"Northern Mockingbird",2020,0.2321
"Northern Mockingbird",2021,0.1758
"Northern Mockingbird",2022,0.1099
"Northern Mockingbird",2023,-0.1899
"Northern Mockingbird",2024,0.1649
"Pied-billed Grebe",1999,0
"Pied-billed Grebe",2000,0.0276000000000001
"Pied-billed Grebe",2001,0.0661999999999999
"Pied-billed Grebe",2002,-0.0655
"Pied-billed Grebe",2003,-0.112
"Pied-billed Grebe",2004,0.0526
"Pied-billed Grebe",2005,0.0547000000000001
"Pied-billed Grebe",2006,-0.2108
"Pied-billed Grebe",2007,1.4525
"Pied-billed Grebe",2008,-1.4665
"Pied-billed Grebe",2009,0.1773
"Pied-billed Grebe",2010,-0.4647
"Pied-billed Grebe",2011,0.6884
"Pied-billed Grebe",2012,-0.1073
"Pied-billed Grebe",2013,0.7138
"Pied-billed Grebe",2014,-0.2381
"Pied-billed Grebe",2015,-0.9276
"Pied-billed Grebe",2016,0.8685
"Pied-billed Grebe",2017,-0.5061
"Pied-billed Grebe",2018,-0.3152
"Pied-billed Grebe",2019,0.3586
"Pied-billed Grebe",2020,-0.6113
"Pied-billed Grebe",2021,0.5259
"Pied-billed Grebe",2022,0.2333
"Pied-billed Grebe",2023,0.2541
"Pied-billed Grebe",2024,-0.5041
"Pine Siskin",1999,0
"Pine Siskin",2000,-0.3046
"Pine Siskin",2001,0.0845
"Pine Siskin",2002,-0.0937
"Pine Siskin",2003,-0.0068
"Pine Siskin",2004,0.6588
"Pine Siskin",2005,-0.6184
"Pine Siskin",2006,-0.0404
"Pine Siskin",2007,0.3184
"Pine Siskin",2008,5.4652
"Pine Siskin",2009,-5.7736
"Pine Siskin",2010,7.7141
"Pine Siskin",2011,-7.7241
"Pine Siskin",2012,10.1098
"Pine Siskin",2013,-10.1024
"Pine Siskin",2014,4.3555
"Pine Siskin",2015,-4.1367
"Pine Siskin",2016,-0.1913
"Pine Siskin",2017,-0.0124
"Pine Siskin",2018,1.029
"Pine Siskin",2019,-1.032
"Pine Siskin",2020,6.5975
"Pine Siskin",2021,-6.617
"Pine Siskin",2022,0.0842
"Pine Siskin",2023,0.0966
"Pine Siskin",2024,-0.1808
"Pine Warbler",1999,0
"Pine Warbler",2000,2.2203
"Pine Warbler",2001,-0.895
"Pine Warbler",2002,-1.2365
"Pine Warbler",2003,-0.0362
"Pine Warbler",2004,0.8137
"Pine Warbler",2005,-0.6526
"Pine Warbler",2006,1.1493
"Pine Warbler",2007,-1.6095
"Pine Warbler",2008,0.6595
"Pine Warbler",2009,-0.0318
"Pine Warbler",2010,0.2577
"Pine Warbler",2011,-0.9374
"Pine Warbler",2012,0.9018
"Pine Warbler",2013,-0.3602
"Pine Warbler",2014,-0.5602
"Pine Warbler",2015,0.7243
"Pine Warbler",2016,0.0599999999999998
"Pine Warbler",2017,1.0593
"Pine Warbler",2018,-1.2493
"Pine Warbler",2019,2.5703
"Pine Warbler",2020,-2.1813
"Pine Warbler",2021,0.1037
"Pine Warbler",2022,0.4357
"Pine Warbler",2023,-0.8546
"Pine Warbler",2024,-0.2553
"Red-bellied Woodpecker",1999,0
"Red-bellied Woodpecker",2000,-0.3283
"Red-bellied Woodpecker",2001,0.24
"Red-bellied Woodpecker",2002,-0.00550000000000006
"Red-bellied Woodpecker",2003,-0.243
"Red-bellied Woodpecker",2004,-0.1469
"Red-bellied Woodpecker",2005,1.113
"Red-bellied Woodpecker",2006,0.5349
"Red-bellied Woodpecker",2007,-2.1915
"Red-bellied Woodpecker",2008,0.8481
"Red-bellied Woodpecker",2009,0.8335
"Red-bellied Woodpecker",2010,-0.3802
"Red-bellied Woodpecker",2011,0.6518
"Red-bellied Woodpecker",2012,-0.335900000000001
"Red-bellied Woodpecker",2013,0.807600000000001
"Red-bellied Woodpecker",2014,-0.9308
"Red-bellied Woodpecker",2015,-0.0128999999999997
"Red-bellied Woodpecker",2016,-0.3801
"Red-bellied Woodpecker",2017,0.069
"Red-bellied Woodpecker",2018,2.338
"Red-bellied Woodpecker",2019,-1.8203
"Red-bellied Woodpecker",2020,0.493600000000001
"Red-bellied Woodpecker",2021,-1.0468
"Red-bellied Woodpecker",2022,2.0015
"Red-bellied Woodpecker",2023,-1.9304
"Red-bellied Woodpecker",2024,0.5355
"Red-headed Woodpecker",1999,0
"Red-headed Woodpecker",2000,0.6859
"Red-headed Woodpecker",2001,0.0677999999999999
"Red-headed Woodpecker",2002,-1.0166
"Red-headed Woodpecker",2003,0.2395
"Red-headed Woodpecker",2004,-0.2515
"Red-headed Woodpecker",2005,0.224
"Red-headed Woodpecker",2006,0.5048
"Red-headed Woodpecker",2007,-0.3339
"Red-headed Woodpecker",2008,0.0595
"Red-headed Woodpecker",2009,0.3126
"Red-headed Woodpecker",2010,-0.1205
"Red-headed Woodpecker",2011,-0.1178
"Red-headed Woodpecker",2012,0.4768
"Red-headed Woodpecker",2013,0.2654
"Red-headed Woodpecker",2014,-0.4795
"Red-headed Woodpecker",2015,-0.3084
"Red-headed Woodpecker",2016,-0.2167
"Red-headed Woodpecker",2017,0.3143
"Red-headed Woodpecker",2018,1.1894
"Red-headed Woodpecker",2019,-0.7482
"Red-headed Woodpecker",2020,-0.2855
"Red-headed Woodpecker",2021,0.0727999999999999
"Red-headed Woodpecker",2022,0.629
"Red-headed Woodpecker",2023,-0.8614
"Red-headed Woodpecker",2024,0.8141
"Red-winged Blackbird",1999,0
"Red-winged Blackbird",2000,-4.9894
"Red-winged Blackbird",2001,5.0043
"Red-winged Blackbird",2002,-13.0202
"Red-winged Blackbird",2003,29.0508
"Red-winged Blackbird",2004,-26.4105
"Red-winged Blackbird",2005,19.8373
"Red-winged Blackbird",2006,3.7695
"Red-winged Blackbird",2007,-17.5442
"Red-winged Blackbird",2008,-2.9322
"Red-winged Blackbird",2009,-11.4856
"Red-winged Blackbird",2010,10.7466
"Red-winged Blackbird",2011,5.3245
"Red-winged Blackbird",2012,5.4346
"Red-winged Blackbird",2013,-8.6129
"Red-winged Blackbird",2014,3.3691
"Red-winged Blackbird",2015,3.8902
"Red-winged Blackbird",2016,21.3322
"Red-winged Blackbird",2017,-14.9642
"Red-winged Blackbird",2018,2.825
"Red-winged Blackbird",2019,-23.2937
"Red-winged Blackbird",2020,13.0221
"Red-winged Blackbird",2021,-0.34
"Red-winged Blackbird",2022,12.4103
"Red-winged Blackbird",2023,27.1129
"Red-winged Blackbird",2024,-44.437
"Ring-billed Gull",1999,0
"Ring-billed Gull",2000,75.0798
"Ring-billed Gull",2001,-75.2553
"Ring-billed Gull",2002,82.4742
"Ring-billed Gull",2003,-72.6976
"Ring-billed Gull",2004,70.23
"Ring-billed Gull",2005,28.7904
"Ring-billed Gull",2006,-31.6033
"Ring-billed Gull",2007,-80.0513
"Ring-billed Gull",2008,268.8417
"Ring-billed Gull",2009,106.4193
"Ring-billed Gull",2010,122.5767
"Ring-billed Gull",2011,-71.3166
"Ring-billed Gull",2012,-102.1648
"Ring-billed Gull",2013,20.0679
"Ring-billed Gull",2014,17.4662
"Ring-billed Gull",2015,-332.722
"Ring-billed Gull",2016,378.2966
"Ring-billed Gull",2017,-64.0794
"Ring-billed Gull",2018,-225.6214
"Ring-billed Gull",2019,36.3637
"Ring-billed Gull",2020,-43.9473
"Ring-billed Gull",2021,-25.23
"Ring-billed Gull",2022,280.6051
"Ring-billed Gull",2023,-284.5953
"Ring-billed Gull",2024,110.8877
"Ring-necked Duck",1999,0
"Ring-necked Duck",2000,0.1947
"Ring-necked Duck",2001,1.5544
"Ring-necked Duck",2002,-1.5164
"Ring-necked Duck",2003,2.3627
"Ring-necked Duck",2004,-2.479
"Ring-necked Duck",2005,2.675
"Ring-necked Duck",2006,0.3007
"Ring-necked Duck",2007,-3.7281
"Ring-necked Duck",2008,3.7404
"Ring-necked Duck",2009,-3.4702
"Ring-necked Duck",2010,-0.3982
"Ring-necked Duck",2011,0.5705
"Ring-necked Duck",2012,0.2828
"Ring-necked Duck",2013,0.5951
"Ring-necked Duck",2014,-1.374
"Ring-necked Duck",2015,0.6599
"Ring-necked Duck",2016,-0.7447
"Ring-necked Duck",2017,1.1597
"Ring-necked Duck",2018,1.7224
"Ring-necked Duck",2019,-0.2195
"Ring-necked Duck",2020,-2.6448
"Ring-necked Duck",2021,0.4273
"Ring-necked Duck",2022,-0.2708
"Ring-necked Duck",2023,0.4466
"Ring-necked Duck",2024,-0.2663
"Rock Pigeon (Feral Pigeon)",1999,0
"Rock Pigeon (Feral Pigeon)",2000,0.626
"Rock Pigeon (Feral Pigeon)",2001,0.116899999999999
"Rock Pigeon (Feral Pigeon)",2002,0.375500000000001
"Rock Pigeon (Feral Pigeon)",2003,-1.9847
"Rock Pigeon (Feral Pigeon)",2004,-0.8245
"Rock Pigeon (Feral Pigeon)",2005,0.7852
"Rock Pigeon (Feral Pigeon)",2006,-1.3817
"Rock Pigeon (Feral Pigeon)",2007,-1.2851
"Rock Pigeon (Feral Pigeon)",2008,1.0913
"Rock Pigeon (Feral Pigeon)",2009,1.0007
"Rock Pigeon (Feral Pigeon)",2010,-0.7143
"Rock Pigeon (Feral Pigeon)",2011,-1.1535
"Rock Pigeon (Feral Pigeon)",2012,-0.6786
"Rock Pigeon (Feral Pigeon)",2013,-0.0597999999999999
"Rock Pigeon (Feral Pigeon)",2014,-0.0565
"Rock Pigeon (Feral Pigeon)",2015,0.6009
"Rock Pigeon (Feral Pigeon)",2016,-0.0305
"Rock Pigeon (Feral Pigeon)",2017,0.3088
"Rock Pigeon (Feral Pigeon)",2018,-0.253
"Rock Pigeon (Feral Pigeon)",2019,-0.4107
"Rock Pigeon (Feral Pigeon)",2020,-0.00160000000000005
"Rock Pigeon (Feral Pigeon)",2021,-0.2304
"Rock Pigeon (Feral Pigeon)",2022,0.3132
"Rock Pigeon (Feral Pigeon)",2023,2.4122
"Rock Pigeon (Feral Pigeon)",2024,-2.609
"Ruby-crowned Kinglet",1999,0
"Ruby-crowned Kinglet",2000,4.3176
"Ruby-crowned Kinglet",2001,-0.0540000000000003
"Ruby-crowned Kinglet",2002,-3.6686
"Ruby-crowned Kinglet",2003,2.3626
"Ruby-crowned Kinglet",2004,2.8356
"Ruby-crowned Kinglet",2005,-3.9211
"Ruby-crowned Kinglet",2006,1.3017
"Ruby-crowned Kinglet",2007,-3.3794
"Ruby-crowned Kinglet",2008,1.4803
"Ruby-crowned Kinglet",2009,-1.4439
"Ruby-crowned Kinglet",2010,-1.7114
"Ruby-crowned Kinglet",2011,0.8527
"Ruby-crowned Kinglet",2012,1.1521
"Ruby-crowned Kinglet",2013,1.3627
"Ruby-crowned Kinglet",2014,-2.2545
"Ruby-crowned Kinglet",2015,0.6108
"Ruby-crowned Kinglet",2016,0.1778
"Ruby-crowned Kinglet",2017,1.9752
"Ruby-crowned Kinglet",2018,-2.7037
"Ruby-crowned Kinglet",2019,4.6757
"Ruby-crowned Kinglet",2020,-1.9571
"Ruby-crowned Kinglet",2021,-1.0771
"Ruby-crowned Kinglet",2022,0.9772
"Ruby-crowned Kinglet",2023,-0.396999999999999
"Ruby-crowned Kinglet",2024,-0.714200000000001
"Ruddy Duck",1999,0
"Ruddy Duck",2000,-0.000699999999999992
"Ruddy Duck",2001,-0.0948
"Ruddy Duck",2002,3.1559
"Ruddy Duck",2003,-3.1431
"Ruddy Duck",2004,6e-04
"Ruddy Duck",2005,0.1951
"Ruddy Duck",2006,-0.1147
"Ruddy Duck",2007,0.0841
"Ruddy Duck",2008,0.0832
"Ruddy Duck",2009,0.129
"Ruddy Duck",2010,-0.4049
"Ruddy Duck",2011,0.1673
"Ruddy Duck",2012,0.0107
"Ruddy Duck",2013,0.0792
"Ruddy Duck",2014,0.1217
"Ruddy Duck",2015,-0.2968
"Ruddy Duck",2016,0.3782
"Ruddy Duck",2017,0.9659
"Ruddy Duck",2018,-0.2618
"Ruddy Duck",2019,0.7456
"Ruddy Duck",2020,-0.9863
"Ruddy Duck",2021,-0.4456
"Ruddy Duck",2022,1.2837
"Ruddy Duck",2023,-1.0767
"Ruddy Duck",2024,0.7941
"Rusty Blackbird",1999,0
"Rusty Blackbird",2000,-4.8147
"Rusty Blackbird",2001,-0.2651
"Rusty Blackbird",2002,0.6441
"Rusty Blackbird",2003,-0.6617
"Rusty Blackbird",2004,0.454
"Rusty Blackbird",2005,-0.5454
"Rusty Blackbird",2006,-0.0102
"Rusty Blackbird",2007,6.5571
"Rusty Blackbird",2008,-6.295
"Rusty Blackbird",2009,0.3994
"Rusty Blackbird",2010,0.1033
"Rusty Blackbird",2011,0.1641
"Rusty Blackbird",2012,9.6905
"Rusty Blackbird",2013,-10.2953
"Rusty Blackbird",2014,-0.3868
"Rusty Blackbird",2015,0.0685
"Rusty Blackbird",2016,0.00900000000000001
"Rusty Blackbird",2017,-0.0445
"Rusty Blackbird",2018,-0.0426
"Rusty Blackbird",2019,0.0648
"Rusty Blackbird",2020,0.1047
"Rusty Blackbird",2021,0.0554
"Rusty Blackbird",2022,9.205
"Rusty Blackbird",2023,-7.2892
"Rusty Blackbird",2024,-2.0595
"Song Sparrow",1999,0
"Song Sparrow",2000,-1.477
"Song Sparrow",2001,2.9144
"Song Sparrow",2002,-3.3493
"Song Sparrow",2003,3.4654
"Song Sparrow",2004,-0.808199999999999
"Song Sparrow",2005,5.9373
"Song Sparrow",2006,-4.1201
"Song Sparrow",2007,-5.0997
"Song Sparrow",2008,3.7197
"Song Sparrow",2009,-3.389
"Song Sparrow",2010,2.6621
"Song Sparrow",2011,1.5321
"Song Sparrow",2012,1.3275
"Song Sparrow",2013,-7.3559
"Song Sparrow",2014,3.9918
"Song Sparrow",2015,-2.7965
"Song Sparrow",2016,0.6838
"Song Sparrow",2017,-0.2887
"Song Sparrow",2018,0.217700000000001
"Song Sparrow",2019,2.0085
"Song Sparrow",2020,2.0926
"Song Sparrow",2021,-0.431099999999999
"Song Sparrow",2022,-0.251600000000002
"Song Sparrow",2023,-0.079699999999999
"Song Sparrow",2024,-2.1398
"Swamp Sparrow",1999,0
"Swamp Sparrow",2000,0.8873
"Swamp Sparrow",2001,0.0119000000000002
"Swamp Sparrow",2002,-0.2461
"Swamp Sparrow",2003,-0.8107
"Swamp Sparrow",2004,-0.0779999999999998
"Swamp Sparrow",2005,1.6406
"Swamp Sparrow",2006,-2.4807
"Swamp Sparrow",2007,-0.9989
"Swamp Sparrow",2008,0.4986
"Swamp Sparrow",2009,0.3295
"Swamp Sparrow",2010,0.3713
"Swamp Sparrow",2011,-0.1852
"Swamp Sparrow",2012,1.4265
"Swamp Sparrow",2013,-1.3898
"Swamp Sparrow",2014,1.7962
"Swamp Sparrow",2015,-1.8434
"Swamp Sparrow",2016,0.0181
"Swamp Sparrow",2017,0.3068
"Swamp Sparrow",2018,-0.0841000000000003
"Swamp Sparrow",2019,1.925
"Swamp Sparrow",2020,-0.5071
"Swamp Sparrow",2021,-2.1852
"Swamp Sparrow",2022,0.2676
"Swamp Sparrow",2023,0.5472
"Swamp Sparrow",2024,0.5045
"Tufted Titmouse",1999,0
"Tufted Titmouse",2000,0.5762
"Tufted Titmouse",2001,0.2945
"Tufted Titmouse",2002,-0.8524
"Tufted Titmouse",2003,0.0996000000000006
"Tufted Titmouse",2004,1.8684
"Tufted Titmouse",2005,-0.8605
"Tufted Titmouse",2006,-0.183
"Tufted Titmouse",2007,-0.985799999999999
"Tufted Titmouse",2008,1.836
"Tufted Titmouse",2009,0.0753000000000004
"Tufted Titmouse",2010,-0.4073
"Tufted Titmouse",2011,2.9388
"Tufted Titmouse",2012,-0.9978
"Tufted Titmouse",2013,0.114000000000001
"Tufted Titmouse",2014,-1.2328
"Tufted Titmouse",2015,-0.6407
"Tufted Titmouse",2016,0.114
"Tufted Titmouse",2017,-0.4394
"Tufted Titmouse",2018,0.365900000000001
"Tufted Titmouse",2019,0.427499999999999
"Tufted Titmouse",2020,-0.1396
"Tufted Titmouse",2021,0.8007
"Tufted Titmouse",2022,-0.8111
"Tufted Titmouse",2023,0.484
"Tufted Titmouse",2024,-0.5999
"White-breasted Nuthatch",1999,0
"White-breasted Nuthatch",2000,0.0396000000000001
"White-breasted Nuthatch",2001,0.0895999999999999
"White-breasted Nuthatch",2002,-0.0717999999999999
"White-breasted Nuthatch",2003,-0.1298
"White-breasted Nuthatch",2004,0.472
"White-breasted Nuthatch",2005,-0.0384000000000002
"White-breasted Nuthatch",2006,-0.1931
"White-breasted Nuthatch",2007,-0.5497
"White-breasted Nuthatch",2008,0.2233
"White-breasted Nuthatch",2009,0.5464
"White-breasted Nuthatch",2010,-0.5453
"White-breasted Nuthatch",2011,0.7671
"White-breasted Nuthatch",2012,-0.36
"White-breasted Nuthatch",2013,-0.0933999999999999
"White-breasted Nuthatch",2014,0.2172
"White-breasted Nuthatch",2015,-0.107
"White-breasted Nuthatch",2016,0.00749999999999984
"White-breasted Nuthatch",2017,-0.2013
"White-breasted Nuthatch",2018,0.5624
"White-breasted Nuthatch",2019,-0.4188
"White-breasted Nuthatch",2020,0.2908
"White-breasted Nuthatch",2021,0.0549
"White-breasted Nuthatch",2022,0.2756
"White-breasted Nuthatch",2023,-0.4162
"White-breasted Nuthatch",2024,0.6118
"White-throated Sparrow",1999,0
"White-throated Sparrow",2000,-8.458
"White-throated Sparrow",2001,4.6307
"White-throated Sparrow",2002,-3.3453
"White-throated Sparrow",2003,5.0601
"White-throated Sparrow",2004,9.2365
"White-throated Sparrow",2005,-1.2245
"White-throated Sparrow",2006,-5.4065
"White-throated Sparrow",2007,-8.7106
"White-throated Sparrow",2008,6.6946
"White-throated Sparrow",2009,-2.1088
"White-throated Sparrow",2010,0.767700000000001
"White-throated Sparrow",2011,-0.2317
"White-throated Sparrow",2012,-0.490000000000002
"White-throated Sparrow",2013,-1.9059
"White-throated Sparrow",2014,7.2568
"White-throated Sparrow",2015,-11.4274
"White-throated Sparrow",2016,10.5133
"White-throated Sparrow",2017,-3.3443
"White-throated Sparrow",2018,-4.7439
"White-throated Sparrow",2019,-1.0263
"White-throated Sparrow",2020,5.3437
"White-throated Sparrow",2021,-0.555800000000001
"White-throated Sparrow",2022,6.9807
"White-throated Sparrow",2023,-0.993200000000002
"White-throated Sparrow",2024,-0.1035
"Yellow-bellied Sapsucker",1999,0
"Yellow-bellied Sapsucker",2000,-0.1485
"Yellow-bellied Sapsucker",2001,0.1617
"Yellow-bellied Sapsucker",2002,-0.1931
"Yellow-bellied Sapsucker",2003,0.1329
"Yellow-bellied Sapsucker",2004,-0.1824
"Yellow-bellied Sapsucker",2005,0.0239
"Yellow-bellied Sapsucker",2006,-0.1599
"Yellow-bellied Sapsucker",2007,0.1947
"Yellow-bellied Sapsucker",2008,0.1503
"Yellow-bellied Sapsucker",2009,0.33
"Yellow-bellied Sapsucker",2010,-0.7102
"Yellow-bellied Sapsucker",2011,0.3405
"Yellow-bellied Sapsucker",2012,0.1211
"Yellow-bellied Sapsucker",2013,0.0727
"Yellow-bellied Sapsucker",2014,0.1155
"Yellow-bellied Sapsucker",2015,-0.1048
"Yellow-bellied Sapsucker",2016,-0.6143
"Yellow-bellied Sapsucker",2017,0.7664
"Yellow-bellied Sapsucker",2018,-0.2416
"Yellow-bellied Sapsucker",2019,-0.0410999999999999
"Yellow-bellied Sapsucker",2020,0.5556
"Yellow-bellied Sapsucker",2021,-0.8053
"Yellow-bellied Sapsucker",2022,1.2988
"Yellow-bellied Sapsucker",2023,-0.7011
"Yellow-bellied Sapsucker",2024,0.0852000000000002
"Yellow-rumped Warbler",1999,0
"Yellow-rumped Warbler",2000,-1.2715
"Yellow-rumped Warbler",2001,-2.543
"Yellow-rumped Warbler",2002,-0.9972
"Yellow-rumped Warbler",2003,3.4578
"Yellow-rumped Warbler",2004,-0.374000000000001
"Yellow-rumped Warbler",2005,2.503
"Yellow-rumped Warbler",2006,-6.2938
"Yellow-rumped Warbler",2007,-2.0107
"Yellow-rumped Warbler",2008,5.3084
"Yellow-rumped Warbler",2009,-1.9905
"Yellow-rumped Warbler",2010,-0.4854
"Yellow-rumped Warbler",2011,1.7454
"Yellow-rumped Warbler",2012,-2.4862
"Yellow-rumped Warbler",2013,2.0902
"Yellow-rumped Warbler",2014,-1.7488
"Yellow-rumped Warbler",2015,-1.7576
"Yellow-rumped Warbler",2016,-1.6753
"Yellow-rumped Warbler",2017,4.1327
"Yellow-rumped Warbler",2018,-3.8181
"Yellow-rumped Warbler",2019,0.0132000000000001
"Yellow-rumped Warbler",2020,1.0451
"Yellow-rumped Warbler",2021,-0.3117
"Yellow-rumped Warbler",2022,1.5843
"Yellow-rumped Warbler",2023,1.0839
"Yellow-rumped Warbler",2024,-3.3927
