"","sp2","sp1","corr"
"47","American.Goldfinch","Red.winged.Blackbird",0.314188034188034
"48","American.Goldfinch","Tufted.Titmouse",0.465982905982906
"49","American.Goldfinch","White.breasted.Nuthatch",0.244444444444444
"50","American.Robin","Blue.Jay",0.212991452991453
"51","American.Robin","Brown.Thrasher",0.141196581196581
"52","American.Robin","Brown.headed.Cowbird",-0.0215384615384615
"53","American.Robin","Brown.headed.Nuthatch",0.599316239316239
"54","American.Robin","Carolina.Chickadee",0.402393162393162
"55","American.Robin","Carolina.Wren",0.137777777777778
"56","American.Robin","Chipping.Sparrow",0.00102564102564103
"57","American.Robin","Common.Grackle",-0.121367521367521
"58","American.Robin","Downy.Woodpecker",0.126837606837607
"59","American.Robin","Eastern.Bluebird",0.554188034188034
"60","American.Robin","Eastern.Phoebe",0.322393162393162
"61","American.Robin","Eastern.Towhee",0.686153846153846
"62","American.Robin","European.Starling",0.328547008547008
"63","American.Robin","House.Finch",0.305982905982906
"64","American.Robin","House.Sparrow",-0.0844444444444444
"65","American.Robin","Mourning.Dove",0.36957264957265
"66","American.Robin","Northern.Cardinal",0.419487179487179
"67","American.Robin","Northern.Mockingbird",0.563760683760684
"68","American.Robin","Pine.Warbler",0.292991452991453
"69","American.Robin","Red.bellied.Woodpecker",0.394188034188034
"70","American.Robin","Red.winged.Blackbird",-0.0174358974358974
"71","American.Robin","Tufted.Titmouse",0.383247863247863
"72","American.Robin","White.breasted.Nuthatch",0.308717948717949
"73","Blue.Jay","Brown.Thrasher",0.242393162393162
"74","Blue.Jay","Brown.headed.Cowbird",0.231452991452991
"75","Blue.Jay","Brown.headed.Nuthatch",0.145982905982906
"76","Blue.Jay","Carolina.Chickadee",0.334700854700855
"77","Blue.Jay","Carolina.Wren",0.403076923076923
"78","Blue.Jay","Chipping.Sparrow",0.233504273504273
"79","Blue.Jay","Common.Grackle",-0.175384615384615
"80","Blue.Jay","Downy.Woodpecker",0.407863247863248
"81","Blue.Jay","Eastern.Bluebird",0.608205128205128
"82","Blue.Jay","Eastern.Phoebe",0.137777777777778
"83","Blue.Jay","Eastern.Towhee",0.235555555555556
"84","Blue.Jay","European.Starling",0.149401709401709
"85","Blue.Jay","House.Finch",0.191794871794872
"86","Blue.Jay","House.Sparrow",0.178803418803419
"87","Blue.Jay","Mourning.Dove",0.0851282051282051
"88","Blue.Jay","Northern.Cardinal",0.444102564102564
"89","Blue.Jay","Northern.Mockingbird",0.277948717948718
"90","Blue.Jay","Pine.Warbler",0.353162393162393
"91","Blue.Jay","Red.bellied.Woodpecker",0.747692307692308
"92","Blue.Jay","Red.winged.Blackbird",-0.230769230769231
"93","Blue.Jay","Tufted.Titmouse",0.606837606837607
"94","Blue.Jay","White.breasted.Nuthatch",0.324444444444444
"95","Brown.Thrasher","Brown.headed.Cowbird",0.294358974358974
"96","Brown.Thrasher","Brown.headed.Nuthatch",0.335384615384615
"97","Brown.Thrasher","Carolina.Chickadee",0.502222222222222
"98","Brown.Thrasher","Carolina.Wren",0.0830769230769231
"99","Brown.Thrasher","Chipping.Sparrow",0.277948717948718
"100","Brown.Thrasher","Common.Grackle",0.00786324786324786
"101","Brown.Thrasher","Downy.Woodpecker",0.225982905982906
"102","Brown.Thrasher","Eastern.Bluebird",0.0509401709401709
"103","Brown.Thrasher","Eastern.Phoebe",0.143247863247863
"104","Brown.Thrasher","Eastern.Towhee",0.377777777777778
"105","Brown.Thrasher","European.Starling",0.428376068376068
"106","Brown.Thrasher","House.Finch",0.398290598290598
"107","Brown.Thrasher","House.Sparrow",0.246495726495726
"108","Brown.Thrasher","Mourning.Dove",0.372307692307692
"109","Brown.Thrasher","Northern.Cardinal",0.388717948717949
"110","Brown.Thrasher","Northern.Mockingbird",0.37025641025641
"111","Brown.Thrasher","Pine.Warbler",0.215726495726496
"112","Brown.Thrasher","Red.bellied.Woodpecker",0.23965811965812
"113","Brown.Thrasher","Red.winged.Blackbird",-0.202051282051282
"114","Brown.Thrasher","Tufted.Titmouse",0.393504273504273
"115","Brown.Thrasher","White.breasted.Nuthatch",0.296410256410256
"116","Brown.headed.Cowbird","Brown.headed.Nuthatch",0.361367521367521
"117","Brown.headed.Cowbird","Carolina.Chickadee",0.518632478632479
"118","Brown.headed.Cowbird","Carolina.Wren",0.365470085470085
"119","Brown.headed.Cowbird","Chipping.Sparrow",0.684786324786325
"120","Brown.headed.Cowbird","Common.Grackle",0.291623931623932
"121","Brown.headed.Cowbird","Downy.Woodpecker",0.251282051282051
"122","Brown.headed.Cowbird","Eastern.Bluebird",0.0899145299145299
"123","Brown.headed.Cowbird","Eastern.Phoebe",0.435213675213675
"124","Brown.headed.Cowbird","Eastern.Towhee",-0.0694017094017094
"125","Brown.headed.Cowbird","European.Starling",0.318290598290598
"126","Brown.headed.Cowbird","House.Finch",0.557606837606837
"127","Brown.headed.Cowbird","House.Sparrow",0.363418803418803
"128","Brown.headed.Cowbird","Mourning.Dove",0.486495726495726
"129","Brown.headed.Cowbird","Northern.Cardinal",0.201367521367521
"130","Brown.headed.Cowbird","Northern.Mockingbird",0.347008547008547
"131","Brown.headed.Cowbird","Pine.Warbler",0.473504273504273
"132","Brown.headed.Cowbird","Red.bellied.Woodpecker",0.184273504273504
"133","Brown.headed.Cowbird","Red.winged.Blackbird",0.161025641025641
"134","Brown.headed.Cowbird","Tufted.Titmouse",0.202735042735043
"135","Brown.headed.Cowbird","White.breasted.Nuthatch",0.364102564102564
"136","Brown.headed.Nuthatch","Carolina.Chickadee",0.463247863247863
"137","Brown.headed.Nuthatch","Carolina.Wren",0.29025641025641
"138","Brown.headed.Nuthatch","Chipping.Sparrow",0.304615384615385
"139","Brown.headed.Nuthatch","Common.Grackle",0.150769230769231
"140","Brown.headed.Nuthatch","Downy.Woodpecker",-0.0372649572649573
"141","Brown.headed.Nuthatch","Eastern.Bluebird",0.282051282051282
"142","Brown.headed.Nuthatch","Eastern.Phoebe",0.721025641025641
"143","Brown.headed.Nuthatch","Eastern.Towhee",0.342905982905983
"144","Brown.headed.Nuthatch","European.Starling",0.269059829059829
"145","Brown.headed.Nuthatch","House.Finch",0.446153846153846
"146","Brown.headed.Nuthatch","House.Sparrow",-0.0844444444444444
"147","Brown.headed.Nuthatch","Mourning.Dove",0.502905982905983
"148","Brown.headed.Nuthatch","Northern.Cardinal",0.21025641025641
"149","Brown.headed.Nuthatch","Northern.Mockingbird",0.422905982905983
"150","Brown.headed.Nuthatch","Pine.Warbler",0.39965811965812
"151","Brown.headed.Nuthatch","Red.bellied.Woodpecker",0.194529914529915
"152","Brown.headed.Nuthatch","Red.winged.Blackbird",0.247863247863248
"153","Brown.headed.Nuthatch","Tufted.Titmouse",0.243760683760684
"154","Brown.headed.Nuthatch","White.breasted.Nuthatch",0.267692307692308
"155","Carolina.Chickadee","Carolina.Wren",0.165811965811966
"156","Carolina.Chickadee","Chipping.Sparrow",0.429059829059829
"157","Carolina.Chickadee","Common.Grackle",0.120683760683761
"158","Carolina.Chickadee","Downy.Woodpecker",0.242393162393162
"159","Carolina.Chickadee","Eastern.Bluebird",0.311452991452991
"160","Carolina.Chickadee","Eastern.Phoebe",0.185641025641026
"161","Carolina.Chickadee","Eastern.Towhee",0.410598290598291
"162","Carolina.Chickadee","European.Starling",0.42974358974359
"163","Carolina.Chickadee","House.Finch",0.625299145299145
"164","Carolina.Chickadee","House.Sparrow",0.277948717948718
"165","Carolina.Chickadee","Mourning.Dove",0.587692307692308
"166","Carolina.Chickadee","Northern.Cardinal",0.538461538461538
"167","Carolina.Chickadee","Northern.Mockingbird",0.504957264957265
"168","Carolina.Chickadee","Pine.Warbler",0.541880341880342
"169","Carolina.Chickadee","Red.bellied.Woodpecker",0.344957264957265
"170","Carolina.Chickadee","Red.winged.Blackbird",-0.0215384615384615
"171","Carolina.Chickadee","Tufted.Titmouse",0.648547008547008
"172","Carolina.Chickadee","White.breasted.Nuthatch",0.42017094017094
"173","Carolina.Wren","Chipping.Sparrow",0.629401709401709
"174","Carolina.Wren","Common.Grackle",0.0598290598290598
"175","Carolina.Wren","Downy.Woodpecker",0.390769230769231
"176","Carolina.Wren","Eastern.Bluebird",0.463931623931624
"177","Carolina.Wren","Eastern.Phoebe",0.427692307692308
"178","Carolina.Wren","Eastern.Towhee",0.104957264957265
"179","Carolina.Wren","European.Starling",0.245811965811966
"180","Carolina.Wren","House.Finch",0.158290598290598
"181","Carolina.Wren","House.Sparrow",-0.00581196581196581
"182","Carolina.Wren","Mourning.Dove",0.122735042735043
"183","Carolina.Wren","Northern.Cardinal",0.441367521367521
"184","Carolina.Wren","Northern.Mockingbird",0.078974358974359
"185","Carolina.Wren","Pine.Warbler",0.337435897435897
"186","Carolina.Wren","Red.bellied.Woodpecker",0.357264957264957
"187","Carolina.Wren","Red.winged.Blackbird",-0.164444444444444
"188","Carolina.Wren","Tufted.Titmouse",0.126153846153846
"189","Carolina.Wren","White.breasted.Nuthatch",0.206837606837607
"190","Chipping.Sparrow","Common.Grackle",0.294358974358974
"191","Chipping.Sparrow","Downy.Woodpecker",0.259487179487179
"192","Chipping.Sparrow","Eastern.Bluebird",0.323076923076923
"193","Chipping.Sparrow","Eastern.Phoebe",0.501538461538461
"194","Chipping.Sparrow","Eastern.Towhee",0.0803418803418803
"195","Chipping.Sparrow","European.Starling",0.431111111111111
"196","Chipping.Sparrow","House.Finch",0.443418803418803
"197","Chipping.Sparrow","House.Sparrow",0.163076923076923
"198","Chipping.Sparrow","Mourning.Dove",0.313504273504273
"199","Chipping.Sparrow","Northern.Cardinal",0.498119658119658
"200","Chipping.Sparrow","Northern.Mockingbird",0.256068376068376
"201","Chipping.Sparrow","Pine.Warbler",0.722393162393162
"202","Chipping.Sparrow","Red.bellied.Woodpecker",0.217094017094017
"203","Chipping.Sparrow","Red.winged.Blackbird",-0.115897435897436
"204","Chipping.Sparrow","Tufted.Titmouse",0.236923076923077
"205","Chipping.Sparrow","White.breasted.Nuthatch",0.178803418803419
"206","Common.Grackle","Downy.Woodpecker",-0.215042735042735
"207","Common.Grackle","Eastern.Bluebird",-0.112478632478632
"208","Common.Grackle","Eastern.Phoebe",0.453675213675214
"209","Common.Grackle","Eastern.Towhee",-0.403760683760684
"210","Common.Grackle","European.Starling",0.36957264957265
"211","Common.Grackle","House.Finch",0.554871794871795
"212","Common.Grackle","House.Sparrow",0.597264957264957
"213","Common.Grackle","Mourning.Dove",0.463247863247863
"214","Common.Grackle","Northern.Cardinal",-0.261538461538461
"215","Common.Grackle","Northern.Mockingbird",0.283418803418803
"216","Common.Grackle","Pine.Warbler",0.250598290598291
"217","Common.Grackle","Red.bellied.Woodpecker",-0.272478632478632
"218","Common.Grackle","Red.winged.Blackbird",0.518632478632479
"219","Common.Grackle","Tufted.Titmouse",0.117948717948718
"220","Common.Grackle","White.breasted.Nuthatch",0.0488888888888889
"221","Downy.Woodpecker","Eastern.Bluebird",0.135042735042735
"222","Downy.Woodpecker","Eastern.Phoebe",-0.211623931623932
"223","Downy.Woodpecker","Eastern.Towhee",0.0878632478632479
"224","Downy.Woodpecker","European.Starling",0.0297435897435897
"225","Downy.Woodpecker","House.Finch",-0.00376068376068376
"226","Downy.Woodpecker","House.Sparrow",0.0776068376068376
"227","Downy.Woodpecker","Mourning.Dove",-0.0222222222222222
"228","Downy.Woodpecker","Northern.Cardinal",0.528888888888889
"229","Downy.Woodpecker","Northern.Mockingbird",0.0523076923076923
"230","Downy.Woodpecker","Pine.Warbler",0.094017094017094
"231","Downy.Woodpecker","Red.bellied.Woodpecker",0.436581196581197
"232","Downy.Woodpecker","Red.winged.Blackbird",-0.418119658119658
"233","Downy.Woodpecker","Tufted.Titmouse",0.229401709401709
"234","Downy.Woodpecker","White.breasted.Nuthatch",0.455726495726496
"235","Eastern.Bluebird","Eastern.Phoebe",0.309401709401709
"236","Eastern.Bluebird","Eastern.Towhee",0.450940170940171
"237","Eastern.Bluebird","European.Starling",0.252649572649573
"238","Eastern.Bluebird","House.Finch",0.202735042735043
"239","Eastern.Bluebird","House.Sparrow",0.0317948717948718
"240","Eastern.Bluebird","Mourning.Dove",0.165128205128205
"241","Eastern.Bluebird","Northern.Cardinal",0.493333333333333
"242","Eastern.Bluebird","Northern.Mockingbird",0.273846153846154
"243","Eastern.Bluebird","Pine.Warbler",0.544615384615385
"244","Eastern.Bluebird","Red.bellied.Woodpecker",0.508376068376068
"245","Eastern.Bluebird","Red.winged.Blackbird",-0.0844444444444444
"246","Eastern.Bluebird","Tufted.Titmouse",0.523418803418803
"247","Eastern.Bluebird","White.breasted.Nuthatch",0.192478632478632
"248","Eastern.Phoebe","Eastern.Towhee",0.10017094017094
"249","Eastern.Phoebe","European.Starling",0.382564102564103
"250","Eastern.Phoebe","House.Finch",0.55965811965812
"251","Eastern.Phoebe","House.Sparrow",0.171965811965812
"252","Eastern.Phoebe","Mourning.Dove",0.433846153846154
"253","Eastern.Phoebe","Northern.Cardinal",-0.0153846153846154
"254","Eastern.Phoebe","Northern.Mockingbird",0.372307692307692
"255","Eastern.Phoebe","Pine.Warbler",0.424957264957265
"256","Eastern.Phoebe","Red.bellied.Woodpecker",-0.0174358974358974
"257","Eastern.Phoebe","Red.winged.Blackbird",0.339487179487179
"258","Eastern.Phoebe","Tufted.Titmouse",0.11042735042735
"259","Eastern.Phoebe","White.breasted.Nuthatch",0.241709401709402
"260","Eastern.Towhee","European.Starling",0.188376068376068
"261","Eastern.Towhee","House.Finch",0.225982905982906
"262","Eastern.Towhee","House.Sparrow",-0.287521367521367
"263","Eastern.Towhee","Mourning.Dove",0.210940170940171
"264","Eastern.Towhee","Northern.Cardinal",0.420854700854701
"265","Eastern.Towhee","Northern.Mockingbird",0.414700854700855
"266","Eastern.Towhee","Pine.Warbler",0.19042735042735
"267","Eastern.Towhee","Red.bellied.Woodpecker",0.507008547008547
"268","Eastern.Towhee","Red.winged.Blackbird",-0.141196581196581
"269","Eastern.Towhee","Tufted.Titmouse",0.448888888888889
"270","Eastern.Towhee","White.breasted.Nuthatch",0.294358974358974
"271","European.Starling","House.Finch",0.643076923076923
"272","European.Starling","House.Sparrow",0.323760683760684
"273","European.Starling","Mourning.Dove",0.439316239316239
"274","European.Starling","Northern.Cardinal",0.184273504273504
"275","European.Starling","Northern.Mockingbird",0.690940170940171
"276","European.Starling","Pine.Warbler",0.354529914529914
"277","European.Starling","Red.bellied.Woodpecker",0.135726495726496
"278","European.Starling","Red.winged.Blackbird",-0.0926495726495726
"279","European.Starling","Tufted.Titmouse",0.32034188034188
"280","European.Starling","White.breasted.Nuthatch",0.243076923076923
"281","House.Finch","House.Sparrow",0.474871794871795
"282","House.Finch","Mourning.Dove",0.775042735042735
"283","House.Finch","Northern.Cardinal",0.107692307692308
"284","House.Finch","Northern.Mockingbird",0.692991452991453
"285","House.Finch","Pine.Warbler",0.452991452991453
"286","House.Finch","Red.bellied.Woodpecker",0.226666666666667
"287","House.Finch","Red.winged.Blackbird",0.245128205128205
"288","House.Finch","Tufted.Titmouse",0.556239316239316
"289","House.Finch","White.breasted.Nuthatch",0.524786324786325
"290","House.Sparrow","Mourning.Dove",0.548717948717949
"291","House.Sparrow","Northern.Cardinal",-0.00170940170940171
"292","House.Sparrow","Northern.Mockingbird",0.286837606837607
"293","House.Sparrow","Pine.Warbler",0.094017094017094
"294","House.Sparrow","Red.bellied.Woodpecker",0.0776068376068376
"295","House.Sparrow","Red.winged.Blackbird",0.28
"296","House.Sparrow","Tufted.Titmouse",0.464615384615385
"297","House.Sparrow","White.breasted.Nuthatch",0.0509401709401709
"298","Mourning.Dove","Northern.Cardinal",0.216410256410256
"299","Mourning.Dove","Northern.Mockingbird",0.478974358974359
"300","Mourning.Dove","Pine.Warbler",0.356581196581197
"301","Mourning.Dove","Red.bellied.Woodpecker",0.194529914529915
"302","Mourning.Dove","Red.winged.Blackbird",0.451623931623932
"303","Mourning.Dove","Tufted.Titmouse",0.567863247863248
"304","Mourning.Dove","White.breasted.Nuthatch",0.26974358974359
"305","Northern.Cardinal","Northern.Mockingbird",0.241025641025641
"306","Northern.Cardinal","Pine.Warbler",0.628717948717949
"307","Northern.Cardinal","Red.bellied.Woodpecker",0.476923076923077
"308","Northern.Cardinal","Red.winged.Blackbird",-0.409230769230769
"309","Northern.Cardinal","Tufted.Titmouse",0.384615384615385
"310","Northern.Cardinal","White.breasted.Nuthatch",0.284786324786325
"311","Northern.Mockingbird","Pine.Warbler",0.407863247863248
"312","Northern.Mockingbird","Red.bellied.Woodpecker",0.428376068376068
"313","Northern.Mockingbird","Red.winged.Blackbird",0.0776068376068376
"314","Northern.Mockingbird","Tufted.Titmouse",0.414017094017094
"315","Northern.Mockingbird","White.breasted.Nuthatch",0.565128205128205
"316","Pine.Warbler","Red.bellied.Woodpecker",0.246495726495726
"317","Pine.Warbler","Red.winged.Blackbird",0.0153846153846154
"318","Pine.Warbler","Tufted.Titmouse",0.322393162393162
"319","Pine.Warbler","White.breasted.Nuthatch",0.283418803418803
"320","Red.bellied.Woodpecker","Red.winged.Blackbird",-0.277948717948718
"321","Red.bellied.Woodpecker","Tufted.Titmouse",0.684786324786325
"322","Red.bellied.Woodpecker","White.breasted.Nuthatch",0.26017094017094
"323","Red.winged.Blackbird","Tufted.Titmouse",0.0235897435897436
"324","Red.winged.Blackbird","White.breasted.Nuthatch",0.0229059829059829
"325","Tufted.Titmouse","White.breasted.Nuthatch",0.21982905982906
