"","sp2","sp1","corr"
"80","Blue.Jay","Downy.Woodpecker",0.175795970589437
"81","Blue.Jay","Eastern.Bluebird",0.142026042851314
"82","Blue.Jay","Eastern.Phoebe",-0.113395004941283
"83","Blue.Jay","Eastern.Towhee",0.0460458773987912
"84","Blue.Jay","European.Starling",0.218343651419611
"85","Blue.Jay","House.Finch",-0.216193097229269
"86","Blue.Jay","House.Sparrow",0.232207445177364
"87","Blue.Jay","Mourning.Dove",0.250128406316459
"88","Blue.Jay","Northern.Cardinal",0.334075005526041
"89","Blue.Jay","Northern.Mockingbird",0.372216534346538
"90","Blue.Jay","Pine.Warbler",0.103064545252955
"91","Blue.Jay","Red.bellied.Woodpecker",0.254918827230864
"92","Blue.Jay","Red.winged.Blackbird",0.0350967305263384
"93","Blue.Jay","Tufted.Titmouse",-0.0592060371404273
"94","Blue.Jay","White.breasted.Nuthatch",-0.155243353805331
"95","Brown.Thrasher","Brown.headed.Cowbird",-0.00308166414377606
"96","Brown.Thrasher","Brown.headed.Nuthatch",0.349426473191496
"97","Brown.Thrasher","Carolina.Chickadee",-0.0561355476302684
"98","Brown.Thrasher","Carolina.Wren",-0.192610376937917
"99","Brown.Thrasher","Chipping.Sparrow",-0.321465251626155
"100","Brown.Thrasher","Common.Grackle",-0.0280581730712873
"101","Brown.Thrasher","Downy.Woodpecker",0.0722231740852843
"102","Brown.Thrasher","Eastern.Bluebird",0.144225853043264
"103","Brown.Thrasher","Eastern.Phoebe",-0.226066137048235
"104","Brown.Thrasher","Eastern.Towhee",0.074619203557308
"105","Brown.Thrasher","European.Starling",0.195722865814346
"106","Brown.Thrasher","House.Finch",0.00376518917032288
"107","Brown.Thrasher","House.Sparrow",-0.384431292160687
"108","Brown.Thrasher","Mourning.Dove",0.313034626817396
"109","Brown.Thrasher","Northern.Cardinal",0.0802532558975327
"110","Brown.Thrasher","Northern.Mockingbird",0.522349786361451
"111","Brown.Thrasher","Pine.Warbler",-0.0498117083190688
"112","Brown.Thrasher","Red.bellied.Woodpecker",0.48785505775039
"113","Brown.Thrasher","Red.winged.Blackbird",-0.343204382060938
"114","Brown.Thrasher","Tufted.Titmouse",0.0631308894103965
"115","Brown.Thrasher","White.breasted.Nuthatch",0.353263792447911
"116","Brown.headed.Cowbird","Brown.headed.Nuthatch",0.246917808219178
"117","Brown.headed.Cowbird","Carolina.Chickadee",0.418007556163004
"118","Brown.headed.Cowbird","Carolina.Wren",0.183062513514782
"119","Brown.headed.Cowbird","Chipping.Sparrow",0.0640301327651247
"120","Brown.headed.Cowbird","Common.Grackle",0.400410771412138
"121","Brown.headed.Cowbird","Downy.Woodpecker",-0.0424512178249078
"122","Brown.headed.Cowbird","Eastern.Bluebird",0.193018525706364
"123","Brown.headed.Cowbird","Eastern.Phoebe",0.222679012724574
"124","Brown.headed.Cowbird","Eastern.Towhee",0.498630635177244
"125","Brown.headed.Cowbird","European.Starling",-0.193702988563479
"126","Brown.headed.Cowbird","House.Finch",0.173399530873515
"127","Brown.headed.Cowbird","House.Sparrow",0.190019091031403
"128","Brown.headed.Cowbird","Mourning.Dove",0.149871740036401
"129","Brown.headed.Cowbird","Northern.Cardinal",0.351702938706974
"130","Brown.headed.Cowbird","Northern.Mockingbird",-0.0791366952913486
"131","Brown.headed.Cowbird","Pine.Warbler",0.455230275461141
"132","Brown.headed.Cowbird","Red.bellied.Woodpecker",0.295979577925768
"133","Brown.headed.Cowbird","Red.winged.Blackbird",0.114192776883257
"134","Brown.headed.Cowbird","Tufted.Titmouse",0.0331964485700662
"135","Brown.headed.Cowbird","White.breasted.Nuthatch",0.277244753263825
"136","Brown.headed.Nuthatch","Carolina.Chickadee",0.0826771701993165
"137","Brown.headed.Nuthatch","Carolina.Wren",-0.23883669987536
"138","Brown.headed.Nuthatch","Chipping.Sparrow",0.0948467742028853
"139","Brown.headed.Nuthatch","Common.Grackle",0.110198519995477
"140","Brown.headed.Nuthatch","Downy.Woodpecker",0.0251626170171833
"141","Brown.headed.Nuthatch","Eastern.Bluebird",0.197809765706168
"142","Brown.headed.Nuthatch","Eastern.Phoebe",0.0166152801802182
"143","Brown.headed.Nuthatch","Eastern.Towhee",0.235193440691223
"144","Brown.headed.Nuthatch","European.Starling",-0.0381588042841482
"145","Brown.headed.Nuthatch","House.Finch",0.458404682802836
"146","Brown.headed.Nuthatch","House.Sparrow",0.0330989932933761
"147","Brown.headed.Nuthatch","Mourning.Dove",0.0123182252084713
"148","Brown.headed.Nuthatch","Northern.Cardinal",0.123566677248874
"149","Brown.headed.Nuthatch","Northern.Mockingbird",0.447584815576394
"150","Brown.headed.Nuthatch","Pine.Warbler",0.164184217437847
"151","Brown.headed.Nuthatch","Red.bellied.Woodpecker",0.556030998993496
"152","Brown.headed.Nuthatch","Red.winged.Blackbird",0.25783256669593
"153","Brown.headed.Nuthatch","Tufted.Titmouse",-0.220568155705234
"154","Brown.headed.Nuthatch","White.breasted.Nuthatch",0.142392082794956
"155","Carolina.Chickadee","Carolina.Wren",-0.101248516833152
"156","Carolina.Chickadee","Chipping.Sparrow",0.526613048958341
"157","Carolina.Chickadee","Common.Grackle",0.358535771922717
"158","Carolina.Chickadee","Downy.Woodpecker",0.13911704312115
"159","Carolina.Chickadee","Eastern.Bluebird",-0.288915514683907
"160","Carolina.Chickadee","Eastern.Phoebe",0.0763698809274465
"161","Carolina.Chickadee","Eastern.Towhee",0.155030800821355
"162","Carolina.Chickadee","European.Starling",0.137358885903598
"163","Carolina.Chickadee","House.Finch",0.253593429158111
"164","Carolina.Chickadee","House.Sparrow",0.1769247102809
"165","Carolina.Chickadee","Mourning.Dove",-0.162134449253088
"166","Carolina.Chickadee","Northern.Cardinal",0.264499576155028
"167","Carolina.Chickadee","Northern.Mockingbird",0.0816781013506547
"168","Carolina.Chickadee","Pine.Warbler",0.454732164797631
"169","Carolina.Chickadee","Red.bellied.Woodpecker",0.16076622605264
"170","Carolina.Chickadee","Red.winged.Blackbird",-0.0722231740852843
"171","Carolina.Chickadee","Tufted.Titmouse",0.537290486454797
"172","Carolina.Chickadee","White.breasted.Nuthatch",-0.185508833842041
"173","Carolina.Wren","Chipping.Sparrow",-0.172425630509254
"174","Carolina.Wren","Common.Grackle",-0.0054710207672574
"175","Carolina.Wren","Downy.Woodpecker",0.036599970611984
"176","Carolina.Wren","Eastern.Bluebird",0.35835186025536
"177","Carolina.Wren","Eastern.Phoebe",0.405613845757378
"178","Carolina.Wren","Eastern.Towhee",0.13853259904536
"179","Carolina.Wren","European.Starling",0.023251838260844
"180","Carolina.Wren","House.Finch",-0.400547341931152
"181","Carolina.Wren","House.Sparrow",-0.149417839115199
"182","Carolina.Wren","Mourning.Dove",-0.00512820512820513
"183","Carolina.Wren","Northern.Cardinal",0.275991808205959
"184","Carolina.Wren","Northern.Mockingbird",0.142050418556381
"185","Carolina.Wren","Pine.Warbler",0.0793705283296567
"186","Carolina.Wren","Red.bellied.Woodpecker",-0.32991452991453
"187","Carolina.Wren","Red.winged.Blackbird",-0.109476590799526
"188","Carolina.Wren","Tufted.Titmouse",-0.235937770587976
"189","Carolina.Wren","White.breasted.Nuthatch",-0.000684815057068184
"190","Chipping.Sparrow","Common.Grackle",0.216082149933146
"191","Chipping.Sparrow","Downy.Woodpecker",-0.254834848845944
"192","Chipping.Sparrow","Eastern.Bluebird",-0.181351606436369
"193","Chipping.Sparrow","Eastern.Phoebe",0.076554214591334
"194","Chipping.Sparrow","Eastern.Towhee",-0.120828343374907
"195","Chipping.Sparrow","European.Starling",0.259538100909408
"196","Chipping.Sparrow","House.Finch",-0.0049632039063347
"197","Chipping.Sparrow","House.Sparrow",0.483539805483112
"198","Chipping.Sparrow","Mourning.Dove",-0.398905327725774
"199","Chipping.Sparrow","Northern.Cardinal",-0.195927458427878
"200","Chipping.Sparrow","Northern.Mockingbird",-0.106696366197765
"201","Chipping.Sparrow","Pine.Warbler",0.101848681958233
"202","Chipping.Sparrow","Red.bellied.Woodpecker",-0.024974347276142
"203","Chipping.Sparrow","Red.winged.Blackbird",0.237932214994865
"204","Chipping.Sparrow","Tufted.Titmouse",0.0586826424600705
"205","Chipping.Sparrow","White.breasted.Nuthatch",-0.749186500666689
"206","Common.Grackle","Downy.Woodpecker",0.0797126286812912
"207","Common.Grackle","Eastern.Bluebird",-0.375854993160055
"208","Common.Grackle","Eastern.Phoebe",0.169291427868906
"209","Common.Grackle","Eastern.Towhee",0.414813572000281
"210","Common.Grackle","European.Starling",0.105677154582763
"211","Common.Grackle","House.Finch",0.0863838572619143
"212","Common.Grackle","House.Sparrow",0.452614662310553
"213","Common.Grackle","Mourning.Dove",0.00102581639386076
"214","Common.Grackle","Northern.Cardinal",0.395074402904801
"215","Common.Grackle","Northern.Mockingbird",0.221157254607308
"216","Common.Grackle","Pine.Warbler",0.567493659008903
"217","Common.Grackle","Red.bellied.Woodpecker",0.195930931227406
"218","Common.Grackle","Red.winged.Blackbird",0.0882805933218553
"219","Common.Grackle","Tufted.Titmouse",0.178351573187415
"220","Common.Grackle","White.breasted.Nuthatch",-0.137671362048627
"221","Downy.Woodpecker","Eastern.Bluebird",-0.0446459143472468
"222","Downy.Woodpecker","Eastern.Phoebe",0.202568540666299
"223","Downy.Woodpecker","Eastern.Towhee",0.411019849418207
"224","Downy.Woodpecker","European.Starling",-0.273007200376268
"225","Downy.Woodpecker","House.Finch",0.0775154004106776
"226","Downy.Woodpecker","House.Sparrow",0.010800636383427
"227","Downy.Woodpecker","Mourning.Dove",0.32153245210528
"228","Downy.Woodpecker","Northern.Cardinal",0.343712579880629
"229","Downy.Woodpecker","Northern.Mockingbird",0.275342530339314
"230","Downy.Woodpecker","Pine.Warbler",0.43830224841804
"231","Downy.Woodpecker","Red.bellied.Woodpecker",0.044125198214448
"232","Downy.Woodpecker","Red.winged.Blackbird",-0.121512923224057
"233","Downy.Woodpecker","Tufted.Titmouse",0.292678771831951
"234","Downy.Woodpecker","White.breasted.Nuthatch",0.372901875599375
"235","Eastern.Bluebird","Eastern.Phoebe",0.243067570853233
"236","Eastern.Bluebird","Eastern.Towhee",-0.0822784858276847
"237","Eastern.Bluebird","European.Starling",0.0143638850889193
"238","Eastern.Bluebird","House.Finch",-0.0988710287076959
"239","Eastern.Bluebird","House.Sparrow",-0.0937448770480396
"240","Eastern.Bluebird","Mourning.Dove",0.167891949795212
"241","Eastern.Bluebird","Northern.Cardinal",-0.129297077314298
"242","Eastern.Bluebird","Northern.Mockingbird",0.114857985945436
"243","Eastern.Bluebird","Pine.Warbler",0.0745936796285444
"244","Eastern.Bluebird","Red.bellied.Woodpecker",-0.104975210971751
"245","Eastern.Bluebird","Red.winged.Blackbird",0.104191630490329
"246","Eastern.Bluebird","Tufted.Titmouse",-0.613201094391245
"247","Eastern.Bluebird","White.breasted.Nuthatch",0.257705721247741
"248","Eastern.Phoebe","Eastern.Towhee",0.298630207034679
"249","Eastern.Phoebe","European.Starling",-0.134200687006292
"250","Eastern.Phoebe","House.Finch",-0.142123321008477
"251","Eastern.Phoebe","House.Sparrow",0.342769161211397
"252","Eastern.Phoebe","Mourning.Dove",0.020537409911766
"253","Eastern.Phoebe","Northern.Cardinal",-0.11693207502823
"254","Eastern.Phoebe","Northern.Mockingbird",0.200308430431803
"255","Eastern.Phoebe","Pine.Warbler",0.475595198926475
"256","Eastern.Phoebe","Red.bellied.Woodpecker",-0.227965250020602
"257","Eastern.Phoebe","Red.winged.Blackbird",-0.0558314853619125
"258","Eastern.Phoebe","Tufted.Titmouse",-0.0857583471813166
"259","Eastern.Phoebe","White.breasted.Nuthatch",0.102673986149895
"260","Eastern.Towhee","European.Starling",-0.15925420021949
"261","Eastern.Towhee","House.Finch",0.263860369609856
"262","Eastern.Towhee","House.Sparrow",0.172124427443821
"263","Eastern.Towhee","Mourning.Dove",0.512057532767665
"264","Eastern.Towhee","Northern.Cardinal",0.318905051716024
"265","Eastern.Towhee","Northern.Mockingbird",0.277397325341846
"266","Eastern.Towhee","Pine.Warbler",0.627588576707909
"267","Eastern.Towhee","Red.bellied.Woodpecker",0.48229867815792
"268","Eastern.Towhee","Red.winged.Blackbird",0.122539792997781
"269","Eastern.Towhee","Tufted.Titmouse",0.0497776286400338
"270","Eastern.Towhee","White.breasted.Nuthatch",0.16495383840248
"271","European.Starling","House.Finch",-0.221690057448398
"272","European.Starling","House.Sparrow",-0.0527850495992618
"273","European.Starling","Mourning.Dove",-0.0612070448336922
"274","European.Starling","Northern.Cardinal",-0.312296908962842
"275","European.Starling","Northern.Mockingbird",0.252310985519482
"276","European.Starling","Pine.Warbler",0.0232677532786285
"277","European.Starling","Red.bellied.Woodpecker",-0.0683877595907176
"278","European.Starling","Red.winged.Blackbird",-0.287767360401862
"279","European.Starling","Tufted.Titmouse",-0.142612859097127
"280","European.Starling","White.breasted.Nuthatch",-0.47157578492776
"281","House.Finch","House.Sparrow",-0.063946624936798
"282","House.Finch","Mourning.Dove",0.269882026288368
"283","House.Finch","Northern.Cardinal",0.129683492060486
"284","House.Finch","Northern.Mockingbird",0.0934931726152148
"285","House.Finch","Pine.Warbler",0.128872156602415
"286","House.Finch","Red.bellied.Woodpecker",0.491876240561057
"287","House.Finch","Red.winged.Blackbird",0.227793944804534
"288","House.Finch","Tufted.Titmouse",0.229045514601392
"289","House.Finch","White.breasted.Nuthatch",0.16443996351649
"290","House.Sparrow","Mourning.Dove",0.0479782052204768
"291","House.Sparrow","Northern.Cardinal",-0.117929628972192
"292","House.Sparrow","Northern.Mockingbird",0.018699618904926
"293","House.Sparrow","Pine.Warbler",0.435528760967059
"294","House.Sparrow","Red.bellied.Woodpecker",0.0308431319274494
"295","House.Sparrow","Red.winged.Blackbird",0.516976068628221
"296","House.Sparrow","Tufted.Titmouse",-0.106255619323189
"297","House.Sparrow","White.breasted.Nuthatch",-0.348035137566554
"298","Mourning.Dove","Northern.Cardinal",-0.0348837229702699
"299","Mourning.Dove","Northern.Mockingbird",0.31422237165002
"300","Mourning.Dove","Pine.Warbler",0.239137928027716
"301","Mourning.Dove","Red.bellied.Woodpecker",0.515897435897436
"302","Mourning.Dove","Red.winged.Blackbird",0.0143688025424378
"303","Mourning.Dove","Tufted.Titmouse",0.00752265355497893
"304","Mourning.Dove","White.breasted.Nuthatch",0.369457723288285
"305","Northern.Cardinal","Northern.Mockingbird",0.255949417521528
"306","Northern.Cardinal","Pine.Warbler",0.236995222639835
"307","Northern.Cardinal","Red.bellied.Woodpecker",0.240766087951667
"308","Northern.Cardinal","Red.winged.Blackbird",0.0311430545274007
"309","Northern.Cardinal","Tufted.Titmouse",0.354369767454003
"310","Northern.Cardinal","White.breasted.Nuthatch",0.279328852893141
"311","Northern.Mockingbird","Pine.Warbler",0.30107899161424
"312","Northern.Mockingbird","Red.bellied.Woodpecker",0.437789121285811
"313","Northern.Mockingbird","Red.winged.Blackbird",-0.134954633328795
"314","Northern.Mockingbird","Tufted.Titmouse",0.0160903884931013
"315","Northern.Mockingbird","White.breasted.Nuthatch",0.0745629114778036
"316","Pine.Warbler","Red.bellied.Woodpecker",0.146424940194367
"317","Pine.Warbler","Red.winged.Blackbird",0.0559739815131804
"318","Pine.Warbler","Tufted.Titmouse",0.071343037626383
"319","Pine.Warbler","White.breasted.Nuthatch",0.0878876457448002
"320","Red.bellied.Woodpecker","Red.winged.Blackbird",0.0468696654360473
"321","Red.bellied.Woodpecker","Tufted.Titmouse",0.237989403375697
"322","Red.bellied.Woodpecker","White.breasted.Nuthatch",0.22256489354716
"323","Red.winged.Blackbird","Tufted.Titmouse",-0.47955523852938
"324","Red.winged.Blackbird","White.breasted.Nuthatch",-0.197019088901599
"325","Tufted.Titmouse","White.breasted.Nuthatch",0.0907535098081745
