"year","common_name","sci_name","count"
"1993","Canada Goose","Branta canadensis",7
"1994","Canada Goose","Branta canadensis",NA
"1995","Canada Goose","Branta canadensis",14
"1996","Canada Goose","Branta canadensis",176
"1997","Canada Goose","Branta canadensis",163
"1998","Canada Goose","Branta canadensis",45
"1999","Canada Goose","Branta canadensis",104
"2000","Canada Goose","Branta canadensis",353
"2001","Canada Goose","Branta canadensis",303
"2002","Canada Goose","Branta canadensis",279
"2003","Canada Goose","Branta canadensis",245
"2004","Canada Goose","Branta canadensis",279
"2005","Canada Goose","Branta canadensis",388
"2006","Canada Goose","Branta canadensis",420
"2007","Canada Goose","Branta canadensis",232
"2008","Canada Goose","Branta canadensis",251
"2009","Canada Goose","Branta canadensis",303
"2010","Canada Goose","Branta canadensis",355
"2011","Canada Goose","Branta canadensis",366
"2012","Canada Goose","Branta canadensis",170
"2013","Canada Goose","Branta canadensis",113
"2014","Canada Goose","Branta canadensis",200
"2015","Canada Goose","Branta canadensis",118
"2016","Canada Goose","Branta canadensis",107
"2017","Canada Goose","Branta canadensis",78
"2018","Canada Goose","Branta canadensis",187
"2019","Canada Goose","Branta canadensis",139
"2020","Canada Goose","Branta canadensis",242
"2021","Canada Goose","Branta canadensis",207
"2022","Canada Goose","Branta canadensis",413
"2023","Canada Goose","Branta canadensis",327
"2024","Canada Goose","Branta canadensis",213
"1977","Great Horned Owl","Bubo virginianus",4
"1978","Great Horned Owl","Bubo virginianus",3
"1979","Great Horned Owl","Bubo virginianus",11
"1980","Great Horned Owl","Bubo virginianus",3
"1981","Great Horned Owl","Bubo virginianus",5
"1982","Great Horned Owl","Bubo virginianus",3
"1983","Great Horned Owl","Bubo virginianus",10
"1984","Great Horned Owl","Bubo virginianus",13
"1985","Great Horned Owl","Bubo virginianus",6
"1986","Great Horned Owl","Bubo virginianus",7
"1987","Great Horned Owl","Bubo virginianus",1
"1988","Great Horned Owl","Bubo virginianus",1
"1989","Great Horned Owl","Bubo virginianus",7
"1990","Great Horned Owl","Bubo virginianus",4
"1991","Great Horned Owl","Bubo virginianus",8
"1992","Great Horned Owl","Bubo virginianus",9
"1993","Great Horned Owl","Bubo virginianus",11
"1994","Great Horned Owl","Bubo virginianus",6
"1995","Great Horned Owl","Bubo virginianus",NA
"1996","Great Horned Owl","Bubo virginianus",2
"1997","Great Horned Owl","Bubo virginianus",19
"1998","Great Horned Owl","Bubo virginianus",2
"1999","Great Horned Owl","Bubo virginianus",9
"2000","Great Horned Owl","Bubo virginianus",13
"2001","Great Horned Owl","Bubo virginianus",NA
"2002","Great Horned Owl","Bubo virginianus",4
"2003","Great Horned Owl","Bubo virginianus",5
"2004","Great Horned Owl","Bubo virginianus",6
"2005","Great Horned Owl","Bubo virginianus",7
"2006","Great Horned Owl","Bubo virginianus",5
"2007","Great Horned Owl","Bubo virginianus",2
"2008","Great Horned Owl","Bubo virginianus",1
"2009","Great Horned Owl","Bubo virginianus",2
"2010","Great Horned Owl","Bubo virginianus",3
"2011","Great Horned Owl","Bubo virginianus",12
"2012","Great Horned Owl","Bubo virginianus",NA
"2013","Great Horned Owl","Bubo virginianus",4
"2014","Great Horned Owl","Bubo virginianus",3
"2015","Great Horned Owl","Bubo virginianus",3
"2016","Great Horned Owl","Bubo virginianus",6
"2017","Great Horned Owl","Bubo virginianus",1
"2018","Great Horned Owl","Bubo virginianus",4
"2019","Great Horned Owl","Bubo virginianus",6
"2020","Great Horned Owl","Bubo virginianus",8
"2021","Great Horned Owl","Bubo virginianus",2
"2022","Great Horned Owl","Bubo virginianus",7
"2023","Great Horned Owl","Bubo virginianus",4
"2024","Great Horned Owl","Bubo virginianus",3
"1977","Bufflehead","Bucephala albeola",NA
"1978","Bufflehead","Bucephala albeola",NA
"1979","Bufflehead","Bucephala albeola",NA
"1980","Bufflehead","Bucephala albeola",NA
"1981","Bufflehead","Bucephala albeola",4
"1982","Bufflehead","Bucephala albeola",9
"1983","Bufflehead","Bucephala albeola",11
"1984","Bufflehead","Bucephala albeola",1
"1985","Bufflehead","Bucephala albeola",13
"1986","Bufflehead","Bucephala albeola",13
"1987","Bufflehead","Bucephala albeola",NA
"1988","Bufflehead","Bucephala albeola",27
"1989","Bufflehead","Bucephala albeola",132
"1990","Bufflehead","Bucephala albeola",103
"1991","Bufflehead","Bucephala albeola",80
"1992","Bufflehead","Bucephala albeola",139
"1993","Bufflehead","Bucephala albeola",100
"1994","Bufflehead","Bucephala albeola",87
"1995","Bufflehead","Bucephala albeola",69
"1996","Bufflehead","Bucephala albeola",65
"1997","Bufflehead","Bucephala albeola",79
"1998","Bufflehead","Bucephala albeola",74
"1999","Bufflehead","Bucephala albeola",60
"2000","Bufflehead","Bucephala albeola",62
"2001","Bufflehead","Bucephala albeola",97
"2002","Bufflehead","Bucephala albeola",64
"2003","Bufflehead","Bucephala albeola",110
"2004","Bufflehead","Bucephala albeola",122
"2005","Bufflehead","Bucephala albeola",98
"2006","Bufflehead","Bucephala albeola",83
"2007","Bufflehead","Bucephala albeola",114
"2008","Bufflehead","Bucephala albeola",104
"2009","Bufflehead","Bucephala albeola",53
"2010","Bufflehead","Bucephala albeola",47
"2011","Bufflehead","Bucephala albeola",39
"2012","Bufflehead","Bucephala albeola",84
"2013","Bufflehead","Bucephala albeola",137
"2014","Bufflehead","Bucephala albeola",86
"2015","Bufflehead","Bucephala albeola",52
"2016","Bufflehead","Bucephala albeola",20
"2017","Bufflehead","Bucephala albeola",37
"2018","Bufflehead","Bucephala albeola",46
"2019","Bufflehead","Bucephala albeola",105
"2020","Bufflehead","Bucephala albeola",75
"2021","Bufflehead","Bucephala albeola",46
"2022","Bufflehead","Bucephala albeola",129
"2023","Bufflehead","Bucephala albeola",34
"2024","Bufflehead","Bucephala albeola",63
"1977","Common Goldeneye","Bucephala clangula",NA
"1978","Common Goldeneye","Bucephala clangula",NA
"1979","Common Goldeneye","Bucephala clangula",NA
"1980","Common Goldeneye","Bucephala clangula",NA
"1981","Common Goldeneye","Bucephala clangula",NA
"1982","Common Goldeneye","Bucephala clangula",NA
"1983","Common Goldeneye","Bucephala clangula",1
"1984","Common Goldeneye","Bucephala clangula",NA
"1985","Common Goldeneye","Bucephala clangula",NA
"1986","Common Goldeneye","Bucephala clangula",3
"1987","Common Goldeneye","Bucephala clangula",NA
"1988","Common Goldeneye","Bucephala clangula",NA
"1989","Common Goldeneye","Bucephala clangula",3
"1990","Common Goldeneye","Bucephala clangula",NA
"1991","Common Goldeneye","Bucephala clangula",NA
"1992","Common Goldeneye","Bucephala clangula",NA
"1993","Common Goldeneye","Bucephala clangula",NA
"1994","Common Goldeneye","Bucephala clangula",NA
"1995","Common Goldeneye","Bucephala clangula",NA
"1996","Common Goldeneye","Bucephala clangula",NA
"1997","Common Goldeneye","Bucephala clangula",NA
"1998","Common Goldeneye","Bucephala clangula",NA
"1999","Common Goldeneye","Bucephala clangula",NA
"2000","Common Goldeneye","Bucephala clangula",4
"2001","Common Goldeneye","Bucephala clangula",NA
"2002","Common Goldeneye","Bucephala clangula",NA
"2003","Common Goldeneye","Bucephala clangula",NA
"2004","Common Goldeneye","Bucephala clangula",NA
"2005","Common Goldeneye","Bucephala clangula",NA
"2006","Common Goldeneye","Bucephala clangula",NA
"2007","Common Goldeneye","Bucephala clangula",1
"2008","Common Goldeneye","Bucephala clangula",NA
"2009","Common Goldeneye","Bucephala clangula",NA
"2010","Common Goldeneye","Bucephala clangula",2
"2011","Common Goldeneye","Bucephala clangula",NA
"2012","Common Goldeneye","Bucephala clangula",NA
"2013","Common Goldeneye","Bucephala clangula",NA
"2014","Common Goldeneye","Bucephala clangula",NA
"2015","Common Goldeneye","Bucephala clangula",NA
"2016","Common Goldeneye","Bucephala clangula",NA
"2017","Common Goldeneye","Bucephala clangula",NA
"2018","Common Goldeneye","Bucephala clangula",NA
"2019","Common Goldeneye","Bucephala clangula",NA
"2020","Common Goldeneye","Bucephala clangula",NA
"2021","Common Goldeneye","Bucephala clangula",NA
"2022","Common Goldeneye","Bucephala clangula",NA
"2023","Common Goldeneye","Bucephala clangula",NA
"2024","Common Goldeneye","Bucephala clangula",NA
"1977","Red-tailed Hawk","Buteo jamaicensis",24
"1978","Red-tailed Hawk","Buteo jamaicensis",32
"1979","Red-tailed Hawk","Buteo jamaicensis",63
"1980","Red-tailed Hawk","Buteo jamaicensis",66
"1981","Red-tailed Hawk","Buteo jamaicensis",69
"1982","Red-tailed Hawk","Buteo jamaicensis",25
"1983","Red-tailed Hawk","Buteo jamaicensis",45
"1984","Red-tailed Hawk","Buteo jamaicensis",16
"1985","Red-tailed Hawk","Buteo jamaicensis",53
"1986","Red-tailed Hawk","Buteo jamaicensis",36
"1987","Red-tailed Hawk","Buteo jamaicensis",7
"1988","Red-tailed Hawk","Buteo jamaicensis",22
"1989","Red-tailed Hawk","Buteo jamaicensis",29
"1990","Red-tailed Hawk","Buteo jamaicensis",35
"1991","Red-tailed Hawk","Buteo jamaicensis",30
"1992","Red-tailed Hawk","Buteo jamaicensis",45
"1993","Red-tailed Hawk","Buteo jamaicensis",39
"1994","Red-tailed Hawk","Buteo jamaicensis",45
"1995","Red-tailed Hawk","Buteo jamaicensis",23
"1996","Red-tailed Hawk","Buteo jamaicensis",37
"1997","Red-tailed Hawk","Buteo jamaicensis",37
"1998","Red-tailed Hawk","Buteo jamaicensis",32
"1999","Red-tailed Hawk","Buteo jamaicensis",36
"2000","Red-tailed Hawk","Buteo jamaicensis",42
"2001","Red-tailed Hawk","Buteo jamaicensis",48
"2002","Red-tailed Hawk","Buteo jamaicensis",40
"2003","Red-tailed Hawk","Buteo jamaicensis",45
"2004","Red-tailed Hawk","Buteo jamaicensis",27
"2005","Red-tailed Hawk","Buteo jamaicensis",29
"2006","Red-tailed Hawk","Buteo jamaicensis",30
"2007","Red-tailed Hawk","Buteo jamaicensis",10
"2008","Red-tailed Hawk","Buteo jamaicensis",37
"2009","Red-tailed Hawk","Buteo jamaicensis",39
"2010","Red-tailed Hawk","Buteo jamaicensis",21
"2011","Red-tailed Hawk","Buteo jamaicensis",30
"2012","Red-tailed Hawk","Buteo jamaicensis",44
"2013","Red-tailed Hawk","Buteo jamaicensis",34
"2014","Red-tailed Hawk","Buteo jamaicensis",18
"2015","Red-tailed Hawk","Buteo jamaicensis",28
"2016","Red-tailed Hawk","Buteo jamaicensis",8
"2017","Red-tailed Hawk","Buteo jamaicensis",20
"2018","Red-tailed Hawk","Buteo jamaicensis",11
"2019","Red-tailed Hawk","Buteo jamaicensis",23
"2020","Red-tailed Hawk","Buteo jamaicensis",21
"2021","Red-tailed Hawk","Buteo jamaicensis",19
"2022","Red-tailed Hawk","Buteo jamaicensis",12
"2023","Red-tailed Hawk","Buteo jamaicensis",22
"2024","Red-tailed Hawk","Buteo jamaicensis",13
"1977","Rough-legged Hawk","Buteo lagopus",NA
"1978","Rough-legged Hawk","Buteo lagopus",1
"1979","Rough-legged Hawk","Buteo lagopus",NA
"1980","Rough-legged Hawk","Buteo lagopus",NA
"1981","Rough-legged Hawk","Buteo lagopus",1
"1982","Rough-legged Hawk","Buteo lagopus",NA
"1983","Rough-legged Hawk","Buteo lagopus",NA
"1984","Rough-legged Hawk","Buteo lagopus",NA
"1985","Rough-legged Hawk","Buteo lagopus",NA
"1986","Rough-legged Hawk","Buteo lagopus",NA
"1987","Rough-legged Hawk","Buteo lagopus",NA
"1988","Rough-legged Hawk","Buteo lagopus",NA
"1989","Rough-legged Hawk","Buteo lagopus",NA
"1990","Rough-legged Hawk","Buteo lagopus",NA
"1991","Rough-legged Hawk","Buteo lagopus",NA
"1992","Rough-legged Hawk","Buteo lagopus",NA
"1993","Rough-legged Hawk","Buteo lagopus",NA
"1994","Rough-legged Hawk","Buteo lagopus",NA
"1995","Rough-legged Hawk","Buteo lagopus",NA
"1996","Rough-legged Hawk","Buteo lagopus",NA
"1997","Rough-legged Hawk","Buteo lagopus",NA
"1998","Rough-legged Hawk","Buteo lagopus",NA
"1999","Rough-legged Hawk","Buteo lagopus",NA
"2000","Rough-legged Hawk","Buteo lagopus",NA
"2001","Rough-legged Hawk","Buteo lagopus",NA
"2002","Rough-legged Hawk","Buteo lagopus",NA
"2003","Rough-legged Hawk","Buteo lagopus",NA
"2004","Rough-legged Hawk","Buteo lagopus",NA
"2005","Rough-legged Hawk","Buteo lagopus",NA
"2006","Rough-legged Hawk","Buteo lagopus",NA
"2007","Rough-legged Hawk","Buteo lagopus",NA
"2008","Rough-legged Hawk","Buteo lagopus",NA
"2009","Rough-legged Hawk","Buteo lagopus",NA
"2010","Rough-legged Hawk","Buteo lagopus",NA
"2011","Rough-legged Hawk","Buteo lagopus",NA
"2012","Rough-legged Hawk","Buteo lagopus",NA
"2013","Rough-legged Hawk","Buteo lagopus",NA
"2014","Rough-legged Hawk","Buteo lagopus",NA
"2015","Rough-legged Hawk","Buteo lagopus",NA
"2016","Rough-legged Hawk","Buteo lagopus",NA
"2017","Rough-legged Hawk","Buteo lagopus",NA
"2018","Rough-legged Hawk","Buteo lagopus",NA
"2019","Rough-legged Hawk","Buteo lagopus",NA
"2020","Rough-legged Hawk","Buteo lagopus",NA
"2021","Rough-legged Hawk","Buteo lagopus",NA
"2022","Rough-legged Hawk","Buteo lagopus",NA
"2023","Rough-legged Hawk","Buteo lagopus",NA
"2024","Rough-legged Hawk","Buteo lagopus",NA
"1977","Red-shouldered Hawk","Buteo lineatus",9
"1978","Red-shouldered Hawk","Buteo lineatus",7
"1979","Red-shouldered Hawk","Buteo lineatus",13
"1980","Red-shouldered Hawk","Buteo lineatus",13
"1981","Red-shouldered Hawk","Buteo lineatus",4
"1982","Red-shouldered Hawk","Buteo lineatus",3
"1983","Red-shouldered Hawk","Buteo lineatus",5
"1984","Red-shouldered Hawk","Buteo lineatus",9
"1985","Red-shouldered Hawk","Buteo lineatus",5
"1986","Red-shouldered Hawk","Buteo lineatus",1
"1987","Red-shouldered Hawk","Buteo lineatus",2
"1988","Red-shouldered Hawk","Buteo lineatus",8
"1989","Red-shouldered Hawk","Buteo lineatus",14
"1990","Red-shouldered Hawk","Buteo lineatus",11
"1991","Red-shouldered Hawk","Buteo lineatus",11
"1992","Red-shouldered Hawk","Buteo lineatus",20
"1993","Red-shouldered Hawk","Buteo lineatus",23
"1994","Red-shouldered Hawk","Buteo lineatus",17
"1995","Red-shouldered Hawk","Buteo lineatus",6
"1996","Red-shouldered Hawk","Buteo lineatus",17
"1997","Red-shouldered Hawk","Buteo lineatus",20
"1998","Red-shouldered Hawk","Buteo lineatus",14
"1999","Red-shouldered Hawk","Buteo lineatus",19
"2000","Red-shouldered Hawk","Buteo lineatus",21
"2001","Red-shouldered Hawk","Buteo lineatus",22
"2002","Red-shouldered Hawk","Buteo lineatus",33
"2003","Red-shouldered Hawk","Buteo lineatus",22
"2004","Red-shouldered Hawk","Buteo lineatus",40
"2005","Red-shouldered Hawk","Buteo lineatus",30
"2006","Red-shouldered Hawk","Buteo lineatus",25
"2007","Red-shouldered Hawk","Buteo lineatus",6
"2008","Red-shouldered Hawk","Buteo lineatus",23
"2009","Red-shouldered Hawk","Buteo lineatus",21
"2010","Red-shouldered Hawk","Buteo lineatus",31
"2011","Red-shouldered Hawk","Buteo lineatus",33
"2012","Red-shouldered Hawk","Buteo lineatus",32
"2013","Red-shouldered Hawk","Buteo lineatus",57
"2014","Red-shouldered Hawk","Buteo lineatus",28
"2015","Red-shouldered Hawk","Buteo lineatus",54
"2016","Red-shouldered Hawk","Buteo lineatus",19
"2017","Red-shouldered Hawk","Buteo lineatus",14
"2018","Red-shouldered Hawk","Buteo lineatus",30
"2019","Red-shouldered Hawk","Buteo lineatus",32
"2020","Red-shouldered Hawk","Buteo lineatus",35
"2021","Red-shouldered Hawk","Buteo lineatus",28
"2022","Red-shouldered Hawk","Buteo lineatus",45
"2023","Red-shouldered Hawk","Buteo lineatus",27
"2024","Red-shouldered Hawk","Buteo lineatus",32
"1977","Buteo sp.","Buteo sp.",NA
"1978","Buteo sp.","Buteo sp.",NA
"1979","Buteo sp.","Buteo sp.",NA
"1980","Buteo sp.","Buteo sp.",NA
"1981","Buteo sp.","Buteo sp.",1
"1982","Buteo sp.","Buteo sp.",NA
"1983","Buteo sp.","Buteo sp.",NA
"1984","Buteo sp.","Buteo sp.",NA
"1985","Buteo sp.","Buteo sp.",NA
"1986","Buteo sp.","Buteo sp.",1
"1987","Buteo sp.","Buteo sp.",NA
"1988","Buteo sp.","Buteo sp.",1
"1989","Buteo sp.","Buteo sp.",NA
"1990","Buteo sp.","Buteo sp.",NA
"1991","Buteo sp.","Buteo sp.",2
"1992","Buteo sp.","Buteo sp.",2
"1993","Buteo sp.","Buteo sp.",2
"1994","Buteo sp.","Buteo sp.",1
"1995","Buteo sp.","Buteo sp.",NA
"1996","Buteo sp.","Buteo sp.",1
"1997","Buteo sp.","Buteo sp.",NA
"1998","Buteo sp.","Buteo sp.",2
"1999","Buteo sp.","Buteo sp.",NA
"2000","Buteo sp.","Buteo sp.",NA
"2001","Buteo sp.","Buteo sp.",NA
"2002","Buteo sp.","Buteo sp.",NA
"2003","Buteo sp.","Buteo sp.",NA
"2004","Buteo sp.","Buteo sp.",NA
"2005","Buteo sp.","Buteo sp.",3
"2006","Buteo sp.","Buteo sp.",2
"2007","Buteo sp.","Buteo sp.",2
"2008","Buteo sp.","Buteo sp.",1
"2009","Buteo sp.","Buteo sp.",NA
"2010","Buteo sp.","Buteo sp.",1
"2011","Buteo sp.","Buteo sp.",NA
"2012","Buteo sp.","Buteo sp.",NA
"2013","Buteo sp.","Buteo sp.",2
"2014","Buteo sp.","Buteo sp.",NA
"2015","Buteo sp.","Buteo sp.",2
"2016","Buteo sp.","Buteo sp.",NA
"2017","Buteo sp.","Buteo sp.",1
"2018","Buteo sp.","Buteo sp.",2
"2019","Buteo sp.","Buteo sp.",NA
"2020","Buteo sp.","Buteo sp.",NA
"2021","Buteo sp.","Buteo sp.",NA
"2022","Buteo sp.","Buteo sp.",NA
"2023","Buteo sp.","Buteo sp.",NA
"2024","Buteo sp.","Buteo sp.",NA
"1977","Green Heron","Butorides virescens",NA
"1978","Green Heron","Butorides virescens",NA
"1979","Green Heron","Butorides virescens",1
"1980","Green Heron","Butorides virescens",NA
"1981","Green Heron","Butorides virescens",NA
"1982","Green Heron","Butorides virescens",NA
"1983","Green Heron","Butorides virescens",NA
"1984","Green Heron","Butorides virescens",NA
"1985","Green Heron","Butorides virescens",NA
"1986","Green Heron","Butorides virescens",NA
"1987","Green Heron","Butorides virescens",1
"1988","Green Heron","Butorides virescens",NA
"1989","Green Heron","Butorides virescens",NA
"1990","Green Heron","Butorides virescens",NA
"1991","Green Heron","Butorides virescens",NA
"1992","Green Heron","Butorides virescens",NA
"1993","Green Heron","Butorides virescens",NA
"1994","Green Heron","Butorides virescens",NA
"1995","Green Heron","Butorides virescens",NA
"1996","Green Heron","Butorides virescens",NA
"1997","Green Heron","Butorides virescens",NA
"1998","Green Heron","Butorides virescens",NA
"1999","Green Heron","Butorides virescens",NA
"2000","Green Heron","Butorides virescens",NA
"2001","Green Heron","Butorides virescens",NA
"2002","Green Heron","Butorides virescens",1
"2003","Green Heron","Butorides virescens",NA
"2004","Green Heron","Butorides virescens",NA
"2005","Green Heron","Butorides virescens",NA
"2006","Green Heron","Butorides virescens",NA
"2007","Green Heron","Butorides virescens",NA
"2008","Green Heron","Butorides virescens",NA
"2009","Green Heron","Butorides virescens",NA
"2010","Green Heron","Butorides virescens",NA
"2011","Green Heron","Butorides virescens",NA
"2012","Green Heron","Butorides virescens",NA
"2013","Green Heron","Butorides virescens",NA
"2014","Green Heron","Butorides virescens",NA
"2015","Green Heron","Butorides virescens",NA
"2016","Green Heron","Butorides virescens",NA
"2017","Green Heron","Butorides virescens",NA
"2018","Green Heron","Butorides virescens",NA
"2019","Green Heron","Butorides virescens",NA
"2020","Green Heron","Butorides virescens",NA
"2021","Green Heron","Butorides virescens",NA
"2022","Green Heron","Butorides virescens",NA
"2023","Green Heron","Butorides virescens",NA
"2024","Green Heron","Butorides virescens",NA
"1977","Dunlin","Calidris alpina",NA
"1978","Dunlin","Calidris alpina",NA
"1979","Dunlin","Calidris alpina",NA
"1980","Dunlin","Calidris alpina",2
"1981","Dunlin","Calidris alpina",NA
"1982","Dunlin","Calidris alpina",NA
"1983","Dunlin","Calidris alpina",NA
"1984","Dunlin","Calidris alpina",NA
"1985","Dunlin","Calidris alpina",NA
"1986","Dunlin","Calidris alpina",NA
"1987","Dunlin","Calidris alpina",NA
"1988","Dunlin","Calidris alpina",NA
"1989","Dunlin","Calidris alpina",NA
"1990","Dunlin","Calidris alpina",NA
"1991","Dunlin","Calidris alpina",NA
"1992","Dunlin","Calidris alpina",NA
"1993","Dunlin","Calidris alpina",NA
"1994","Dunlin","Calidris alpina",NA
"1995","Dunlin","Calidris alpina",NA
"1996","Dunlin","Calidris alpina",NA
"1997","Dunlin","Calidris alpina",NA
"1998","Dunlin","Calidris alpina",NA
"1999","Dunlin","Calidris alpina",NA
"2000","Dunlin","Calidris alpina",NA
"2001","Dunlin","Calidris alpina",NA
"2002","Dunlin","Calidris alpina",NA
"2003","Dunlin","Calidris alpina",NA
"2004","Dunlin","Calidris alpina",NA
"2005","Dunlin","Calidris alpina",NA
"2006","Dunlin","Calidris alpina",NA
"2007","Dunlin","Calidris alpina",NA
"2008","Dunlin","Calidris alpina",NA
"2009","Dunlin","Calidris alpina",NA
"2010","Dunlin","Calidris alpina",NA
"2011","Dunlin","Calidris alpina",NA
"2012","Dunlin","Calidris alpina",NA
"2013","Dunlin","Calidris alpina",NA
"2014","Dunlin","Calidris alpina",NA
"2015","Dunlin","Calidris alpina",NA
"2016","Dunlin","Calidris alpina",NA
"2017","Dunlin","Calidris alpina",NA
"2018","Dunlin","Calidris alpina",NA
"2019","Dunlin","Calidris alpina",NA
"2020","Dunlin","Calidris alpina",NA
"2021","Dunlin","Calidris alpina",NA
"2022","Dunlin","Calidris alpina",NA
"2023","Dunlin","Calidris alpina",NA
"2024","Dunlin","Calidris alpina",NA
"1977","Northern Cardinal","Cardinalis cardinalis",208
"1978","Northern Cardinal","Cardinalis cardinalis",141
"1979","Northern Cardinal","Cardinalis cardinalis",120
"1980","Northern Cardinal","Cardinalis cardinalis",127
"1981","Northern Cardinal","Cardinalis cardinalis",140
"1982","Northern Cardinal","Cardinalis cardinalis",321
"1983","Northern Cardinal","Cardinalis cardinalis",191
"1984","Northern Cardinal","Cardinalis cardinalis",98
"1985","Northern Cardinal","Cardinalis cardinalis",98
"1986","Northern Cardinal","Cardinalis cardinalis",185
"1987","Northern Cardinal","Cardinalis cardinalis",251
"1988","Northern Cardinal","Cardinalis cardinalis",336
"1989","Northern Cardinal","Cardinalis cardinalis",288
"1990","Northern Cardinal","Cardinalis cardinalis",301
"1991","Northern Cardinal","Cardinalis cardinalis",248
"1992","Northern Cardinal","Cardinalis cardinalis",315
"1993","Northern Cardinal","Cardinalis cardinalis",260
"1994","Northern Cardinal","Cardinalis cardinalis",231
"1995","Northern Cardinal","Cardinalis cardinalis",374
"1996","Northern Cardinal","Cardinalis cardinalis",210
"1997","Northern Cardinal","Cardinalis cardinalis",236
"1998","Northern Cardinal","Cardinalis cardinalis",296
"1999","Northern Cardinal","Cardinalis cardinalis",252
"2000","Northern Cardinal","Cardinalis cardinalis",292
"2001","Northern Cardinal","Cardinalis cardinalis",267
"2002","Northern Cardinal","Cardinalis cardinalis",340
"2003","Northern Cardinal","Cardinalis cardinalis",333
"2004","Northern Cardinal","Cardinalis cardinalis",322
"2005","Northern Cardinal","Cardinalis cardinalis",266
"2006","Northern Cardinal","Cardinalis cardinalis",333
"2007","Northern Cardinal","Cardinalis cardinalis",269
"2008","Northern Cardinal","Cardinalis cardinalis",400
"2009","Northern Cardinal","Cardinalis cardinalis",374
"2010","Northern Cardinal","Cardinalis cardinalis",415
"2011","Northern Cardinal","Cardinalis cardinalis",336
"2012","Northern Cardinal","Cardinalis cardinalis",220
"2013","Northern Cardinal","Cardinalis cardinalis",393
"2014","Northern Cardinal","Cardinalis cardinalis",420
"2015","Northern Cardinal","Cardinalis cardinalis",407
"2016","Northern Cardinal","Cardinalis cardinalis",371
"2017","Northern Cardinal","Cardinalis cardinalis",423
"2018","Northern Cardinal","Cardinalis cardinalis",407
"2019","Northern Cardinal","Cardinalis cardinalis",315
"2020","Northern Cardinal","Cardinalis cardinalis",415
"2021","Northern Cardinal","Cardinalis cardinalis",494
"2022","Northern Cardinal","Cardinalis cardinalis",361
"2023","Northern Cardinal","Cardinalis cardinalis",369
"2024","Northern Cardinal","Cardinalis cardinalis",266
"1977","Turkey Vulture","Cathartes aura",11
"1978","Turkey Vulture","Cathartes aura",14
"1979","Turkey Vulture","Cathartes aura",6
"1980","Turkey Vulture","Cathartes aura",30
"1981","Turkey Vulture","Cathartes aura",5
"1982","Turkey Vulture","Cathartes aura",47
"1983","Turkey Vulture","Cathartes aura",28
"1984","Turkey Vulture","Cathartes aura",81
"1985","Turkey Vulture","Cathartes aura",72
"1986","Turkey Vulture","Cathartes aura",52
"1987","Turkey Vulture","Cathartes aura",65
"1988","Turkey Vulture","Cathartes aura",55
"1989","Turkey Vulture","Cathartes aura",76
"1990","Turkey Vulture","Cathartes aura",125
"1991","Turkey Vulture","Cathartes aura",50
"1992","Turkey Vulture","Cathartes aura",152
"1993","Turkey Vulture","Cathartes aura",129
"1994","Turkey Vulture","Cathartes aura",335
"1995","Turkey Vulture","Cathartes aura",80
"1996","Turkey Vulture","Cathartes aura",400
"1997","Turkey Vulture","Cathartes aura",258
"1998","Turkey Vulture","Cathartes aura",140
"1999","Turkey Vulture","Cathartes aura",295
"2000","Turkey Vulture","Cathartes aura",164
"2001","Turkey Vulture","Cathartes aura",234
"2002","Turkey Vulture","Cathartes aura",158
"2003","Turkey Vulture","Cathartes aura",192
"2004","Turkey Vulture","Cathartes aura",182
"2005","Turkey Vulture","Cathartes aura",207
"2006","Turkey Vulture","Cathartes aura",334
"2007","Turkey Vulture","Cathartes aura",92
"2008","Turkey Vulture","Cathartes aura",200
"2009","Turkey Vulture","Cathartes aura",256
"2010","Turkey Vulture","Cathartes aura",122
"2011","Turkey Vulture","Cathartes aura",293
"2012","Turkey Vulture","Cathartes aura",317
"2013","Turkey Vulture","Cathartes aura",180
"2014","Turkey Vulture","Cathartes aura",136
"2015","Turkey Vulture","Cathartes aura",148
"2016","Turkey Vulture","Cathartes aura",13
"2017","Turkey Vulture","Cathartes aura",120
"2018","Turkey Vulture","Cathartes aura",117
"2019","Turkey Vulture","Cathartes aura",349
"2020","Turkey Vulture","Cathartes aura",187
"2021","Turkey Vulture","Cathartes aura",128
"2022","Turkey Vulture","Cathartes aura",157
"2023","Turkey Vulture","Cathartes aura",147
"2024","Turkey Vulture","Cathartes aura",181
"1977","new world vulture sp.","Cathartidae sp.",NA
"1978","new world vulture sp.","Cathartidae sp.",NA
"1979","new world vulture sp.","Cathartidae sp.",NA
"1980","new world vulture sp.","Cathartidae sp.",NA
"1981","new world vulture sp.","Cathartidae sp.",NA
"1982","new world vulture sp.","Cathartidae sp.",NA
"1983","new world vulture sp.","Cathartidae sp.",NA
"1984","new world vulture sp.","Cathartidae sp.",NA
"1985","new world vulture sp.","Cathartidae sp.",NA
"1986","new world vulture sp.","Cathartidae sp.",NA
"1987","new world vulture sp.","Cathartidae sp.",NA
"1988","new world vulture sp.","Cathartidae sp.",NA
"1989","new world vulture sp.","Cathartidae sp.",NA
"1990","new world vulture sp.","Cathartidae sp.",NA
"1991","new world vulture sp.","Cathartidae sp.",NA
"1992","new world vulture sp.","Cathartidae sp.",NA
"1993","new world vulture sp.","Cathartidae sp.",NA
"1994","new world vulture sp.","Cathartidae sp.",NA
