"","dif_mig","dif_habDen","dif_mass","dif_tailLen","dif_handWing","dif_Secondary","dif_KippsDist","dif_wingLen","dif_tarsusLen","dif_beakDep","dif_width","dif_beakLenNare","dif_beakLenCulm","dif_clutchMin","dif_clutchMax","dif_ESI","dif_DB","dif_HB","dif_normMax","dif_elevaRange","dif_weight","dif_LAT","dif_RLM","dif_primHab","dif_primDiet","dif_INwt","dif_FRwt","dif_NEwt","dif_SEwt","dif_VEwt","dif_FIwt","dif_SCwt","dif_PLwt","dif_MSwt","dif_trophicLvl","dif_trophicNic","dif_primLife","sp1","sp2","corr"
"11",0,0,8.5,44.3,48.9,42.8,65.2,25.6,10.2,4.5,5.6,12,16.4,2,1,0.380211241711606,1,1,1800,1800,10.7333333333333,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,"Chimney.Swift","Great.Crested.Flycatcher",0.583589743589744
"12",0,0,7.5,8.90000000000001,40.5,19,63.2,46.9,7.9,2,1.4,6.1,10.1,1,2,0.204119982655925,1,1,200,200,3.47,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,"Chimney.Swift","Red.eyed.Vireo",0.267008547008547
"13",0,1,12.2,5.1,52.4,14,75.7,62.8,7.9,1.7,1,3.9,7.4,1,2,0.0969100130080562,1,3,2200,2200,11.4933333333333,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,"Chimney.Swift","White.eyed.Vireo",0.166495726495726
"14",2,1,64.4,77.6,52.9,71.7,63.9,5.59999999999999,23.1,6.5,7.2,15.1,23.6,0,0,0.255272505103306,2,2,2200,2200,53.04,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,"Chimney.Swift","Blue.Jay",0.0769230769230769
"15",1,1,425.2,123.3,33.8,149.6,20.1,169.1,43.4,14.2,11,29.7,43.6,1,0,0.903089986991944,4,3,1400,1400,433.266666666667,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Chimney.Swift","American.Crow",0.229401709401709
"16",2,2,261,113.3,34,139.6,13.8,152.3,35.5,12.4,10.9,23.7,37,0,1,0.778151250383644,4,1,2200,2200,250.158333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Chimney.Swift","Fish.Crow",0.273162393162393
"17",0,1,8,16,35.2,25.4,53.3,29,5.1,2.5,1.6,3.1,8.8,0,1,0.556302500767287,2,1,200,200,10.3583333333333,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,"Chimney.Swift","Cedar.Waxwing",-0.00923076923076923
"18",2,0,2,24.8,54.2,28.6,74.3,46.5,8.9,3.1,2,5.3,7,3,0,0.556302500767287,2,1,2590,2590,0.866666666666667,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,"Chimney.Swift","Tufted.Titmouse",0.230769230769231
"19",2,1,13.6,5.8,50.8,10.4,75.4,65.6,3.2,1.3,0.6,3.1,2.6,3,1,0.556302500767287,2,1,1350,1350,12.25,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,"Chimney.Swift","Carolina.Chickadee",0.392820512820513
"20",2,1,30.2,28.6,18.3,34.1,10.2,22.8,3.4,2.4,3,5.9,10.5,0,1,0.0791812460476249,0,1,0,0,27.5666666666667,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,"Chimney.Swift","Purple.Martin",-0.126153846153846
"21",0,2,5.7,26.6,17.7,19.4,24.5,8.60000000000001,0.0999999999999996,0.3,1.6,2.5,6.1,0,0,0.0791812460476249,0,1,200,200,3.31666666666667,3,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,"Chimney.Swift","Barn.Swallow",0.301196581196581
"22",0,2,2,5.40000000000001,21.3,19.8,32.6,15.1,1,0.6,1.6,2.4,5,1,1,0.221848749616356,0,2,430,430,0.280000000000001,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,"Chimney.Swift","Cliff.Swallow",0.0694017094017094
"23",2,1,4.6,6.90000000000001,58.9,16,80,65,9.8,1.5,0.3,7.6,10.6,1,1,0.221848749616356,0,2,1200,1200,2.86666666666667,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,"Chimney.Swift","Carolina.Wren",0.29025641025641
"24",2,0,2.6,5,39.1,24.3,59.2,35.8,6.9,1.8,1.1,8.7,12.8,1,3,0.0969100130080562,1,3,300,300,0.946666666666669,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,"Chimney.Swift","White.breasted.Nuthatch",0.302564102564102
"25",2,0,13.4,8.4,47,13.3,71.7,59.4,3.2,1.5,0.4,6.9,9,1,2,0.204119982655925,1,1,2600,2600,12.5906666666667,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,"Chimney.Swift","Brown.headed.Nuthatch",0.45982905982906
"26",0,1,24.9,73.8,49.7,53.9,63.7,12.1,20.6,2.9,1.7,8.7,15.8,0,1,0.204119982655925,1,1,200,200,25.4833333333333,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,"Chimney.Swift","Northern.Mockingbird",0.53982905982906
"27",1,0,45.2,78,56.4,50.1,72.8,21.9,22.6,3.9,2.5,15.8,23.8,0,1,0.0791812460476249,2,3,2680,2680,47.5,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,"Chimney.Swift","Brown.Thrasher",0.206153846153846
"28",1,1,3.9,18.7,37.5,27.8,55.4,28.6,8.1,2.1,1.3,5.6,9.1,2,2,0.0791812460476249,1,2,760,760,7.21666666666667,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,"Chimney.Swift","Eastern.Bluebird",0.00102564102564103
"29",0,0,26.5,27.5,43.4,42.3,57.8,17.9,20.5,3,2.2,8.4,12.7,1,3,0.380211241711606,3,2,1875,1925,31.2083333333333,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,"Chimney.Swift","Wood.Thrush",0.303931623931624
"30",0,2,54.9,51.9,41.3,53.7,49.9,2.59999999999999,21.1,4.4,2.7,9,17.1,0,3,0.447158031342219,1,2,300,300,56.9666666666667,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,"Chimney.Swift","American.Robin",0.413333333333333
"31",2,2,2.9,13.4,43,17.8,66.4,49.5,6.3,5,3.4,5.6,7.2,1,1,0.221848749616356,0,2,1400,1400,4.77333333333333,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,"Chimney.Swift","House.Sparrow",0.189059829059829
"32",1,1,2.2,22.4,42.8,19.2,65.6,47.2,5.8,5.8,3.7,4.9,4.3,0,0,0.447158031342219,1,2,300,300,0.941666666666666,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,"Chimney.Swift","House.Finch",0.49059829059829
"33",2,0,10.8,4.5,42.7,13.7,67.7,54.6,1.9,3.9,1.4,4.7,5.2,0,0,0.0969100130080562,0,1,2200,2200,9.71666666666667,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,"Chimney.Swift","American.Goldfinch",0.428376068376068
"34",0,1,11.4,12.2,46.1,14.4,70.5,56.4,4.7,2.5,1.1,3.5,6.8,0,0,0.301029995663981,1,0,600,600,9.31666666666667,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,"Chimney.Swift","Chipping.Sparrow",0.401025641025641
"35",0,1,0.799999999999997,26.6,50.6,21.5,72.5,51.6,11.4,3.9,2.2,4.9,7.3,1,0,0.380211241711606,3,2,2200,2200,4.81666666666667,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,"Chimney.Swift","White.throated.Sparrow",-0.208888888888889
"36",1,1,16.4,47.9,56.7,34.2,75.7,42.1,15.4,5.8,2.6,6.3,9.1,0,1,0.602059991327962,3,0,1220,1220,18.45,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,"Chimney.Swift","Eastern.Towhee",0.205470085470085
"37",2,1,1.3,28,49,23.9,70.5,47.9,14.5,3.9,1.9,7,10,1,2,0.0969100130080562,1,3,1100,1100,4.83333333333333,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,"Chimney.Swift","Yellow.breasted.Chat",0.284786324786325
"38",0,0,7.9,18,34.9,21.9,54.8,34.2,14.9,5.2,3,6.3,9.9,1,0,0.0791812460476249,1,2,2400,2400,14.2333333333333,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,"Chimney.Swift","Bobolink",0.420854700854701
"39",0,1,4.2,23.4,44.1,19.1,67,48.1,9.7,2.8,1.5,8.1,11,0,0,0.6232492903979,2,2,2300,2300,1.46666666666667,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,"Chimney.Swift","Orchard.Oriole",0.207521367521368
"40",0,2,27.2,45.1,46.3,52.3,59,6.40000000000001,16.4,6.4,2.7,11.9,16.4,0,3,0.204119982655925,1,1,700,700,33.7333333333333,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,"Chimney.Swift","Red.winged.Blackbird",0.0160683760683761
"41",0,1,16.7,26,37.3,32.2,52.9,19.4,13.1,6.5,2.9,7.6,11.3,2,2,0.204119982655925,1,1,305,305,20.0833333333333,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,"Chimney.Swift","Brown.headed.Cowbird",0.426324786324786
"42",1,2,81.6,74.4,44.4,61.6,52.5,8.5,24,8.1,4.4,18.3,26.7,1,0,0.556302500767287,2,1,2200,2200,85.0833333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Chimney.Swift","Common.Grackle",0.375726495726496
"43",0,0,4.8,6.6,45.4,18.5,68.5,51.2,10.7,1.7,0.7,5.4,8.8,1,1,0.0969100130080562,1,3,1300,1300,1.93333333333333,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,"Chimney.Swift","Ovenbird",0.224615384615385
"44",0,0,12.7,2.8,44.8,13.1,69.8,55.6,5.7,0.9,0,5.5,7.4,2,2,0.397940008672037,0,3,700,700,12.3866666666667,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,"Chimney.Swift","Black.and.white.Warbler",-0.130940170940171
"45",0,0,9.3,1.09999999999999,40.3,12.3,65.9,55.5,6.7,1.5,0.9,7.3,10.8,1,0,0.0969100130080562,0,1,1900,1900,7.41666666666667,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,"Chimney.Swift","Prothonotary.Warbler",0.425641025641026
"46",0,0,14.1,5.6,54.2,7.7,78.3,69.7,8.6,0.9,0.1,4.4,6.4,1,1,0.397940008672037,0,3,1400,1400,11.3916666666667,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,"Chimney.Swift","Common.Yellowthroat",0.10017094017094
"47",0,1,13.1,11.3,48.8,13.1,73.2,59.7,7.6,1.2,0.9,4.4,7.4,1,2,0.221848749616356,0,2,2100,2100,12.1666666666667,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,"Chimney.Swift","Hooded.Warbler",0.156239316239316
"48",0,0,15.4,8.8,45.7,11.4,71.2,62.4,5.4,0.6,1.1,3.3,6,1,2,0.0791812460476249,1,2,200,200,14.3916666666667,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,"Chimney.Swift","American.Redstart",0.0994871794871795
"49",0,1,15.8,0.300000000000004,42.2,3.3,71.3,66.8,5.3,0.7,0.2,4.1,5.3,0,0,0,4,4,700,700,14.1816666666667,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,"Chimney.Swift","Northern.Parula",0.0461538461538461
"50",0,0,13.5,5.1,46.2,10.4,71.9,62.2,7,0.9,0.5,3.9,6.7,0,2,0.505149978319906,3,1,1600,1600,12.4166666666667,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,"Chimney.Swift","Black.throated.Blue.Warbler",0.118632478632479
"51",0,1,11.8,10.2,41.7,14.6,66.2,52.6,7,1.4,0.2,4.5,7.1,1,3,0.380211241711606,2,1,150,150,10.4166666666667,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,"Chimney.Swift","Pine.Warbler",0.261538461538461
"52",0,1,13.9,6.90000000000001,42.6,12.4,68,56.7,5.2,1,0.1,6.3,8.6,1,2,0,0,0,1400,1400,12.7833333333333,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,"Chimney.Swift","Yellow.throated.Warbler",0.204786324786325
"53",0,1,16,4.6,50.3,7.8,75.7,68.9,6.1,0.5,0.1,3.7,5.5,0,2,0.477121254719662,2,0,1980,1980,14.5166666666667,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,"Chimney.Swift","Prairie.Warbler",0.0105982905982906
"54",0,0,5.5,27.5,41.1,30.8,58.9,32.4,7.9,6.6,5.5,9.8,12.9,1,3,0.204119982655925,1,1,700,700,6.09333333333333,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,"Chimney.Swift","Summer.Tanager",0.140512820512821
"55",0,0,4.6,20,39.4,29.3,57.3,31.8,7.8,5.8,4.3,8,12.5,1,2,0.0791812460476249,1,2,600,600,8.05,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,"Chimney.Swift","Scarlet.Tanager",0.12957264957265
"56",2,1,19,58,54.8,41.1,72.6,30.9,12.9,9.9,6.4,11.2,11.3,1,2,0.204119982655925,3,3,1200,1200,21.9666666666667,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,"Chimney.Swift","Northern.Cardinal",0.305299145299145
"57",0,1,3.8,20.6,47.4,30.6,66.9,38.3,8.7,8.5,4.5,8.8,10.7,1,2,0.380211241711606,1,1,700,700,6.33333333333333,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,"Chimney.Swift","Blue.Grosbeak",0.461196581196581
"58",0,1,8.9,5.1,47.8,13.7,72.1,59.6,5.6,3.8,2.2,4.1,5.4,1,3,0.681241237375587,3,1,900,900,7.01666666666667,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,"Chimney.Swift","Indigo.Bunting",0.32034188034188
"60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Ruby.throated.Hummingbird","Ruby.throated.Hummingbird",1
"61",2,1,115.8,97.9,28.4,76.9,25.5,103.7,16.2,1.5,0.9,5.8,1.1,0,0,0.0791812460476249,1,2,500,500,123,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,"Ruby.throated.Hummingbird","Mourning.Dove",0.103589743589744
"62",1,1,513.2,108.9,8.8,145.3,177.9,325.3,47.8,11.1,4.4,4.5,27.4,1,1,0.522878745280338,3,1,2900,2900,496,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"Ruby.throated.Hummingbird","Ring.billed.Gull",-0.0782905982905983
"63",2,1,68.5,59,35.9,84.2,13,99,17.2,5.5,5.8,5.2,6.6,1,8,0.602059991327962,1,5,600,600,72.55,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Ruby.throated.Hummingbird","Red.headed.Woodpecker",0.42974358974359
"64",2,1,66.4,52.5,36.8,75.7,7.9,86.5,17.7,5.7,5.3,6.5,11.9,0,6,0.301029995663981,1,1,2400,2400,60.7333333333333,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"Ruby.throated.Hummingbird","Red.bellied.Woodpecker",0.330598290598291
"65",2,0,22.5,34.3,38,51.2,3.3,50.6,12.4,2.9,3.1,2.9,3.3,1,5,0.301029995663981,1,1,250,250,22.0333333333333,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,"Ruby.throated.Hummingbird","Downy.Woodpecker",0.347008547008547
"66",0,0,16.6,45.8,44.4,52,10.2,43.2,14.3,2.2,3.7,5.4,3.3,0,4,0.477121254719662,1,1,500,500,15.1333333333333,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,"Ruby.throated.Hummingbird","Eastern.Phoebe",0.344273504273504
"67",0,0,9.5,34.5,37.5,37.4,7.7,30.3,13.7,2.1,4.3,6,7.4,1,2,0,0,0,1500,1500,8.63333333333333,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,"Ruby.throated.Hummingbird","Acadian.Flycatcher",0.21982905982906
"68",0,0,36.8,63.3,31.7,62.5,11,76,15.1,4.6,6.4,0.299999999999999,0.800000000000001,0,3,0.221848749616356,0,2,1150,1150,38.2,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,"Ruby.throated.Hummingbird","Eastern.Kingbird",0.0311111111111111
"69",0,1,29,63.8,43.6,64.7,6,58.1,18.4,5,6.7,0.4,2,2,6,0.301029995663981,0,3,1600,1600,29.4,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,"Ruby.throated.Hummingbird","Great.Crested.Flycatcher",0.184273504273504
"70",0,1,13,28.4,35.2,40.9,4,36.8,16.1,2.5,2.5,5.5,4.3,1,3,0.1249387366083,0,1,0,0,15.1966666666667,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,"Ruby.throated.Hummingbird","Red.eyed.Vireo",0.457777777777778
"71",0,0,8.3,24.6,47.1,35.9,16.5,20.9,16.1,2.2,2.1,7.7,7,1,3,0.176091259055681,0,1,2000,2000,7.17333333333333,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,"Ruby.throated.Hummingbird","White.eyed.Vireo",0.40034188034188
"72",2,0,84.9,97.1,47.6,93.6,4.7,89.3,31.3,7,8.3,3.5,9.2,0,5,0.176091259055681,1,0,2000,2000,71.7066666666667,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,"Ruby.throated.Hummingbird","Blue.Jay",0.31965811965812
"73",1,0,445.7,142.8,28.5,171.5,79.3,252.8,51.6,14.7,12.1,18.1,29.2,1,5,0.823908740944319,3,5,1200,1200,451.933333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"Ruby.throated.Hummingbird","American.Crow",0.38051282051282
"74",2,1,281.5,132.8,28.7,161.5,73,236,43.7,12.9,12,12.1,22.6,0,4,0.698970004336019,3,3,2000,2000,268.825,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"Ruby.throated.Hummingbird","Fish.Crow",0.247863247863248
"75",0,0,28.5,35.5,29.9,47.3,5.9,54.7,13.3,3,2.7,8.5,5.6,0,4,0.477121254719662,1,3,0,0,29.025,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,"Ruby.throated.Hummingbird","Cedar.Waxwing",-0.396239316239316
"76",2,1,18.5,44.3,48.9,50.5,15.1,37.2,17.1,3.6,3.1,6.3,7.4,3,5,0.477121254719662,1,3,2390,2390,17.8,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,"Ruby.throated.Hummingbird","Tufted.Titmouse",0.0235897435897436
"77",2,0,6.9,25.3,45.5,32.3,16.2,18.1,11.4,1.8,1.7,8.5,11.8,3,4,0.477121254719662,1,3,1150,1150,6.41666666666667,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,"Ruby.throated.Hummingbird","Carolina.Chickadee",0.194529914529915
"78",2,0,50.7,48.1,13,56,49,106.5,11.6,2.9,4.1,5.7,3.9,0,6,0,1,3,200,200,46.2333333333333,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,"Ruby.throated.Hummingbird","Purple.Martin",-0.205470085470085
"79",0,1,14.8,46.1,12.4,41.3,34.7,75.1,8.3,0.8,2.7,9.1,8.3,0,5,0,1,3,0,0,15.35,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"Ruby.throated.Hummingbird","Barn.Swallow",0.00102564102564103
"80",0,1,18.5,24.9,16,41.7,26.6,68.6,9.2,1.1,2.7,9.2,9.4,1,4,0.301029995663981,1,0,230,230,18.3866666666667,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,"Ruby.throated.Hummingbird","Cliff.Swallow",-0.0297435897435897
"81",2,0,15.9,26.4,53.6,37.9,20.8,18.7,18,2,1.4,4,3.8,1,4,0.301029995663981,1,0,1000,1000,15.8,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,"Ruby.throated.Hummingbird","Carolina.Wren",0.564444444444444
"82",2,1,17.9,24.5,33.8,46.2,0,47.9,15.1,2.3,2.2,2.9,1.6,1,8,0.176091259055681,0,1,500,500,17.72,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,"Ruby.throated.Hummingbird","White.breasted.Nuthatch",0.472820512820513
"83",2,1,7.1,11.1,41.7,35.2,12.5,24.3,11.4,2,1.5,4.7,5.4,1,7,0.1249387366083,0,1,2400,2400,6.076,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,"Ruby.throated.Hummingbird","Brown.headed.Nuthatch",0.332649572649573
"84",0,0,45.4,93.3,44.4,75.8,4.5,71.6,28.8,3.4,2.8,2.9,1.4,0,4,0.1249387366083,0,1,0,0,44.15,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,"Ruby.throated.Hummingbird","Northern.Mockingbird",0.275897435897436
"85",1,1,65.7,97.5,51.1,72,13.6,61.8,30.8,4.4,3.6,4.2,9.4,0,4,0,1,1,2480,2480,66.1666666666667,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,"Ruby.throated.Hummingbird","Brown.Thrasher",-0.0502564102564102
"86",1,0,24.4,38.2,32.2,49.7,3.8,55.1,16.3,2.6,2.4,6,5.3,2,3,0,0,0,560,560,25.8833333333333,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,"Ruby.throated.Hummingbird","Eastern.Bluebird",0.204102564102564
"87",0,1,47,47,38.1,64.2,1.4,65.8,28.7,3.5,3.3,3.2,1.7,1,2,0.301029995663981,2,0,1675,1725,49.875,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,"Ruby.throated.Hummingbird","Wood.Thrush",-0.0864957264957265
"88",0,1,75.4,71.4,36,75.6,9.3,86.3,29.3,4.9,3.8,2.6,2.7,0,2,0.367976785294594,0,4,500,500,75.6333333333333,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,"Ruby.throated.Hummingbird","American.Robin",0.0885470085470085
"89",2,1,23.4,32.9,37.7,39.7,7.2,34.2,14.5,5.5,4.5,6,7.2,1,6,0.301029995663981,1,0,1600,1600,23.44,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Ruby.throated.Hummingbird","House.Sparrow",-0.0625641025641026
"90",1,0,18.3,41.9,37.5,41.1,6.4,36.5,14,6.3,4.8,6.7,10.1,0,5,0.367976785294594,0,4,500,500,17.725,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,"Ruby.throated.Hummingbird","House.Finch",0.196581196581197
"91",2,1,9.7,24,37.4,35.6,8.5,29.1,10.1,4.4,2.5,6.9,9.2,0,5,0.176091259055681,1,1,2000,2000,8.95,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,"Ruby.throated.Hummingbird","American.Goldfinch",0.351794871794872
"92",0,0,9.1,31.7,40.8,36.3,11.3,27.3,12.9,3,2.2,8.1,7.6,0,5,0.221848749616356,0,2,800,800,9.35,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,"Ruby.throated.Hummingbird","Chipping.Sparrow",0.487179487179487
"93",0,0,21.3,46.1,45.3,43.4,13.3,32.1,19.6,4.4,3.3,6.7,7.1,1,5,0.301029995663981,2,0,2000,2000,23.4833333333333,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,"Ruby.throated.Hummingbird","White.throated.Sparrow",0.0523076923076923
"94",1,0,36.9,67.4,51.4,56.1,16.5,41.6,23.6,6.3,3.7,5.3,5.3,0,4,0.522878745280338,2,2,1020,1020,37.1166666666667,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,"Ruby.throated.Hummingbird","Eastern.Towhee",0.055042735042735
"95",2,0,21.8,47.5,43.7,45.8,11.3,35.8,22.7,4.4,3,4.6,4.4,1,3,0.176091259055681,0,1,900,900,23.5,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,"Ruby.throated.Hummingbird","Yellow.breasted.Chat",0.179487179487179
"96",0,1,28.4,37.5,29.6,43.8,4.4,49.5,23.1,5.7,4.1,5.3,4.5,1,5,0,0,0,2200,2200,32.9,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,"Ruby.throated.Hummingbird","Bobolink",0.0769230769230769
"97",0,0,16.3,42.9,38.8,41,7.8,35.6,17.9,3.3,2.6,3.5,3.4,0,5,0.544068044350276,1,4,2100,2100,17.2,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,"Ruby.throated.Hummingbird","Orchard.Oriole",0.323076923076923
