"","dif_mig","dif_habDen","dif_mass","dif_tailLen","dif_handWing","dif_Secondary","dif_KippsDist","dif_wingLen","dif_tarsusLen","dif_beakDep","dif_width","dif_beakLenNare","dif_beakLenCulm","dif_clutchMin","dif_clutchMax","dif_ESI","dif_DB","dif_HB","dif_normMax","dif_elevaRange","dif_weight","dif_LAT","dif_RLM","dif_primHab","dif_primDiet","dif_INwt","dif_FRwt","dif_NEwt","dif_SEwt","dif_VEwt","dif_FIwt","dif_SCwt","dif_PLwt","dif_MSwt","dif_trophicLvl","dif_trophicNic","dif_primLife","sp1","sp2","corr"
"1067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Chipping.Sparrow","Chipping.Sparrow",1
"1068",1,0,27.8,35.7,10.6,19.8,5.2,14.3,10.7,3.3,1.5,2.8,2.3,0,1,0.301029995663981,2,0,1820,1820,27.7666666666667,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,"Chipping.Sparrow","Eastern.Towhee",-0.120828343374907
"1069",2,0,12.7,15.8,2.9,9.5,0,8.5,9.8,1.4,0.8,3.5,3.2,1,2,0.397940008672037,0,3,1700,1700,14.15,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,"Chipping.Sparrow","Yellow.breasted.Chat",0.277520976503388
"1070",1,1,79.6,11.4,0.600000000000001,35.1,12.1,40.1,23.5,3.3,2.1,13,20.4,0,0,0.0969100130080565,0,1,1300,1300,85.15,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,"Chipping.Sparrow","Eastern.Meadowlark",0.087797365653438
"1071",0,1,38.6,32.9,0.199999999999999,37.9,11.5,50,11.7,3.9,1.6,8.4,9.6,0,3,0.0969100130080565,0,1,1300,1300,43.05,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,"Chipping.Sparrow","Red.winged.Blackbird",0.237932214994865
"1072",0,0,28.1,13.8,8.8,17.8,17.6,37,8.4,4,1.8,4.1,4.5,2,2,0.0969100130080565,0,1,905,905,29.4,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,"Chipping.Sparrow","Brown.headed.Cowbird",0.0640301327651247
"1073",1,1,93,62.2,1.7,47.2,18,64.9,19.3,5.6,3.3,14.8,19.9,1,0,0.255272505103306,1,1,2800,2800,94.4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,"Chipping.Sparrow","Common.Grackle",0.216082149933146
"1074",0,1,6.6,5.6,0.699999999999999,4.1,2,5.2,6,0.800000000000001,0.4,1.9,2,1,1,0.397940008672037,0,3,1900,1900,7.38333333333333,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,"Chipping.Sparrow","Ovenbird",0.383073637203457
"1075",0,1,2.7,6.6,8.1,6.7,7.8,13.3,3.9,1.6,1,0.9,0.4,1,1,0.698970004336019,1,3,800,800,2.075,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,"Chipping.Sparrow","Common.Yellowthroat",0.306703605266976
"1076",0,0,0.399999999999999,2,4.4,0.200000000000003,4.3,3.8,2.3,1.1,0.9,1,0.300000000000001,1,3,0.0791812460476248,1,1,750,750,1.1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,"Chipping.Sparrow","Pine.Warbler",0.101848681958233
"1077",0,1,16.9,15.3,5,16.4,11.6,24,3.2,4.1,4.4,6.3,6.1,1,3,0.0969100130080565,0,1,1300,1300,15.41,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,"Chipping.Sparrow","Summer.Tanager",-0.0958083958531763
"1078",2,0,30.4,45.8,8.7,26.7,2.1,25.5,8.2,7.4,5.3,7.7,4.5,1,2,0.0969100130080565,2,3,1800,1800,31.2833333333333,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,"Chipping.Sparrow","Northern.Cardinal",-0.195927458427878
"1079",0,0,15.2,8.40000000000001,1.3,16.2,3.6,18.1,4,6,3.4,5.3,3.9,1,2,0.0791812460476248,0,1,1300,1300,15.65,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,"Chipping.Sparrow","Blue.Grosbeak",-0.338182445479909
"1080",0,0,2.5,7.1,1.7,0.700000000000003,1.6,3.2,0.899999999999999,1.3,1.1,0.6,1.4,1,3,0.380211241711606,2,1,1500,1500,2.3,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,"Chipping.Sparrow","Indigo.Bunting",0.0581693831965713
"1108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Eastern.Towhee","Eastern.Towhee",1
"1109",1,0,15.1,19.9,7.7,10.3,5.2,5.8,0.899999999999999,1.9,0.7,0.699999999999999,0.9,1,1,0.698970004336019,2,3,120,120,13.6166666666667,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"Eastern.Towhee","Yellow.breasted.Chat",0.0811366018105094
"1110",0,1,51.8,24.3,11.2,15.3,17.3,25.8,12.8,0,0.6,10.2,18.1,0,1,0.397940008672038,2,1,520,520,57.3833333333333,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,"Eastern.Towhee","Eastern.Meadowlark",0.234941820670773
"1111",1,1,10.8,2.8,10.4,18.1,16.7,35.7,1,0.600000000000001,0.0999999999999996,5.6,7.3,0,2,0.397940008672038,2,1,520,520,15.2833333333333,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,"Eastern.Towhee","Red.winged.Blackbird",0.122539792997781
"1112",1,0,0.299999999999997,21.9,19.4,2,22.8,22.7,2.3,0.700000000000001,0.3,1.3,2.2,2,1,0.397940008672038,2,1,915,915,1.63333333333333,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,"Eastern.Towhee","Brown.headed.Cowbird",0.498630635177244
"1113",0,1,65.2,26.5,12.3,27.4,23.2,50.6,8.6,2.3,1.8,12,17.6,1,1,0.045757490560675,1,1,980,980,66.6333333333333,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,"Eastern.Towhee","Common.Grackle",0.414813572000281
"1114",1,1,21.2,41.3,11.3,15.7,7.2,9.09999999999999,4.7,4.1,1.9,0.9,0.300000000000001,1,0,0.698970004336019,2,3,80,80,20.3833333333333,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"Eastern.Towhee","Ovenbird",0.412812825077856
"1115",1,1,30.5,42.3,2.5,26.5,2.6,27.6,6.8,4.9,2.5,1.9,2.7,1,0,1,3,3,2620,2620,29.8416666666667,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,"Eastern.Towhee","Common.Yellowthroat",0.168323867434384
"1116",1,0,28.2,37.7,15,19.6,9.5,10.5,8.4,4.4,2.4,1.8,2,1,2,0.221848749616356,1,1,1070,1070,28.8666666666667,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"Eastern.Towhee","Pine.Warbler",0.627588576707909
"1117",1,1,10.9,20.4,15.6,3.39999999999999,16.8,9.7,7.5,0.800000000000001,2.9,3.5,3.8,1,2,0.397940008672038,2,1,520,520,12.3566666666667,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,"Eastern.Towhee","Summer.Tanager",0.356996257634881
"1118",1,0,2.6,10.1,1.9,6.90000000000001,3.1,11.2,2.5,4.1,3.8,4.9,2.2,1,1,0.397940008672038,0,3,20,20,3.51666666666667,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,"Eastern.Towhee","Northern.Cardinal",0.318905051716024
"1119",1,0,12.6,27.3,9.3,3.59999999999999,8.8,3.8,6.7,2.7,1.9,2.5,1.6,1,1,0.221848749616356,2,1,520,520,12.1166666666667,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,"Eastern.Towhee","Blue.Grosbeak",-0.11533196440794
"1120",1,0,25.3,42.8,8.9,20.5,3.6,17.5,9.8,2,0.4,2.2,3.7,1,2,0.0791812460476249,0,1,320,320,25.4666666666667,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,"Eastern.Towhee","Indigo.Bunting",0.347417057621679
"1149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yellow.breasted.Chat","Yellow.breasted.Chat",1
"1150",1,1,66.9,4.39999999999999,3.5,25.6,12.1,31.6,13.7,1.9,1.3,9.5,17.2,1,2,0.301029995663981,0,2,400,400,71,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,"Yellow.breasted.Chat","Eastern.Meadowlark",0.109893878401576
"1151",2,1,25.9,17.1,2.7,28.4,11.5,41.5,1.9,2.5,0.8,4.9,6.4,1,1,0.301029995663981,0,2,400,400,28.9,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,"Yellow.breasted.Chat","Red.winged.Blackbird",0.0147235064647078
"1152",2,0,15.4,2,11.7,8.3,17.6,28.5,1.4,2.6,1,0.6,1.3,1,0,0.301029995663981,0,2,795,795,15.25,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,"Yellow.breasted.Chat","Brown.headed.Cowbird",0.0955479452054794
"1153",1,1,80.3,46.4,4.6,37.7,18,56.4,9.5,4.2,2.5,11.3,16.7,2,2,0.653212513775344,1,4,1100,1100,80.25,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,"Yellow.breasted.Chat","Common.Grackle",0.134496951423052
"1154",2,1,6.1,21.4,3.6,5.4,2,3.3,3.8,2.2,1.2,1.6,1.2,0,1,0,0,0,200,200,6.76666666666667,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,"Yellow.breasted.Chat","Ovenbird",0.399931553842873
"1155",2,1,15.4,22.4,5.2,16.2,7.8,21.8,5.9,3,1.8,2.6,3.6,2,1,0.301029995663981,1,0,2500,2500,16.225,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,"Yellow.breasted.Chat","Common.Yellowthroat",0.0226337661506892
"1156",2,0,13.1,17.8,7.3,9.3,4.3,4.7,7.5,2.5,1.7,2.5,2.9,0,1,0.477121254719662,1,2,950,950,15.25,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,"Yellow.breasted.Chat","Pine.Warbler",0.19791131945584
"1157",2,1,4.2,0.5,7.9,6.90000000000001,11.6,15.5,6.6,2.7,3.6,2.8,2.9,0,1,0.301029995663981,0,2,400,400,1.26,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,"Yellow.breasted.Chat","Summer.Tanager",0.461499081409631
"1158",0,0,17.7,30,5.8,17.2,2.1,17,1.6,6,4.5,4.2,1.3,2,0,0.301029995663981,2,0,100,100,17.1333333333333,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,"Yellow.breasted.Chat","Northern.Cardinal",0.0135204536047937
"1159",2,0,2.5,7.39999999999999,1.6,6.7,3.6,9.59999999999999,5.8,4.6,2.6,1.8,0.699999999999999,0,0,0.477121254719662,0,4,400,400,1.5,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,"Yellow.breasted.Chat","Blue.Grosbeak",0.149435133714293
"1160",2,0,10.2,22.9,1.2,10.2,1.6,11.7,8.9,0.0999999999999996,0.3,2.9,4.6,0,1,0.778151250383644,2,4,200,200,11.85,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,"Yellow.breasted.Chat","Indigo.Bunting",0.437885112839172
"1190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Eastern.Meadowlark","Eastern.Meadowlark",1
"1191",1,0,41,21.5,0.800000000000001,2.80000000000001,0.599999999999998,9.90000000000001,11.8,0.600000000000001,0.5,4.6,10.8,0,3,0,0,0,0,0,42.1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,"Eastern.Meadowlark","Red.winged.Blackbird",0.0342289924574807
"1192",1,1,51.5,2.39999999999999,8.2,17.3,5.5,3.09999999999999,15.1,0.700000000000001,0.3,8.9,15.9,2,2,0,0,0,395,395,55.75,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,"Eastern.Meadowlark","Brown.headed.Cowbird",0.288257462972358
"1193",0,0,13.4,50.8,1.1,12.1,5.9,24.8,4.2,2.3,1.2,1.8,0.5,1,0,0.352182518111363,1,2,1500,1500,9.25,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,"Eastern.Meadowlark","Common.Grackle",0.0704755429542746
"1194",1,2,73,17,0.0999999999999979,31,10.1,34.9,17.5,4.1,2.5,11.1,18.4,1,1,0.301029995663981,0,2,600,600,77.7666666666667,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,"Eastern.Meadowlark","Ovenbird",0.315347888368603
"1195",1,2,82.3,18,8.7,41.8,19.9,53.4,19.6,4.9,3.1,12.1,20.8,1,1,0.602059991327962,1,2,2100,2100,87.225,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,"Eastern.Meadowlark","Common.Yellowthroat",-0.230031191544749
"1196",1,1,80,13.4,3.8,34.9,7.8,36.3,21.2,4.4,3,12,20.1,1,3,0.176091259055681,1,0,550,550,86.25,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,"Eastern.Meadowlark","Pine.Warbler",0.302242003399555
"1197",1,2,62.7,3.89999999999999,4.4,18.7,0.5,16.1,20.3,0.800000000000001,2.3,6.7,14.3,1,3,0,0,0,0,0,69.74,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,"Eastern.Meadowlark","Summer.Tanager",-0.204071171709829
"1198",1,1,49.2,34.4,9.3,8.39999999999999,14.2,14.6,15.3,4.1,3.2,5.3,15.9,1,2,0,2,2,500,500,53.8666666666667,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,"Eastern.Meadowlark","Northern.Cardinal",0.196065015700946
"1199",1,1,64.4,3,1.9,18.9,8.5,22,19.5,2.7,1.3,7.7,16.5,1,2,0.176091259055681,0,2,0,0,69.5,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,"Eastern.Meadowlark","Blue.Grosbeak",0.119952087611225
"1200",1,1,77.1,18.5,2.3,35.8,13.7,43.3,22.6,2,1,12.4,21.8,1,3,0.477121254719662,2,2,200,200,82.85,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,"Eastern.Meadowlark","Indigo.Bunting",0.0313034571860006
"1231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Red.winged.Blackbird","Red.winged.Blackbird",1
"1232",0,1,10.5,19.1,9,20.1,6.1,13,3.3,0.0999999999999996,0.2,4.3,5.1,2,1,0,0,0,395,395,13.65,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,"Red.winged.Blackbird","Brown.headed.Cowbird",0.114192776883257
"1233",1,0,54.4,29.3,1.9,9.3,6.5,14.9,7.6,1.7,1.7,6.4,10.3,1,3,0.352182518111363,1,2,1500,1500,51.35,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Red.winged.Blackbird","Common.Grackle",0.0882805933218553
"1234",0,2,32,38.5,0.899999999999999,33.8,9.5,44.8,5.7,4.7,2,6.5,7.6,1,2,0.301029995663981,0,2,600,600,35.6666666666667,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,"Red.winged.Blackbird","Ovenbird",0.202672680148341
"1235",0,2,41.3,39.5,7.9,44.6,19.3,63.3,7.8,5.5,2.6,7.5,10,1,2,0.602059991327962,1,2,2100,2100,45.125,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,"Red.winged.Blackbird","Common.Yellowthroat",0.413338397036713
"1236",0,1,39,34.9,4.6,37.7,7.2,46.2,9.4,5,2.5,7.4,9.3,1,0,0.176091259055681,1,0,550,550,44.15,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,"Red.winged.Blackbird","Pine.Warbler",0.0559739815131804
"1237",0,2,21.7,17.6,5.2,21.5,0.0999999999999979,26,8.5,0.199999999999999,2.8,2.1,3.5,1,0,0,0,0,0,0,27.64,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,"Red.winged.Blackbird","Summer.Tanager",-0.0860564698466923
"1238",2,1,8.2,12.9,8.5,11.2,13.6,24.5,3.5,3.5,3.7,0.700000000000001,5.1,1,1,0,2,2,500,500,11.7666666666667,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,"Red.winged.Blackbird","Northern.Cardinal",0.0311430545274007
"1239",0,1,23.4,24.5,1.1,21.7,7.9,31.9,7.7,2.1,1.8,3.1,5.7,1,1,0.176091259055681,0,2,0,0,27.4,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,"Red.winged.Blackbird","Blue.Grosbeak",-0.474413835460683
"1240",0,1,36.1,40,1.5,38.6,13.1,53.2,10.8,2.6,0.5,7.8,11,1,0,0.477121254719662,2,2,200,200,40.75,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,"Red.winged.Blackbird","Indigo.Bunting",0.0884516797430216
"1272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Brown.headed.Cowbird","Brown.headed.Cowbird",1
"1273",1,1,64.9,48.4,7.1,29.4,0.399999999999999,27.9,10.9,1.6,1.5,10.7,15.4,3,2,0.352182518111363,1,2,1895,1895,65,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,"Brown.headed.Cowbird","Common.Grackle",0.400410771412138
"1274",0,1,21.5,19.4,8.1,13.7,15.6,31.8,2.4,4.8,2.2,2.2,2.5,1,1,0.301029995663981,0,2,995,995,22.0166666666667,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,"Brown.headed.Cowbird","Ovenbird",0.52159025274109
"1275",0,1,30.8,20.4,16.9,24.5,25.4,50.3,4.5,5.6,2.8,3.2,4.9,3,1,0.602059991327962,1,2,1705,1705,31.475,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,"Brown.headed.Cowbird","Common.Yellowthroat",-0.266289688121366
"1276",0,0,28.5,15.8,4.4,17.6,13.3,33.2,6.1,5.1,2.7,3.1,4.2,1,1,0.176091259055681,1,0,155,155,30.5,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,"Brown.headed.Cowbird","Pine.Warbler",0.455230275461141
"1277",0,1,11.2,1.5,3.8,1.39999999999999,6,13,5.2,0.0999999999999996,2.6,2.2,1.6,1,1,0,0,0,395,395,13.99,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,"Brown.headed.Cowbird","Summer.Tanager",0.285763242845415
"1278",2,0,2.3,32,17.5,8.90000000000001,19.7,11.5,0.199999999999999,3.4,3.5,3.6,0,3,0,0,2,2,895,895,1.88333333333333,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,"Brown.headed.Cowbird","Northern.Cardinal",0.351702938706974
"1279",0,0,12.9,5.39999999999999,10.1,1.59999999999999,14,18.9,4.4,2,1.6,1.2,0.600000000000001,1,0,0.176091259055681,0,2,395,395,13.75,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,"Brown.headed.Cowbird","Blue.Grosbeak",-0.202841504526273
"1280",0,0,25.6,20.9,10.5,18.5,19.2,40.2,7.5,2.7,0.7,3.5,5.9,1,1,0.477121254719662,2,2,595,595,27.1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,"Brown.headed.Cowbird","Indigo.Bunting",0.093771411424723
"1313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Common.Grackle","Common.Grackle",1
"1314",1,2,86.4,67.8,1,43.1,16,59.7,13.3,6.4,3.7,12.9,17.9,2,1,0.653212513775344,1,4,900,900,87.0166666666667,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,"Common.Grackle","Ovenbird",0.545890923148038
"1315",1,2,95.7,68.8,9.8,53.9,25.8,78.2,15.4,7.2,4.3,13.9,20.3,0,1,0.954242509439325,2,4,3600,3600,96.475,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Common.Grackle","Common.Yellowthroat",0.0932147275550998
"1316",1,1,93.4,64.2,2.7,47,13.7,61.1,17,6.7,4.2,13.8,19.6,2,3,0.176091259055681,0,2,2050,2050,95.5,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Common.Grackle","Pine.Warbler",0.567493659008903
"1317",1,2,76.1,46.9,3.3,30.8,6.4,40.9,16.1,1.5,1.1,8.5,13.8,2,3,0.352182518111363,1,2,1500,1500,78.99,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Common.Grackle","Summer.Tanager",0.312243502051984
"1318",1,1,62.6,16.4,10.4,20.5,20.1,39.4,11.1,1.8,2,7.1,15.4,0,2,0.352182518111363,1,4,1000,1000,63.1166666666667,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,"Common.Grackle","Northern.Cardinal",0.395074402904801
"1319",1,1,77.8,53.8,3,31,14.4,46.8,15.3,0.4,0.100000000000001,9.5,16,2,2,0.176091259055681,1,0,1500,1500,78.75,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,"Common.Grackle","Blue.Grosbeak",0.170030800234342
"1320",1,1,90.5,69.3,3.4,47.9,19.6,68.1,18.4,4.3,2.2,14.2,21.3,2,3,0.1249387366083,1,0,1300,1300,92.1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,"Common.Grackle","Indigo.Bunting",0.224350205198358
"1354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Ovenbird","Ovenbird",1
"1355",0,0,9.3,1,8.8,10.8,9.8,18.5,2.1,0.8,0.6,1,2.4,2,0,0.301029995663981,1,0,2700,2700,9.45833333333333,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,"Ovenbird","Common.Yellowthroat",0.0207618442861095
"1356",0,1,7,3.6,3.7,3.9,2.3,1.40000000000001,3.7,0.3,0.5,0.9,1.7,0,2,0.477121254719662,1,2,1150,1150,8.48333333333333,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,"Ovenbird","Pine.Warbler",0.52886776299064
"1357",0,0,10.3,20.9,4.3,12.3,9.6,18.8,2.8,4.9,4.8,4.4,4.1,0,2,0.301029995663981,0,2,600,600,8.02666666666667,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,"Ovenbird","Summer.Tanager",0.489384020814647
"1358",2,1,23.8,51.4,9.4,22.6,4.1,20.3,2.2,8.2,5.7,5.8,2.5,2,1,0.301029995663981,2,0,100,100,23.9,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,"Ovenbird","Northern.Cardinal",0.178284080847185
"1359",0,1,8.6,14,2,12.1,1.6,12.9,2,6.8,3.8,3.4,1.9,0,1,0.477121254719662,0,4,600,600,8.26666666666667,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,"Ovenbird","Blue.Grosbeak",-0.0335731592179501
"1360",0,1,4.1,1.5,2.4,4.8,3.6,8.40000000000001,5.1,2.1,1.5,1.3,3.4,0,2,0.778151250383644,2,4,400,400,5.08333333333333,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,"Ovenbird","Indigo.Bunting",0.176370028495132
"1395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Common.Yellowthroat","Common.Yellowthroat",1
"1396",0,1,2.3,4.6,12.5,6.90000000000001,12.1,17.1,1.6,0.5,0.1,0.0999999999999996,0.700000000000001,2,2,0.778151250383644,2,2,1550,1550,0.975,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,"Common.Yellowthroat","Pine.Warbler",-0.0927482674395942
"1397",0,0,19.6,21.9,13.1,23.1,19.4,37.3,0.699999999999999,5.7,5.4,5.4,6.5,2,2,0.602059991327962,1,2,2100,2100,17.485,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,"Common.Yellowthroat","Summer.Tanager",-0.0723099540960517
"1398",2,1,33.1,52.4,0.600000000000001,33.4,5.7,38.8,4.3,9,6.3,6.8,4.9,0,1,0.602059991327962,3,0,2600,2600,33.3583333333333,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,"Common.Yellowthroat","Northern.Cardinal",-0.109683142630156
"1399",0,1,17.9,15,6.8,22.9,11.4,31.4,0.100000000000001,7.6,4.4,4.4,4.3,2,1,0.778151250383644,1,4,2100,2100,17.725,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,"Common.Yellowthroat","Blue.Grosbeak",-0.49108745437832
"1400",0,1,5.2,0.5,6.4,6,6.2,10.1,3,2.9,2.1,0.300000000000001,1,2,2,1.07918124604762,3,4,2300,2300,4.375,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,"Common.Yellowthroat","Indigo.Bunting",0.0992119986294169
"1436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Pine.Warbler","Pine.Warbler",1
"1437",0,1,17.3,17.3,0.599999999999998,16.2,7.3,20.2,0.899999999999999,5.2,5.3,5.3,5.8,0,0,0.176091259055681,1,0,550,550,16.51,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,"Pine.Warbler","Summer.Tanager",0.255603113222581
"1438",2,0,30.8,47.8,13.1,26.5,6.4,21.7,5.9,8.5,6.2,6.7,4.2,2,1,0.176091259055681,1,2,1050,1050,32.3833333333333,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,"Pine.Warbler","Northern.Cardinal",0.236995222639835
"1439",0,0,15.6,10.4,5.7,16,0.700000000000003,14.3,1.7,7.1,4.3,4.3,3.6,0,1,0,1,2,550,550,16.75,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,"Pine.Warbler","Blue.Grosbeak",0.0804381322750797
"1440",0,0,2.9,5.1,6.1,0.900000000000006,5.9,7,1.4,2.4,2,0.4,1.7,0,0,0.301029995663981,1,2,750,750,3.4,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,"Pine.Warbler","Indigo.Bunting",0.361847780766907
"1477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Summer.Tanager","Summer.Tanager",1
"1478",2,1,13.5,30.5,13.7,10.3,13.7,1.5,5,3.3,0.9,1.4,1.6,2,1,0,2,2,500,500,15.8733333333333,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,"Summer.Tanager","Northern.Cardinal",-0.0369420220897995
"1479",0,1,1.7,6.89999999999999,6.3,0.200000000000003,8,5.90000000000001,0.800000000000001,1.9,1,1,2.2,0,1,0.176091259055681,0,2,0,0,0.239999999999998,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,"Summer.Tanager","Blue.Grosbeak",0.301231628986596
"1480",0,1,14.4,22.4,6.7,17.1,13.2,27.2,2.3,2.8,3.3,5.7,7.5,0,0,0.477121254719662,2,2,200,200,13.11,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,"Summer.Tanager","Indigo.Bunting",0.0589945280437757
"1518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Northern.Cardinal","Northern.Cardinal",1
