"common_name","year","yoy_change"
"American Goldfinch",2009,-0.78769422452325
"American Goldfinch",2010,-0.43463007718095
"American Goldfinch",2011,1.74142369583994
"American Goldfinch",2012,-0.49790335463259
"American Goldfinch",2013,-1.96752450980392
"American Goldfinch",2014,0.794111889078258
"American Goldfinch",2015,0.63475460133813
"American Goldfinch",2016,-0.81041199360792
"American Goldfinch",2017,0.71841914153576
"American Goldfinch",2018,-0.95958181252299
"American Goldfinch",2019,0.29601286828104
"American Goldfinch",2020,-0.25190302716847
"American Goldfinch",2021,2.26588699788479
"American Goldfinch",2022,-2.36906971057023
"American Goldfinch",2023,1.25638888888889
"American Goldfinch",2024,-1.08890269151139
"American Redstart",2000,-0.015916982107927
"American Redstart",2001,0.084035463264647
"American Redstart",2002,0.203525087749583
"American Redstart",2003,-0.0519444444444449
"American Redstart",2004,-0.105189786059351
"American Redstart",2005,-0.037667741365105
"American Redstart",2006,-0.141037088841294
"American Redstart",2007,0.251385655692274
"American Redstart",2008,-0.1726769874755
"American Redstart",2009,-0.027337247244076
"American Redstart",2010,0.0100921736674
"American Redstart",2011,0.044760770729595
"American Redstart",2012,-0.043743890518084
"American Redstart",2013,0.07662585742815
"American Redstart",2014,-0.025349501936767
"American Redstart",2015,-0.261484876343468
"American Redstart",2016,0.253634910735168
"American Redstart",2017,0.186024670238904
"American Redstart",2018,-0.324148029818957
"American Redstart",2019,-0.098039215686274
"American Redstart",2020,0.210770878437514
"American Redstart",2021,-0.076517738979484
"American Redstart",2022,0.158311742245138
"American Redstart",2023,0.024156251194435
"American Redstart",2024,-0.284158107687519
"American Robin",2000,-0.79149159663866
"American Robin",2001,1.0092382685259
"American Robin",2002,-0.14252360513245
"American Robin",2003,-0.11814866779443
"American Robin",2004,-0.30034781943966
"American Robin",2005,-0.85072008601421
"American Robin",2006,1.00540513035071
"American Robin",2007,-1.30000154211333
"American Robin",2008,1.22470462566162
"American Robin",2009,-0.63889248518327
"American Robin",2010,0.0730555555555599
"American Robin",2011,0.6499861973775
"American Robin",2012,-0.49080455662106
"American Robin",2013,-0.98603158348267
"American Robin",2014,1.53358829398071
"American Robin",2015,-0.40179728248231
"American Robin",2016,-0.91356745483237
"American Robin",2017,0.66360028613477
"American Robin",2018,-0.86436458107816
"American Robin",2019,0.10962156123447
"American Robin",2020,0.23167615574492
"American Robin",2021,-0.21680759933696
"American Robin",2022,-0.05282770946612
"American Robin",2023,0.25790325095501
"American Robin",2024,-0.19584412970743
"Barn Swallow",2000,-0.437658516434949
"Barn Swallow",2001,0.517979943993178
"Barn Swallow",2002,-0.105928899976612
"Barn Swallow",2003,1.11565327497002
"Barn Swallow",2004,-1.20743477103301
"Barn Swallow",2005,-0.225577731092437
"Barn Swallow",2006,2.46770595470069e-05
"Barn Swallow",2007,0.72594548628669
"Barn Swallow",2008,-0.851249319843144
"Barn Swallow",2009,0.365630852730956
"Barn Swallow",2010,-0.255439549557196
"Barn Swallow",2011,0.272269306661992
"Barn Swallow",2012,-0.420823749494364
"Barn Swallow",2013,0.312980384575766
"Barn Swallow",2014,-0.274454801772254
"Barn Swallow",2015,0.192222222222222
"Barn Swallow",2016,0.224271911663216
"Barn Swallow",2017,0.362141709711036
"Barn Swallow",2018,-0.768040196402889
"Barn Swallow",2019,0.345139119831504
"Barn Swallow",2020,0.286186505431713
"Barn Swallow",2021,-0.261801335819554
"Barn Swallow",2022,-0.039702337830388
"Barn Swallow",2023,-0.226618315652739
"Barn Swallow",2024,0.029779360424522
"Black-and-white Warbler",2000,-0.145815818600797
"Black-and-white Warbler",2001,0.111347158337881
"Black-and-white Warbler",2002,0.167559725960772
"Black-and-white Warbler",2003,0.180045260915868
"Black-and-white Warbler",2004,-0.426295518207283
"Black-and-white Warbler",2005,0.547592177043096
"Black-and-white Warbler",2006,-0.523161056280184
"Black-and-white Warbler",2007,0.082460563786152
"Black-and-white Warbler",2008,0.00772082712227198
"Black-and-white Warbler",2009,-0.00135811900517799
"Black-and-white Warbler",2010,0.00988302076678199
"Black-and-white Warbler",2011,-0.048737898858718
"Black-and-white Warbler",2012,0.007137243059956
"Black-and-white Warbler",2013,-0.113574572760228
"Black-and-white Warbler",2014,0.133055555555556
"Black-and-white Warbler",2015,-0.164499654934438
"Black-and-white Warbler",2016,0.180936831056653
"Black-and-white Warbler",2017,-0.108899948172616
"Black-and-white Warbler",2018,-0.0224476222148324
"Black-and-white Warbler",2019,-0.0497491777681805
"Black-and-white Warbler",2020,0.600468578595984
"Black-and-white Warbler",2021,-0.169955166144972
"Black-and-white Warbler",2022,-0.203344879844122
"Black-and-white Warbler",2023,-0.214774472838989
"Black-and-white Warbler",2024,0.0426698420967762
"Black-throated Blue Warbler",2000,-0.490814696485623
"Black-throated Blue Warbler",2001,0.0843837535014003
"Black-throated Blue Warbler",2002,0.179352868790429
"Black-throated Blue Warbler",2003,0.448066638338265
"Black-throated Blue Warbler",2004,-0.487063169661933
"Black-throated Blue Warbler",2005,0.483048580055804
"Black-throated Blue Warbler",2006,-0.184520272755567
"Black-throated Blue Warbler",2007,0.471199023005725
"Black-throated Blue Warbler",2008,-0.611065968049782
"Black-throated Blue Warbler",2009,0.507091382957257
"Black-throated Blue Warbler",2010,-0.404381725070487
"Black-throated Blue Warbler",2011,0.076666666666666
"Black-throated Blue Warbler",2012,-0.487984817115251
"Black-throated Blue Warbler",2013,0.016792946868263
"Black-throated Blue Warbler",2014,0.272245707589486
"Black-throated Blue Warbler",2015,-0.365175701141781
"Black-throated Blue Warbler",2016,0.958647553237434
"Black-throated Blue Warbler",2017,-0.754570948546546
"Black-throated Blue Warbler",2018,-0.185674353121284
"Black-throated Blue Warbler",2019,-0.0184022515696038
"Black-throated Blue Warbler",2020,0.565738025415445
"Black-throated Blue Warbler",2021,0.318008161847704
"Black-throated Blue Warbler",2022,-0.575870844878377
"Black-throated Blue Warbler",2023,-0.317257328970527
"Black-throated Blue Warbler",2024,0.118665705153192
"Blue Grosbeak",2000,0.079563110631238
"Blue Grosbeak",2001,0.040450336253567
"Blue Grosbeak",2002,0.003408713002993
"Blue Grosbeak",2003,0.130070429553835
"Blue Grosbeak",2004,-0.192577273169016
"Blue Grosbeak",2005,0.019694546581191
"Blue Grosbeak",2006,-0.126542541675688
"Blue Grosbeak",2007,0.012288786482335
"Blue Grosbeak",2008,0.026947741847455
"Blue Grosbeak",2009,-0.075672179698344
"Blue Grosbeak",2010,0.06434207104278
"Blue Grosbeak",2011,0.045499727138068
"Blue Grosbeak",2012,0.052225101255314
"Blue Grosbeak",2013,-0.122271033013844
"Blue Grosbeak",2014,-0.082107843137255
"Blue Grosbeak",2015,0.087866783361739
"Blue Grosbeak",2016,-0.049862817730543
"Blue Grosbeak",2017,0.12682804904602
"Blue Grosbeak",2018,0.027978442839124
"Blue Grosbeak",2019,-0.080129021305492
"Blue Grosbeak",2020,0.210438233947158
"Blue Grosbeak",2021,-0.219497294777336
"Blue Grosbeak",2022,0.039323979753823
"Blue Grosbeak",2023,0.098883710224984
"Blue Grosbeak",2024,0.037777777777778
"Blue Jay",2000,0.666388888888891
"Blue Jay",2001,-0.3211939268461
"Blue Jay",2002,0.15102365966796
"Blue Jay",2003,-0.0180542459948301
"Blue Jay",2004,-0.29245649041126
"Blue Jay",2005,2.36444802498256
"Blue Jay",2006,-2.44927052897923
"Blue Jay",2007,0.0551082801386902
"Blue Jay",2008,0.23939164321282
"Blue Jay",2009,-0.464739561513758
"Blue Jay",2010,-0.015272454384202
"Blue Jay",2011,0.110635501030083
"Blue Jay",2012,0.0498300440917669
"Blue Jay",2013,-0.302818273953382
"Blue Jay",2014,1.0434286768467
"Blue Jay",2015,-0.2678381256656
"Blue Jay",2016,-1.01155462184874
"Blue Jay",2017,0.388610220909038
"Blue Jay",2018,-0.0773199744733849
"Blue Jay",2019,-0.169456222377686
"Blue Jay",2020,1.01677942132018
"Blue Jay",2021,-0.6340718105424
"Blue Jay",2022,-0.0029739524732999
"Blue Jay",2023,-0.437805976045045
"Blue Jay",2024,-0.0646980218068319
"Blue-gray Gnatcatcher",2000,2.02552240789342
"Blue-gray Gnatcatcher",2001,-1.9714140488281
"Blue-gray Gnatcatcher",2002,2.10079529973528
"Blue-gray Gnatcatcher",2003,-0.55812946525222
"Blue-gray Gnatcatcher",2004,-1.73900293255132
"Blue-gray Gnatcatcher",2005,0.76680125032561
"Blue-gray Gnatcatcher",2006,-0.27831066333166
"Blue-gray Gnatcatcher",2007,-0.14476871480673
"Blue-gray Gnatcatcher",2008,0.61314999610198
"Blue-gray Gnatcatcher",2009,0.94880631933787
"Blue-gray Gnatcatcher",2010,-1.18314030883919
"Blue-gray Gnatcatcher",2011,-1.38716736694678
"Blue-gray Gnatcatcher",2012,0.68287181748189
"Blue-gray Gnatcatcher",2013,-0.876786461991375
"Blue-gray Gnatcatcher",2014,0.817416481891615
"Blue-gray Gnatcatcher",2015,0.43680006115507
"Blue-gray Gnatcatcher",2016,-0.8534646181705
"Blue-gray Gnatcatcher",2017,0.68620278285058
"Blue-gray Gnatcatcher",2018,-0.90298327756023
"Blue-gray Gnatcatcher",2019,0.97934884298488
"Blue-gray Gnatcatcher",2020,0.77540062719374
"Blue-gray Gnatcatcher",2021,-0.61583333333333
"Blue-gray Gnatcatcher",2022,-0.47634230503796
"Blue-gray Gnatcatcher",2023,-0.48115954569224
"Blue-gray Gnatcatcher",2024,0.0875820340062601
"Brown Thrasher",2000,0.21034253408713
"Brown Thrasher",2001,0.128982425833029
"Brown Thrasher",2002,0.122807863898263
"Brown Thrasher",2003,-0.239341707787148
"Brown Thrasher",2004,-0.21406148516995
"Brown Thrasher",2005,-0.134583158776707
"Brown Thrasher",2006,0.226435455661816
"Brown Thrasher",2007,-0.24341298027526
"Brown Thrasher",2008,0.041971095399094
"Brown Thrasher",2009,0.105081078974039
"Brown Thrasher",2010,0.14059185093876
"Brown Thrasher",2011,-0.0456935569755059
"Brown Thrasher",2012,-0.304709383753501
"Brown Thrasher",2013,-0.051455781999566
"Brown Thrasher",2014,0.124926181395279
"Brown Thrasher",2015,-0.077951236564889
"Brown Thrasher",2016,0.243626495432481
"Brown Thrasher",2017,-0.263305322128851
"Brown Thrasher",2018,0.219292244542571
"Brown Thrasher",2019,-0.161682279575658
"Brown Thrasher",2020,0.226328778837185
"Brown Thrasher",2021,-0.104375251740606
"Brown Thrasher",2022,-0.00305555555555603
"Brown Thrasher",2023,-0.105079365079365
"Brown Thrasher",2024,-0.181491736609847
"Brown-headed Cowbird",2000,0.601536521041161
"Brown-headed Cowbird",2001,-0.0368672721613861
"Brown-headed Cowbird",2002,0.427802497893926
"Brown-headed Cowbird",2003,-0.31191021578911
"Brown-headed Cowbird",2004,-0.137044097663674
"Brown-headed Cowbird",2005,0.463792508199554
"Brown-headed Cowbird",2006,0.04111111111111
"Brown-headed Cowbird",2007,-0.09131815044859
"Brown-headed Cowbird",2008,-0.367065320848269
"Brown-headed Cowbird",2009,-0.133414925037622
"Brown-headed Cowbird",2010,0.335633521782511
"Brown-headed Cowbird",2011,0.41527690109963
"Brown-headed Cowbird",2012,-0.49672687153522
"Brown-headed Cowbird",2013,-0.50774682540767
"Brown-headed Cowbird",2014,0.58919679584326
"Brown-headed Cowbird",2015,-0.590141041753949
"Brown-headed Cowbird",2016,0.033227278929285
"Brown-headed Cowbird",2017,0.179980150985537
"Brown-headed Cowbird",2018,-0.032600083465891
"Brown-headed Cowbird",2019,0.341779059795748
"Brown-headed Cowbird",2020,0.98541755762957
"Brown-headed Cowbird",2021,-0.44219249201278
"Brown-headed Cowbird",2022,-0.978553921568624
"Brown-headed Cowbird",2023,0.295988990741167
"Brown-headed Cowbird",2024,-0.320361099135087
"Brown-headed Nuthatch",2000,0.068198757763975
"Brown-headed Nuthatch",2001,-0.018725711125574
"Brown-headed Nuthatch",2002,0.297193620028266
"Brown-headed Nuthatch",2003,0.018817204301075
"Brown-headed Nuthatch",2004,-0.036668217002758
"Brown-headed Nuthatch",2005,-0.309372340998249
"Brown-headed Nuthatch",2006,0.314919103140648
"Brown-headed Nuthatch",2007,-0.114039835462222
"Brown-headed Nuthatch",2008,-0.150712191034771
"Brown-headed Nuthatch",2009,0.169128865403937
"Brown-headed Nuthatch",2010,-0.24108500944316
"Brown-headed Nuthatch",2011,0.195959615814972
"Brown-headed Nuthatch",2012,0.210795587432759
"Brown-headed Nuthatch",2013,-0.255825849244883
"Brown-headed Nuthatch",2014,0.531416400425985
"Brown-headed Nuthatch",2015,-0.60609243697479
"Brown-headed Nuthatch",2016,0.107267065009246
"Brown-headed Nuthatch",2017,0.106888822064685
"Brown-headed Nuthatch",2018,-0.224697628136828
"Brown-headed Nuthatch",2019,0.069793219432022
"Brown-headed Nuthatch",2020,0.22216563393034
"Brown-headed Nuthatch",2021,0.265032312050162
"Brown-headed Nuthatch",2022,-0.509839276203175
"Brown-headed Nuthatch",2023,0.408425841391777
"Brown-headed Nuthatch",2024,-0.491721330341217
"Carolina Chickadee",2000,0.12784466885321
"Carolina Chickadee",2001,0.20472222222222
"Carolina Chickadee",2002,0.48890269151139
"Carolina Chickadee",2003,-1.56779629134987
"Carolina Chickadee",2004,-0.77925073005842
"Carolina Chickadee",2005,0.99997228688615
"Carolina Chickadee",2006,1.11668217002757
"Carolina Chickadee",2007,-1.61774977399577
"Carolina Chickadee",2008,0.38778550827649
"Carolina Chickadee",2009,-0.46736306559861
"Carolina Chickadee",2010,-0.26148582600196
"Carolina Chickadee",2011,0.56015021272901
"Carolina Chickadee",2012,-0.1950375713488
"Carolina Chickadee",2013,-1.0332419543115
"Carolina Chickadee",2014,1.17809113588524
"Carolina Chickadee",2015,1.00410052577294
"Carolina Chickadee",2016,-0.82750931842386
"Carolina Chickadee",2017,-0.99483543417367
"Carolina Chickadee",2018,0.18046744931332
"Carolina Chickadee",2019,-0.39415123743531
"Carolina Chickadee",2020,0.6583445959149
"Carolina Chickadee",2021,0.7768222298666
"Carolina Chickadee",2022,-0.71947769006592
"Carolina Chickadee",2023,0.63896725825328
"Carolina Chickadee",2024,-1.73721914260871
"Carolina Wren",2000,0.84497953449195
"Carolina Wren",2001,0.23170113777696
"Carolina Wren",2002,-0.0366930397890202
"Carolina Wren",2003,0.64235752780644
"Carolina Wren",2004,-0.33255524431995
"Carolina Wren",2005,1.24370296660241
"Carolina Wren",2006,-1.26997778170556
"Carolina Wren",2007,0.67527237373303
"Carolina Wren",2008,-0.98133882847115
"Carolina Wren",2009,0.19361111111112
"Carolina Wren",2010,0.16978605935127
"Carolina Wren",2011,-0.87707995530659
"Carolina Wren",2012,0.66953902768498
"Carolina Wren",2013,-0.73134907438199
"Carolina Wren",2014,1.73062356732334
"Carolina Wren",2015,-1.65418312320009
"Carolina Wren",2016,-0.41141554695937
"Carolina Wren",2017,0.9801363931587
"Carolina Wren",2018,-1.3390587906717
"Carolina Wren",2019,1.01638571552612
"Carolina Wren",2020,0.18107849812625
"Carolina Wren",2021,-0.01298862323618
"Carolina Wren",2022,0.3289545489982
"Carolina Wren",2023,1.28296143493246
"Carolina Wren",2024,-0.59644568690096
"Cedar Waxwing",2000,-2.06650986823177
"Cedar Waxwing",2001,2.39388888888889
"Cedar Waxwing",2002,-1.28355417529331
"Cedar Waxwing",2003,0.15818100078628
"Cedar Waxwing",2004,-0.22656267887212
"Cedar Waxwing",2005,-0.467132246979275
"Cedar Waxwing",2006,0.345636357596095
"Cedar Waxwing",2007,-0.12528289855924
"Cedar Waxwing",2008,-0.203358438469633
"Cedar Waxwing",2009,0.103972721368262
"Cedar Waxwing",2010,-0.683703393380813
"Cedar Waxwing",2011,0.139498753395602
"Cedar Waxwing",2012,0.555816163819132
"Cedar Waxwing",2013,-0.358665180812522
"Cedar Waxwing",2014,0.174777812426912
"Cedar Waxwing",2015,-0.521160893227005
"Cedar Waxwing",2016,0.660842651757188
"Cedar Waxwing",2017,-0.328343837535014
"Cedar Waxwing",2018,-0.144549989142093
"Cedar Waxwing",2019,-0.288954873477112
"Cedar Waxwing",2020,2.03099668585923
"Cedar Waxwing",2021,-1.03718992470283
"Cedar Waxwing",2022,-0.41878165407577
"Cedar Waxwing",2023,0.113027155691501
"Cedar Waxwing",2024,0.067694030479277
"Chimney Swift",2000,0.68966636902346
"Chimney Swift",2001,0.0191220485533701
"Chimney Swift",2002,1.28744892196273
"Chimney Swift",2003,10.2726872933538
"Chimney Swift",2004,-11.7830740806554
"Chimney Swift",2005,0.25519592985494
"Chimney Swift",2006,0.82600195503422
"Chimney Swift",2007,-1.70270035599549
"Chimney Swift",2008,0.153256621151628
"Chimney Swift",2009,0.200246315101883
"Chimney Swift",2010,-0.272969127621424
"Chimney Swift",2011,0.756400258274421
"Chimney Swift",2012,-0.12287007454739
"Chimney Swift",2013,-1.03501400560224
"Chimney Swift",2014,0.29653188605121
"Chimney Swift",2015,0.098555924353851
"Chimney Swift",2016,0.354269924891787
"Chimney Swift",2017,0.55008982150365
"Chimney Swift",2018,-1.01172792349263
"Chimney Swift",2019,0.270349806919245
"Chimney Swift",2020,-0.328119013189814
"Chimney Swift",2021,0.601391042745848
"Chimney Swift",2022,-0.483827464180907
"Chimney Swift",2023,-0.00527777777777705
"Chimney Swift",2024,-0.041953071083506
"Chipping Sparrow",2000,1.0997196183875
"Chipping Sparrow",2001,-0.43070659991944
"Chipping Sparrow",2002,1.08333333333333
"Chipping Sparrow",2003,-1.07798481711525
"Chipping Sparrow",2004,-0.35495145046668
"Chipping Sparrow",2005,0.69295917708938
"Chipping Sparrow",2006,-0.1318867087906
"Chipping Sparrow",2007,0.0340104979900999
"Chipping Sparrow",2008,0.07704768916361
"Chipping Sparrow",2009,-0.41686030882507
"Chipping Sparrow",2010,0.39451179909072
"Chipping Sparrow",2011,-0.719731881022209
"Chipping Sparrow",2012,0.577066200275369
"Chipping Sparrow",2013,-0.730597763397646
"Chipping Sparrow",2014,0.183507775029183
"Chipping Sparrow",2015,0.752874795353553
"Chipping Sparrow",2016,-0.14826461388812
"Chipping Sparrow",2017,0.74677183173589
"Chipping Sparrow",2018,-1.27249649859944
"Chipping Sparrow",2019,0.47659627672525
"Chipping Sparrow",2020,-0.0200765901989601
"Chipping Sparrow",2021,0.1694734007671
"Chipping Sparrow",2022,0.24951267056531
"Chipping Sparrow",2023,-0.52982202982203
"Chipping Sparrow",2024,0.0492596215277898
"Common Grackle",2000,1.13361954206603
"Common Grackle",2001,-1.62543767507003
"Common Grackle",2002,0.60655389798832
"Common Grackle",2003,-0.82006064900333
"Common Grackle",2004,-0.08972272791106
"Common Grackle",2005,0.44398578144708
"Common Grackle",2006,-0.49083269671505
"Common Grackle",2007,0.67142630986775
"Common Grackle",2008,-1.44457822607144
"Common Grackle",2009,0.30184978488084
"Common Grackle",2010,-0.62610046607975
"Common Grackle",2011,0.19111111111111
"Common Grackle",2012,0.31510006901311
"Common Grackle",2013,-0.37356429944584
"Common Grackle",2014,0.20755930488863
"Common Grackle",2015,0.50656800798138
"Common Grackle",2016,0.03788080130228
"Common Grackle",2017,-0.53367060924307
"Common Grackle",2018,-0.545615258090822
"Common Grackle",2019,0.033340549902577
"Common Grackle",2020,-0.108190196899875
"Common Grackle",2021,0.043119487961895
"Common Grackle",2022,-0.199417832256573
"Common Grackle",2023,0.298303616250446
"Common Grackle",2024,-0.242603492632728
"Common Yellowthroat",2000,-0.241027789414887
"Common Yellowthroat",2001,0.459832669718053
"Common Yellowthroat",2002,-0.106990388806132
"Common Yellowthroat",2003,-0.062429311043505
"Common Yellowthroat",2004,0.435692289701407
"Common Yellowthroat",2005,0.0264395864255
"Common Yellowthroat",2006,-0.2578208200213
"Common Yellowthroat",2007,-0.143469887955179
"Common Yellowthroat",2008,0.015427275060377
"Common Yellowthroat",2009,-0.243274031740577
"Common Yellowthroat",2010,-0.21293043138801
"Common Yellowthroat",2011,0.36005045292971
"Common Yellowthroat",2012,-0.0681464504993909
"Common Yellowthroat",2013,0.0935466362109809
"Common Yellowthroat",2014,-0.128491255624265
"Common Yellowthroat",2015,0.321294468424964
"Common Yellowthroat",2016,-0.178034553196384
"Common Yellowthroat",2017,0.0919444444444439
"Common Yellowthroat",2018,-0.571801242236025
"Common Yellowthroat",2019,-0.049010387079541
"Common Yellowthroat",2020,0.513045306291511
"Common Yellowthroat",2021,0.784863097217605
"Common Yellowthroat",2022,-0.36006278861168
"Common Yellowthroat",2023,-0.699980353538421
"Common Yellowthroat",2024,0.538718180037091
"Downy Woodpecker",2000,0.203364173952409
"Downy Woodpecker",2001,-0.064355539975914
"Downy Woodpecker",2002,0.068265798654565
"Downy Woodpecker",2003,0.303799897555586
"Downy Woodpecker",2004,-0.498547097071178
"Downy Woodpecker",2005,0.163333333333333
"Downy Woodpecker",2006,0.0733816425120779
"Downy Woodpecker",2007,-0.125385142074632
"Downy Woodpecker",2008,-0.10817977649701
"Downy Woodpecker",2009,0.13573883161512
"Downy Woodpecker",2010,0.097322348094747
"Downy Woodpecker",2011,-0.223934703831339
"Downy Woodpecker",2012,0.440370744998337
"Downy Woodpecker",2013,-0.346016453777874
"Downy Woodpecker",2014,-0.034841502583438
"Downy Woodpecker",2015,0.154492117242834
"Downy Woodpecker",2016,-0.208650949654568
"Downy Woodpecker",2017,0.066802953966747
"Downy Woodpecker",2018,-0.004599672565682
"Downy Woodpecker",2019,0.123485363051663
"Downy Woodpecker",2020,0.852236421725243
"Downy Woodpecker",2021,-0.749649859943981
"Downy Woodpecker",2022,0.0455908675138029
"Downy Woodpecker",2023,-0.124372380118845
"Downy Woodpecker",2024,-0.081412682031877
"Eastern Bluebird",2000,0.51722222222222
"Eastern Bluebird",2001,0.11709454796412
"Eastern Bluebird",2002,-0.5330902408102
"Eastern Bluebird",2003,-0.00801347095689997
"Eastern Bluebird",2004,-0.12950338099989
"Eastern Bluebird",2005,0.88296900435202
"Eastern Bluebird",2006,-0.7948287157157
"Eastern Bluebird",2007,-0.25906473115634
"Eastern Bluebird",2008,0.78382766832648
"Eastern Bluebird",2009,-1.39533584694875
"Eastern Bluebird",2010,0.461631253178534
"Eastern Bluebird",2011,0.31425418290849
"Eastern Bluebird",2012,-0.33216249236408
"Eastern Bluebird",2013,0.12007874015748
"Eastern Bluebird",2014,0.64270081255817
"Eastern Bluebird",2015,-0.38777955271565
"Eastern Bluebird",2016,-1.04201680672269
"Eastern Bluebird",2017,1.01451093358252
"Eastern Bluebird",2018,-0.58625817180365
"Eastern Bluebird",2019,0.15835468821867
"Eastern Bluebird",2020,0.92191262469901
"Eastern Bluebird",2021,-0.48111365758425
"Eastern Bluebird",2022,0.22678931864827
"Eastern Bluebird",2023,-0.73636149034578
"Eastern Bluebird",2024,0.0902752593917902
"Eastern Towhee",2000,-0.19947591871402
"Eastern Towhee",2001,1.18222264868198
"Eastern Towhee",2002,0.000471114563550312
"Eastern Towhee",2003,0.53305555555556
"Eastern Towhee",2004,-1.06018633540373
"Eastern Towhee",2005,-0.35655503346362
"Eastern Towhee",2006,0.37674136886735
"Eastern Towhee",2007,-0.0887096774193501
"Eastern Towhee",2008,1.00323078967476
"Eastern Towhee",2009,-1.3462930063491
"Eastern Towhee",2010,0.15157055181181
"Eastern Towhee",2011,-0.26818575449231
"Eastern Towhee",2012,-0.504643206256113
"Eastern Towhee",2013,-0.381067118173135
"Eastern Towhee",2014,0.845215319798428
"Eastern Towhee",2015,-0.19824661146628
"Eastern Towhee",2016,-0.00814687767988986
"Eastern Towhee",2017,0.382070052745
"Eastern Towhee",2018,0.0173722044728502
"Eastern Towhee",2019,-0.968662464985998
"Eastern Towhee",2020,0.570447247027238
"Eastern Towhee",2021,-0.28063750290487
"Eastern Towhee",2022,-0.230057285634099
"Eastern Towhee",2023,0.420211749417119
"Eastern Towhee",2024,-0.576507370625021
"European Starling",2000,-0.47234073166983
"European Starling",2001,0.40510936836351
"European Starling",2002,0.27879065856362
"European Starling",2003,-0.79994624112271
"European Starling",2004,-0.0819504831259299
"European Starling",2005,-0.06913412708675
"European Starling",2006,0.02946335213363
"European Starling",2007,-0.83959807814029
"European Starling",2008,0.29833333333334
"European Starling",2009,-0.15331953071084
"European Starling",2010,-0.15804462569269
"European Starling",2011,0.48281891012632
"European Starling",2012,0.13460259394746
"European Starling",2013,-0.50696820703631
"European Starling",2014,-0.244203419882643
"European Starling",2015,0.299558723693143
"European Starling",2016,-0.395161290322581
"European Starling",2017,0.119187264348555
"European Starling",2018,-0.01414058720649
"European Starling",2019,0.457341247267256
"European Starling",2020,-0.34668207963129
"European Starling",2021,0.22079402822172
"European Starling",2022,0.66819283372326
"European Starling",2023,0.2488019169329
"European Starling",2024,-1.55707282913165
"Gray Catbird",2000,-0.152975270433298
"Gray Catbird",2001,0.619907235595342
"Gray Catbird",2002,-0.366009264054319
"Gray Catbird",2003,0.389444444444445
"Gray Catbird",2004,-0.528592132505176
"Gray Catbird",2005,0.220302207207376
"Gray Catbird",2006,0.139492674438693
"Gray Catbird",2007,0.125678971289214
"Gray Catbird",2008,-0.150551476695126
"Gray Catbird",2009,-0.053010488134167
"Gray Catbird",2010,0.031825658269432
"Gray Catbird",2011,-0.086328209569171
"Gray Catbird",2012,-0.252583438067309
"Gray Catbird",2013,-0.203674071868914
"Gray Catbird",2014,0.253363742816984
"Gray Catbird",2015,-0.210312876125731
"Gray Catbird",2016,0.341896000623685
