"common_name","year","count"
"Red-bellied Woodpecker",1969,91
"Red-bellied Woodpecker",1970,67
"Red-bellied Woodpecker",1971,43
"Red-bellied Woodpecker",1972,47
"Red-bellied Woodpecker",1973,55
"Red-bellied Woodpecker",1974,40
"Red-bellied Woodpecker",1975,80
"Red-bellied Woodpecker",1976,156
"Red-bellied Woodpecker",1977,143
"Red-bellied Woodpecker",1978,148
"Red-bellied Woodpecker",1979,166
"Red-bellied Woodpecker",1980,116
"Red-bellied Woodpecker",1981,137
"Red-bellied Woodpecker",1982,159
"Red-bellied Woodpecker",1983,177
"Red-bellied Woodpecker",1984,178
"Red-bellied Woodpecker",1985,126
"Red-bellied Woodpecker",1986,164
"Red-bellied Woodpecker",1987,136
"Red-bellied Woodpecker",1988,187
"Red-bellied Woodpecker",1989,161
"Red-bellied Woodpecker",1990,195
"Red-bellied Woodpecker",1991,185
"Red-bellied Woodpecker",1992,79
"Red-bellied Woodpecker",1993,209
"Red-bellied Woodpecker",1994,81
"Red-bellied Woodpecker",1995,168
"Red-bellied Woodpecker",1996,122
"Red-bellied Woodpecker",1997,149
"Red-bellied Woodpecker",1998,172
"Red-bellied Woodpecker",1999,127
"Red-bellied Woodpecker",2000,202
"Red-bellied Woodpecker",2001,171
"Red-bellied Woodpecker",2002,240
"Red-bellied Woodpecker",2003,296
"Red-bellied Woodpecker",2004,177
"Red-bellied Woodpecker",2005,205
"Red-bellied Woodpecker",2006,193
"Red-bellied Woodpecker",2007,183
"Red-bellied Woodpecker",2008,161
"Red-bellied Woodpecker",2009,173
"Red-bellied Woodpecker",2010,174
"Red-bellied Woodpecker",2011,188
"Red-bellied Woodpecker",2012,184
"Red-bellied Woodpecker",2013,119
"Red-bellied Woodpecker",2014,218
"Red-bellied Woodpecker",2015,177
"Red-bellied Woodpecker",2016,134
"Red-bellied Woodpecker",2017,141
"Red-bellied Woodpecker",2018,164
"Red-bellied Woodpecker",2019,141
"Red-bellied Woodpecker",2020,251
"Red-bellied Woodpecker",2021,251
"Red-bellied Woodpecker",2022,157
"Red-bellied Woodpecker",2023,158
"Red-bellied Woodpecker",2024,117
"Yellow-bellied Sapsucker",1952,0
"Yellow-bellied Sapsucker",1957,0
"Yellow-bellied Sapsucker",1958,1
"Yellow-bellied Sapsucker",1960,0
"Yellow-bellied Sapsucker",1961,0
"Yellow-bellied Sapsucker",1962,0
"Yellow-bellied Sapsucker",1963,0
"Yellow-bellied Sapsucker",1964,2
"Yellow-bellied Sapsucker",1965,1
"Yellow-bellied Sapsucker",1966,0
"Yellow-bellied Sapsucker",1967,0
"Yellow-bellied Sapsucker",1968,0
"Yellow-bellied Sapsucker",1969,0
"Yellow-bellied Sapsucker",1970,1
"Yellow-bellied Sapsucker",1971,1
"Yellow-bellied Sapsucker",1972,2
"Yellow-bellied Sapsucker",1973,1
"Yellow-bellied Sapsucker",1974,0
"Yellow-bellied Sapsucker",1975,1
"Yellow-bellied Sapsucker",1976,2
"Yellow-bellied Sapsucker",1977,2
"Yellow-bellied Sapsucker",1978,0
"Yellow-bellied Sapsucker",1979,0
"Yellow-bellied Sapsucker",1980,0
"Yellow-bellied Sapsucker",1981,0
"Yellow-bellied Sapsucker",1982,0
"Yellow-bellied Sapsucker",1983,1
"Yellow-bellied Sapsucker",1984,1
"Yellow-bellied Sapsucker",1985,2
"Yellow-bellied Sapsucker",1986,1
"Yellow-bellied Sapsucker",1987,0
"Yellow-bellied Sapsucker",1988,2
"Yellow-bellied Sapsucker",1989,0
"Yellow-bellied Sapsucker",1990,0
"Yellow-bellied Sapsucker",1991,0
"Yellow-bellied Sapsucker",1992,2
"Yellow-bellied Sapsucker",1993,0
"Yellow-bellied Sapsucker",1994,2
"Yellow-bellied Sapsucker",1995,0
"Yellow-bellied Sapsucker",1996,0
"Yellow-bellied Sapsucker",1997,2
"Yellow-bellied Sapsucker",1998,0
"Yellow-bellied Sapsucker",1999,1
"Yellow-bellied Sapsucker",2000,1
"Yellow-bellied Sapsucker",2001,1
"Yellow-bellied Sapsucker",2002,0
"Yellow-bellied Sapsucker",2003,0
"Yellow-bellied Sapsucker",2004,0
"Yellow-bellied Sapsucker",2005,1
"Yellow-bellied Sapsucker",2006,0
"Yellow-bellied Sapsucker",2007,0
"Yellow-bellied Sapsucker",2008,0
"Yellow-bellied Sapsucker",2009,0
"Yellow-bellied Sapsucker",2010,0
"Yellow-bellied Sapsucker",2011,0
"Yellow-bellied Sapsucker",2012,1
"Yellow-bellied Sapsucker",2013,0
"Yellow-bellied Sapsucker",2014,0
"Yellow-bellied Sapsucker",2015,0
"Yellow-bellied Sapsucker",2016,0
"Yellow-bellied Sapsucker",2017,0
"Yellow-bellied Sapsucker",2018,0
"Yellow-bellied Sapsucker",2019,0
"Yellow-bellied Sapsucker",2020,0
"Yellow-bellied Sapsucker",2021,0
"Yellow-bellied Sapsucker",2022,0
"Yellow-bellied Sapsucker",2023,0
"Yellow-bellied Sapsucker",2024,0
"Downy Woodpecker",1952,16
"Downy Woodpecker",1957,16
"Downy Woodpecker",1958,18
"Downy Woodpecker",1960,18
"Downy Woodpecker",1961,30
"Downy Woodpecker",1962,27
"Downy Woodpecker",1963,24
"Downy Woodpecker",1964,29
"Downy Woodpecker",1965,26
"Downy Woodpecker",1966,28
"Downy Woodpecker",1967,56
"Downy Woodpecker",1968,36
"Downy Woodpecker",1969,41
"Downy Woodpecker",1970,43
"Downy Woodpecker",1971,25
"Downy Woodpecker",1972,32
"Downy Woodpecker",1973,29
"Downy Woodpecker",1974,18
"Downy Woodpecker",1975,48
"Downy Woodpecker",1976,55
"Downy Woodpecker",1977,34
"Downy Woodpecker",1978,43
"Downy Woodpecker",1979,41
"Downy Woodpecker",1980,61
"Downy Woodpecker",1981,41
"Downy Woodpecker",1982,53
"Downy Woodpecker",1983,56
"Downy Woodpecker",1984,56
"Downy Woodpecker",1985,48
"Downy Woodpecker",1986,49
"Downy Woodpecker",1987,19
"Downy Woodpecker",1988,34
"Downy Woodpecker",1989,28
"Downy Woodpecker",1990,46
"Downy Woodpecker",1991,45
"Downy Woodpecker",1992,49
"Downy Woodpecker",1993,41
"Downy Woodpecker",1994,33
"Downy Woodpecker",1995,43
"Downy Woodpecker",1996,41
"Downy Woodpecker",1997,49
"Downy Woodpecker",1998,54
"Downy Woodpecker",1999,40
"Downy Woodpecker",2000,85
"Downy Woodpecker",2001,56
"Downy Woodpecker",2002,102
"Downy Woodpecker",2003,83
"Downy Woodpecker",2004,52
"Downy Woodpecker",2005,59
"Downy Woodpecker",2006,77
"Downy Woodpecker",2007,78
"Downy Woodpecker",2008,53
"Downy Woodpecker",2009,62
"Downy Woodpecker",2010,58
"Downy Woodpecker",2011,55
"Downy Woodpecker",2012,97
"Downy Woodpecker",2013,58
"Downy Woodpecker",2014,80
"Downy Woodpecker",2015,82
"Downy Woodpecker",2016,62
"Downy Woodpecker",2017,72
"Downy Woodpecker",2018,56
"Downy Woodpecker",2019,53
"Downy Woodpecker",2020,136
"Downy Woodpecker",2021,127
"Downy Woodpecker",2022,91
"Downy Woodpecker",2023,89
"Downy Woodpecker",2024,78
"Hairy Woodpecker",1952,6
"Hairy Woodpecker",1957,3
"Hairy Woodpecker",1958,9
"Hairy Woodpecker",1960,9
"Hairy Woodpecker",1961,8
"Hairy Woodpecker",1962,5
"Hairy Woodpecker",1963,7
"Hairy Woodpecker",1964,14
"Hairy Woodpecker",1965,16
"Hairy Woodpecker",1966,12
"Hairy Woodpecker",1967,20
"Hairy Woodpecker",1968,15
"Hairy Woodpecker",1969,16
"Hairy Woodpecker",1970,10
"Hairy Woodpecker",1971,5
"Hairy Woodpecker",1972,8
"Hairy Woodpecker",1973,11
"Hairy Woodpecker",1974,4
"Hairy Woodpecker",1975,15
"Hairy Woodpecker",1976,17
"Hairy Woodpecker",1977,9
"Hairy Woodpecker",1978,14
"Hairy Woodpecker",1979,14
"Hairy Woodpecker",1980,5
"Hairy Woodpecker",1981,4
"Hairy Woodpecker",1982,13
"Hairy Woodpecker",1983,10
"Hairy Woodpecker",1984,14
"Hairy Woodpecker",1985,17
"Hairy Woodpecker",1986,10
"Hairy Woodpecker",1987,4
"Hairy Woodpecker",1988,17
"Hairy Woodpecker",1989,10
"Hairy Woodpecker",1990,11
"Hairy Woodpecker",1991,12
"Hairy Woodpecker",1992,18
"Hairy Woodpecker",1993,14
"Hairy Woodpecker",1994,7
"Hairy Woodpecker",1995,7
"Hairy Woodpecker",1996,6
"Hairy Woodpecker",1997,13
"Hairy Woodpecker",1998,16
"Hairy Woodpecker",1999,14
"Hairy Woodpecker",2000,19
"Hairy Woodpecker",2001,18
"Hairy Woodpecker",2002,19
"Hairy Woodpecker",2003,25
"Hairy Woodpecker",2004,12
"Hairy Woodpecker",2005,20
"Hairy Woodpecker",2006,17
"Hairy Woodpecker",2007,20
"Hairy Woodpecker",2008,11
"Hairy Woodpecker",2009,8
"Hairy Woodpecker",2010,11
"Hairy Woodpecker",2011,9
"Hairy Woodpecker",2012,12
"Hairy Woodpecker",2013,11
"Hairy Woodpecker",2014,17
"Hairy Woodpecker",2015,12
"Hairy Woodpecker",2016,9
"Hairy Woodpecker",2017,8
"Hairy Woodpecker",2018,12
"Hairy Woodpecker",2019,7
"Hairy Woodpecker",2020,27
"Hairy Woodpecker",2021,21
"Hairy Woodpecker",2022,14
"Hairy Woodpecker",2023,17
"Hairy Woodpecker",2024,9
"Northern ""Yellow-shafted"" Flicker",1952,15
"Northern ""Yellow-shafted"" Flicker",1957,11
"Northern ""Yellow-shafted"" Flicker",1958,16
"Northern ""Yellow-shafted"" Flicker",1960,33
"Northern ""Yellow-shafted"" Flicker",1961,29
"Northern ""Yellow-shafted"" Flicker",1962,29
"Northern ""Yellow-shafted"" Flicker",1963,12
"Northern ""Yellow-shafted"" Flicker",1964,14
"Northern ""Yellow-shafted"" Flicker",1965,29
"Northern ""Yellow-shafted"" Flicker",1966,43
"Northern ""Yellow-shafted"" Flicker",1967,36
"Northern ""Yellow-shafted"" Flicker",1968,31
"Northern ""Yellow-shafted"" Flicker",1969,23
"Northern ""Yellow-shafted"" Flicker",1970,43
"Northern ""Yellow-shafted"" Flicker",1971,16
"Northern ""Yellow-shafted"" Flicker",1972,17
"Northern ""Yellow-shafted"" Flicker",1973,45
"Northern ""Yellow-shafted"" Flicker",1974,5
"Northern ""Yellow-shafted"" Flicker",1975,42
"Northern ""Yellow-shafted"" Flicker",1976,48
"Northern ""Yellow-shafted"" Flicker",1977,81
"Northern ""Yellow-shafted"" Flicker",1978,84
"Northern ""Yellow-shafted"" Flicker",1979,77
"Northern ""Yellow-shafted"" Flicker",1980,69
"Northern ""Yellow-shafted"" Flicker",1981,53
"Northern ""Yellow-shafted"" Flicker",1982,59
"Northern ""Yellow-shafted"" Flicker",1983,68
"Northern ""Yellow-shafted"" Flicker",1984,58
"Northern ""Yellow-shafted"" Flicker",1985,42
"Northern ""Yellow-shafted"" Flicker",1986,50
"Northern ""Yellow-shafted"" Flicker",1987,52
"Northern ""Yellow-shafted"" Flicker",1988,61
"Northern ""Yellow-shafted"" Flicker",1989,48
"Northern ""Yellow-shafted"" Flicker",1990,43
"Northern ""Yellow-shafted"" Flicker",1991,52
"Northern ""Yellow-shafted"" Flicker",1992,52
"Northern ""Yellow-shafted"" Flicker",1993,50
"Northern ""Yellow-shafted"" Flicker",1994,48
"Northern ""Yellow-shafted"" Flicker",1995,47
"Northern ""Yellow-shafted"" Flicker",1996,26
"Northern ""Yellow-shafted"" Flicker",1997,31
"Northern ""Yellow-shafted"" Flicker",1998,38
"Northern ""Yellow-shafted"" Flicker",1999,27
"Northern ""Yellow-shafted"" Flicker",2000,28
"Northern ""Yellow-shafted"" Flicker",2001,31
"Northern ""Yellow-shafted"" Flicker",2002,43
"Northern ""Yellow-shafted"" Flicker",2003,41
"Northern ""Yellow-shafted"" Flicker",2004,24
"Northern ""Yellow-shafted"" Flicker",2005,38
"Northern ""Yellow-shafted"" Flicker",2006,16
"Northern ""Yellow-shafted"" Flicker",2007,20
"Northern ""Yellow-shafted"" Flicker",2008,15
"Northern ""Yellow-shafted"" Flicker",2009,11
"Northern ""Yellow-shafted"" Flicker",2010,17
"Northern ""Yellow-shafted"" Flicker",2011,17
"Northern ""Yellow-shafted"" Flicker",2012,19
"Northern ""Yellow-shafted"" Flicker",2013,12
"Northern ""Yellow-shafted"" Flicker",2014,25
"Northern ""Yellow-shafted"" Flicker",2015,9
"Northern ""Yellow-shafted"" Flicker",2016,12
"Northern ""Yellow-shafted"" Flicker",2017,10
"Northern ""Yellow-shafted"" Flicker",2018,12
"Northern ""Yellow-shafted"" Flicker",2019,12
"Northern ""Yellow-shafted"" Flicker",2020,16
"Northern ""Yellow-shafted"" Flicker",2021,11
"Northern ""Yellow-shafted"" Flicker",2022,8
"Northern ""Yellow-shafted"" Flicker",2023,9
"Northern ""Yellow-shafted"" Flicker",2024,6
"Pileated Woodpecker",1952,0
"Pileated Woodpecker",1957,1
"Pileated Woodpecker",1958,1
"Pileated Woodpecker",1960,3
"Pileated Woodpecker",1961,3
"Pileated Woodpecker",1962,1
"Pileated Woodpecker",1963,3
"Pileated Woodpecker",1964,0
"Pileated Woodpecker",1965,5
"Pileated Woodpecker",1966,2
"Pileated Woodpecker",1967,2
"Pileated Woodpecker",1968,1
"Pileated Woodpecker",1969,3
"Pileated Woodpecker",1970,1
"Pileated Woodpecker",1971,4
"Pileated Woodpecker",1972,1
"Pileated Woodpecker",1973,9
"Pileated Woodpecker",1974,3
"Pileated Woodpecker",1975,10
"Pileated Woodpecker",1976,2
"Pileated Woodpecker",1977,6
"Pileated Woodpecker",1978,4
"Pileated Woodpecker",1979,4
"Pileated Woodpecker",1980,5
"Pileated Woodpecker",1981,1
"Pileated Woodpecker",1982,4
"Pileated Woodpecker",1983,8
"Pileated Woodpecker",1984,10
"Pileated Woodpecker",1985,7
"Pileated Woodpecker",1986,6
"Pileated Woodpecker",1987,14
"Pileated Woodpecker",1988,16
"Pileated Woodpecker",1989,12
"Pileated Woodpecker",1990,5
"Pileated Woodpecker",1991,11
"Pileated Woodpecker",1992,18
"Pileated Woodpecker",1993,15
"Pileated Woodpecker",1994,12
"Pileated Woodpecker",1995,11
"Pileated Woodpecker",1996,10
"Pileated Woodpecker",1997,9
"Pileated Woodpecker",1998,12
"Pileated Woodpecker",1999,11
"Pileated Woodpecker",2000,24
"Pileated Woodpecker",2001,21
"Pileated Woodpecker",2002,33
"Pileated Woodpecker",2003,25
"Pileated Woodpecker",2004,21
"Pileated Woodpecker",2005,23
"Pileated Woodpecker",2006,22
"Pileated Woodpecker",2007,34
"Pileated Woodpecker",2008,18
"Pileated Woodpecker",2009,31
"Pileated Woodpecker",2010,21
"Pileated Woodpecker",2011,21
"Pileated Woodpecker",2012,28
"Pileated Woodpecker",2013,12
"Pileated Woodpecker",2014,24
"Pileated Woodpecker",2015,26
"Pileated Woodpecker",2016,19
"Pileated Woodpecker",2017,24
"Pileated Woodpecker",2018,23
"Pileated Woodpecker",2019,14
"Pileated Woodpecker",2020,37
"Pileated Woodpecker",2021,32
"Pileated Woodpecker",2022,13
"Pileated Woodpecker",2023,24
"Pileated Woodpecker",2024,18
"American Kestrel",1952,2
"American Kestrel",1957,0
"American Kestrel",1958,0
"American Kestrel",1960,2
"American Kestrel",1961,0
"American Kestrel",1962,1
"American Kestrel",1963,0
"American Kestrel",1964,0
"American Kestrel",1965,0
"American Kestrel",1966,0
"American Kestrel",1967,0
"American Kestrel",1968,0
"American Kestrel",1969,0
"American Kestrel",1970,0
"American Kestrel",1971,0
"American Kestrel",1972,0
"American Kestrel",1973,1
"American Kestrel",1974,0
"American Kestrel",1975,1
"American Kestrel",1976,0
"American Kestrel",1977,1
"American Kestrel",1978,1
"American Kestrel",1979,0
"American Kestrel",1980,1
"American Kestrel",1981,0
"American Kestrel",1982,2
"American Kestrel",1983,1
"American Kestrel",1984,3
"American Kestrel",1985,1
"American Kestrel",1986,1
"American Kestrel",1987,2
"American Kestrel",1988,0
"American Kestrel",1989,0
"American Kestrel",1990,2
"American Kestrel",1991,1
"American Kestrel",1992,1
"American Kestrel",1993,0
"American Kestrel",1994,0
"American Kestrel",1995,1
"American Kestrel",1996,0
"American Kestrel",1997,1
"American Kestrel",1998,1
"American Kestrel",1999,1
"American Kestrel",2000,0
"American Kestrel",2001,0
"American Kestrel",2002,1
"American Kestrel",2003,1
"American Kestrel",2004,1
"American Kestrel",2005,0
"American Kestrel",2006,0
"American Kestrel",2007,0
"American Kestrel",2008,0
"American Kestrel",2009,0
"American Kestrel",2010,0
"American Kestrel",2011,2
"American Kestrel",2012,0
"American Kestrel",2013,0
"American Kestrel",2014,0
"American Kestrel",2015,0
"American Kestrel",2016,0
"American Kestrel",2017,0
"American Kestrel",2018,0
"American Kestrel",2019,0
"American Kestrel",2020,1
"American Kestrel",2021,1
"American Kestrel",2022,0
"American Kestrel",2023,0
"American Kestrel",2024,0
"Merlin",1952,0
"Merlin",1957,1
"Merlin",1958,0
"Merlin",1960,0
"Merlin",1961,0
"Merlin",1962,0
"Merlin",1963,1
"Merlin",1964,0
"Merlin",1965,0
"Merlin",1966,0
"Merlin",1967,0
"Merlin",1968,0
"Merlin",1969,0
"Merlin",1970,0
"Merlin",1971,0
"Merlin",1972,0
"Merlin",1973,0
"Merlin",1974,0
"Merlin",1975,0
"Merlin",1976,0
"Merlin",1977,0
"Merlin",1978,1
"Merlin",1979,0
"Merlin",1980,0
"Merlin",1981,0
"Merlin",1982,0
"Merlin",1983,0
"Merlin",1984,0
"Merlin",1985,0
"Merlin",1986,0
"Merlin",1987,0
"Merlin",1988,0
"Merlin",1989,0
"Merlin",1990,0
"Merlin",1991,0
"Merlin",1992,0
"Merlin",1993,0
"Merlin",1994,0
"Merlin",1995,0
"Merlin",1996,0
"Merlin",1997,0
"Merlin",1998,0
"Merlin",1999,0
"Merlin",2000,0
"Merlin",2001,0
"Merlin",2002,0
"Merlin",2003,0
"Merlin",2004,0
"Merlin",2005,0
"Merlin",2006,0
"Merlin",2007,0
"Merlin",2008,0
"Merlin",2009,0
"Merlin",2010,0
"Merlin",2011,0
"Merlin",2012,0
"Merlin",2013,0
"Merlin",2014,0
"Merlin",2015,0
"Merlin",2016,0
"Merlin",2017,0
"Merlin",2018,0
"Merlin",2019,0
"Merlin",2020,0
"Merlin",2021,0
"Merlin",2022,0
"Merlin",2023,0
"Merlin",2024,0
"Peregrine Falcon",1952,0
"Peregrine Falcon",1957,0
"Peregrine Falcon",1958,0
"Peregrine Falcon",1960,0
"Peregrine Falcon",1961,0
"Peregrine Falcon",1962,0
"Peregrine Falcon",1963,0
"Peregrine Falcon",1964,0
"Peregrine Falcon",1965,1
"Peregrine Falcon",1966,0
"Peregrine Falcon",1967,0
"Peregrine Falcon",1968,0
"Peregrine Falcon",1969,0
"Peregrine Falcon",1970,0
"Peregrine Falcon",1971,0
"Peregrine Falcon",1972,0
"Peregrine Falcon",1973,0
"Peregrine Falcon",1974,0
"Peregrine Falcon",1975,0
"Peregrine Falcon",1976,0
"Peregrine Falcon",1977,0
"Peregrine Falcon",1978,0
"Peregrine Falcon",1979,0
"Peregrine Falcon",1980,0
"Peregrine Falcon",1981,0
"Peregrine Falcon",1982,0
"Peregrine Falcon",1983,0
"Peregrine Falcon",1984,0
"Peregrine Falcon",1985,0
"Peregrine Falcon",1986,0
"Peregrine Falcon",1987,0
"Peregrine Falcon",1988,0
"Peregrine Falcon",1989,0
"Peregrine Falcon",1990,0
"Peregrine Falcon",1991,0
"Peregrine Falcon",1992,0
"Peregrine Falcon",1993,0
"Peregrine Falcon",1994,0
"Peregrine Falcon",1995,0
"Peregrine Falcon",1996,0
"Peregrine Falcon",1997,0
"Peregrine Falcon",1998,0
"Peregrine Falcon",1999,0
"Peregrine Falcon",2000,0
"Peregrine Falcon",2001,0
"Peregrine Falcon",2002,0
"Peregrine Falcon",2003,0
"Peregrine Falcon",2004,0
"Peregrine Falcon",2005,0
"Peregrine Falcon",2006,0
"Peregrine Falcon",2007,0
"Peregrine Falcon",2008,0
"Peregrine Falcon",2009,0
"Peregrine Falcon",2010,0
"Peregrine Falcon",2011,0
"Peregrine Falcon",2012,0
"Peregrine Falcon",2013,0
"Peregrine Falcon",2014,0
"Peregrine Falcon",2015,0
"Peregrine Falcon",2016,0
"Peregrine Falcon",2017,0
"Peregrine Falcon",2018,1
"Peregrine Falcon",2019,0
"Peregrine Falcon",2020,0
"Peregrine Falcon",2021,0
"Peregrine Falcon",2022,0
"Peregrine Falcon",2023,0
"Peregrine Falcon",2024,0
"Great Crested Flycatcher",1952,30
"Great Crested Flycatcher",1957,9
"Great Crested Flycatcher",1958,27
"Great Crested Flycatcher",1960,31
"Great Crested Flycatcher",1961,28
"Great Crested Flycatcher",1962,18
"Great Crested Flycatcher",1963,17
"Great Crested Flycatcher",1964,12
"Great Crested Flycatcher",1965,23
"Great Crested Flycatcher",1966,20
"Great Crested Flycatcher",1967,21
"Great Crested Flycatcher",1968,17
"Great Crested Flycatcher",1969,14
"Great Crested Flycatcher",1970,15
"Great Crested Flycatcher",1971,3
"Great Crested Flycatcher",1972,9
"Great Crested Flycatcher",1973,11
"Great Crested Flycatcher",1974,5
"Great Crested Flycatcher",1975,20
"Great Crested Flycatcher",1976,23
"Great Crested Flycatcher",1977,15
"Great Crested Flycatcher",1978,34
"Great Crested Flycatcher",1979,48
"Great Crested Flycatcher",1980,37
"Great Crested Flycatcher",1981,33
"Great Crested Flycatcher",1982,29
"Great Crested Flycatcher",1983,29
"Great Crested Flycatcher",1984,34
"Great Crested Flycatcher",1985,23
"Great Crested Flycatcher",1986,27
"Great Crested Flycatcher",1987,22
"Great Crested Flycatcher",1988,29
"Great Crested Flycatcher",1989,38
"Great Crested Flycatcher",1990,24
"Great Crested Flycatcher",1991,43
"Great Crested Flycatcher",1992,33
"Great Crested Flycatcher",1993,29
"Great Crested Flycatcher",1994,28
"Great Crested Flycatcher",1995,56
"Great Crested Flycatcher",1996,35
"Great Crested Flycatcher",1997,32
"Great Crested Flycatcher",1998,53
"Great Crested Flycatcher",1999,36
"Great Crested Flycatcher",2000,70
"Great Crested Flycatcher",2001,68
"Great Crested Flycatcher",2002,76
"Great Crested Flycatcher",2003,77
"Great Crested Flycatcher",2004,67
"Great Crested Flycatcher",2005,80
"Great Crested Flycatcher",2006,108
"Great Crested Flycatcher",2007,79
"Great Crested Flycatcher",2008,71
"Great Crested Flycatcher",2009,110
"Great Crested Flycatcher",2010,58
"Great Crested Flycatcher",2011,81
"Great Crested Flycatcher",2012,98
"Great Crested Flycatcher",2013,44
"Great Crested Flycatcher",2014,98
"Great Crested Flycatcher",2015,108
"Great Crested Flycatcher",2016,73
"Great Crested Flycatcher",2017,82
"Great Crested Flycatcher",2018,84
"Great Crested Flycatcher",2019,102
"Great Crested Flycatcher",2020,120
"Great Crested Flycatcher",2021,135
"Great Crested Flycatcher",2022,87
"Great Crested Flycatcher",2023,126
"Great Crested Flycatcher",2024,98
"Eastern Kingbird",1952,39
"Eastern Kingbird",1957,34
"Eastern Kingbird",1958,76
"Eastern Kingbird",1960,55
"Eastern Kingbird",1961,66
"Eastern Kingbird",1962,46
"Eastern Kingbird",1963,50
"Eastern Kingbird",1964,62
"Eastern Kingbird",1965,74
"Eastern Kingbird",1966,61
"Eastern Kingbird",1967,29
"Eastern Kingbird",1968,48
"Eastern Kingbird",1969,31
"Eastern Kingbird",1970,19
"Eastern Kingbird",1971,10
"Eastern Kingbird",1972,5
"Eastern Kingbird",1973,12
"Eastern Kingbird",1974,15
"Eastern Kingbird",1975,46
"Eastern Kingbird",1976,75
"Eastern Kingbird",1977,44
"Eastern Kingbird",1978,79
"Eastern Kingbird",1979,85
"Eastern Kingbird",1980,70
"Eastern Kingbird",1981,48
"Eastern Kingbird",1982,39
"Eastern Kingbird",1983,49
"Eastern Kingbird",1984,45
"Eastern Kingbird",1985,41
"Eastern Kingbird",1986,73
"Eastern Kingbird",1987,49
"Eastern Kingbird",1988,93
"Eastern Kingbird",1989,45
"Eastern Kingbird",1990,50
"Eastern Kingbird",1991,68
"Eastern Kingbird",1992,80
"Eastern Kingbird",1993,43
"Eastern Kingbird",1994,34
"Eastern Kingbird",1995,44
"Eastern Kingbird",1996,33
"Eastern Kingbird",1997,22
"Eastern Kingbird",1998,28
"Eastern Kingbird",1999,51
"Eastern Kingbird",2000,68
"Eastern Kingbird",2001,60
"Eastern Kingbird",2002,57
"Eastern Kingbird",2003,40
"Eastern Kingbird",2004,41
"Eastern Kingbird",2005,38
"Eastern Kingbird",2006,52
"Eastern Kingbird",2007,39
"Eastern Kingbird",2008,34
"Eastern Kingbird",2009,27
"Eastern Kingbird",2010,26
"Eastern Kingbird",2011,21
"Eastern Kingbird",2012,24
"Eastern Kingbird",2013,16
"Eastern Kingbird",2014,19
"Eastern Kingbird",2015,24
"Eastern Kingbird",2016,28
"Eastern Kingbird",2017,15
"Eastern Kingbird",2018,12
"Eastern Kingbird",2019,20
"Eastern Kingbird",2020,58
"Eastern Kingbird",2021,49
"Eastern Kingbird",2022,18
"Eastern Kingbird",2023,19
"Eastern Kingbird",2024,31
"Olive-sided Flycatcher",1952,0
"Olive-sided Flycatcher",1957,0
"Olive-sided Flycatcher",1958,0
"Olive-sided Flycatcher",1960,0
"Olive-sided Flycatcher",1961,0
"Olive-sided Flycatcher",1962,0
"Olive-sided Flycatcher",1963,0
"Olive-sided Flycatcher",1964,1
"Olive-sided Flycatcher",1965,0
"Olive-sided Flycatcher",1966,0
"Olive-sided Flycatcher",1967,0
"Olive-sided Flycatcher",1968,0
"Olive-sided Flycatcher",1969,0
"Olive-sided Flycatcher",1970,0
"Olive-sided Flycatcher",1971,0
"Olive-sided Flycatcher",1972,0
"Olive-sided Flycatcher",1973,0
"Olive-sided Flycatcher",1974,0
"Olive-sided Flycatcher",1975,0
"Olive-sided Flycatcher",1976,0
"Olive-sided Flycatcher",1977,0
"Olive-sided Flycatcher",1978,1
"Olive-sided Flycatcher",1979,0
"Olive-sided Flycatcher",1980,0
"Olive-sided Flycatcher",1981,0
"Olive-sided Flycatcher",1982,0
"Olive-sided Flycatcher",1983,0
"Olive-sided Flycatcher",1984,0
"Olive-sided Flycatcher",1985,0
"Olive-sided Flycatcher",1986,0
"Olive-sided Flycatcher",1987,0
"Olive-sided Flycatcher",1988,0
"Olive-sided Flycatcher",1989,0
"Olive-sided Flycatcher",1990,0
"Olive-sided Flycatcher",1991,0
"Olive-sided Flycatcher",1992,2
"Olive-sided Flycatcher",1993,0
"Olive-sided Flycatcher",1994,0
"Olive-sided Flycatcher",1995,0
"Olive-sided Flycatcher",1996,0
"Olive-sided Flycatcher",1997,0
"Olive-sided Flycatcher",1998,0
"Olive-sided Flycatcher",1999,0
"Olive-sided Flycatcher",2000,1
"Olive-sided Flycatcher",2001,0
"Olive-sided Flycatcher",2002,0
"Olive-sided Flycatcher",2003,0
"Olive-sided Flycatcher",2004,0
"Olive-sided Flycatcher",2005,0
"Olive-sided Flycatcher",2006,0
"Olive-sided Flycatcher",2007,0
"Olive-sided Flycatcher",2008,0
"Olive-sided Flycatcher",2009,0
"Olive-sided Flycatcher",2010,0
"Olive-sided Flycatcher",2011,0
"Olive-sided Flycatcher",2012,0
"Olive-sided Flycatcher",2013,0
"Olive-sided Flycatcher",2014,0
"Olive-sided Flycatcher",2015,0
"Olive-sided Flycatcher",2016,0
"Olive-sided Flycatcher",2017,0
"Olive-sided Flycatcher",2018,0
"Olive-sided Flycatcher",2019,0
"Olive-sided Flycatcher",2020,0
"Olive-sided Flycatcher",2021,0
"Olive-sided Flycatcher",2022,0
"Olive-sided Flycatcher",2023,0
"Olive-sided Flycatcher",2024,0
