"year","Acadian Flycatcher","American Crow","American Goldfinch","American Robin","Barn Swallow","Blue Grosbeak","Blue Jay","Blue-gray Gnatcatcher","Brown Thrasher","Brown-headed Cowbird","Brown-headed Nuthatch","Carolina Chickadee","Carolina Wren","Chimney Swift","Chipping Sparrow","Common Grackle","Common Yellowthroat","Downy Woodpecker","Eastern Bluebird","Eastern Kingbird","Eastern Meadowlark","Eastern Phoebe","Eastern Towhee","Eastern Whip-poor-will","Eastern Wood-Pewee","European Starling","Field Sparrow","Fish Crow","Grasshopper Sparrow","Gray Catbird","Great Crested Flycatcher","Hooded Warbler","House Finch","House Sparrow","Indigo Bunting","Mourning Dove","Northern Bobwhite","Northern Cardinal","Northern Mockingbird","Northern Parula","Orchard Oriole","Ovenbird","Pileated Woodpecker","Pine Warbler","Prairie Warbler","Purple Martin","Red-bellied Woodpecker","Red-eyed Vireo","Red-winged Blackbird","Ruby-throated Hummingbird","Scarlet Tanager","Song Sparrow","Summer Tanager","Tufted Titmouse","White-breasted Nuthatch","White-eyed Vireo","Wood Thrush","Yellow-billed Cuckoo","Yellow-breasted Chat","Yellow-throated Vireo","Yellow-throated Warbler"
2009,0.458492960415683,24.4107931496892,3.32565963867705,6.84990896158635,2.1341215332836,2.44632691786392,3.95007880400233,7.66398429197542,1.69629273347935,2.57475944988329,0.707602367238646,5.27034810498564,17.0344818486915,3.7308321558712,9.87766788131182,9.30983646670201,1.67440153337955,0.890161374284227,9.30177255029902,0.592850785761065,2.64705882352941,1.59330777700746,6.9219456552247,0.352941176470588,2.58600191432553,8.00714153774556,0.691189064835183,1.09955212458949,0.323529411764706,0.682205168678947,1.88497734235002,0.415466215032973,3.46376815070877,0.626666938542472,8.74216218031602,16.3802491022101,0.215944556526578,24.592650477262,8.57135420539897,0.686435636201384,0.449914479065964,1.62305298939444,0.502177005543868,5.21010322484689,0.740150699160623,2.11870977337552,5.77784468054993,5.81337005255999,0.88235294117647,0.298168196767717,0.775887174738579,0.29679242522016,2.33239576161609,9.5419916182288,0.965783230220436,0.504595100957884,3.2429070400641,1.46268744437541,2.43627311044315,0.356971335493947,0.382773948860161
2010,0.660459134826727,21.658377316162,5.02246849677089,7.03453730127496,3.27293277986419,3.72119704178542,3.72258817350894,5.76943100048495,1.62005452604773,3.36241356064754,1.18496486560031,6.69621230641048,18.1619898592869,3.86179022274447,9.77374336078961,11.7597598064901,1.10302103216402,1.52288283405933,8.63586158532323,0.554653338203011,3.95771592888188,2.55210161403121,7.17965441751441,0.557334007287739,3.38626708073553,5.93271285987549,0.841775176147762,1.44635592799028,0.37747593357015,1.20057696750619,2.01852368183141,0.627923957460331,3.46653474149755,0.679125346511415,8.17425652452529,13.2516796493169,0.420072128686825,27.090983069351,9.46986076411564,0.578033023281468,0.685517509497166,2.03647749271477,0.685360872063761,5.92450150850728,0.62251804804213,2.98795444108434,5.66746279536151,6.05483536710257,1.08296150591833,0.347943921968009,0.720609119396786,0.88374690891881,2.93343575132738,10.2459526777138,1.2104056935768,0.912159942083615,3.58373751070257,0.977237717647986,2.27483143805447,0.614072839155179,0.461549944881852
2011,0.678287371885363,23.2223940142561,5.04634984968718,5.53806764870023,3.48878504636748,3.03525058585294,4.64304314079615,5.71708266551951,1.64063553758513,2.97126382620297,1.23318994355111,7.48097209705445,15.343341337996,4.97883956850144,10.4494155378103,10.4009241520738,1.29832727825706,1.7768296691584,7.49075885528633,0.510342294740697,2.82082622768774,1.78872270125498,6.13871912296194,0.204536365700426,2.92404982626676,5.00869131011995,0.797297905199631,1.23210999781831,0.325158831953807,0.80075792440941,2.54882350269302,0.525056356661315,3.89343735326032,0.655303866197184,9.1776790126582,13.4437697396393,0.0824195273035998,27.859657452952,10.1708765129129,0.679599017785181,0.573981965214445,1.72825825719785,0.404718189941461,5.7322237708758,0.837622341294054,1.53167379274126,7.41684247847398,5.87986152870108,1.23833188861748,0.547643454877895,0.954283446267656,0.804133402738317,2.19587744573189,12.6885675864874,1.33215380319072,0.701782596690205,2.28889716850502,2.41917902371728,2.50479864428639,0.276460305309943,0.438528656386128
2012,0.828309480385849,27.2766249083258,4.46840559770363,5.63238701255877,2.6860085049829,3.26681324839011,4.78724750342083,4.35750013223132,2.35086709775303,2.50414698646236,1.32291730840404,6.83495616409633,15.1436265233536,3.71180229393212,10.6089854607534,9.11337099963984,1.25169973604228,2.19803131021515,8.37169952002123,0.377051967780473,2.74146745358846,2.11904791552142,6.69534664070092,0.331747882421712,2.42426330499749,7.92646871851562,0.542565331833486,1.51723986023451,0.221026651915574,0.84500694892942,1.72244703446614,0.538457898355148,3.12999237314814,0.685021816998399,9.19802678977005,15.2663824116974,0.322357810595938,24.9053921153161,11.1042730801125,0.609512439582513,0.80687517271024,1.99579159265745,0.513238678522183,6.22336772437767,0.970985915921566,1.36020021177551,8.16963724739185,5.96986521315475,0.780665061597896,0.251598638585323,0.89771142454234,0.381591882636679,3.18499978466522,11.5127612367172,1.03500439562144,0.898031540219627,2.22754153395182,1.98455876916588,2.23396241967016,0.247039272439727,0.385202261337637
2013,0.628467395121437,25.5248059291851,4.1214492758576,5.90052002165196,1.81801400826639,2.8581364473842,3.53401687178284,5.59910642149874,2.32587941711487,2.99516711734574,0.981651107490925,6.55740952041095,16.2034977871457,3.80793026701335,11.2749392350346,5.01472681439276,0.856505285434514,1.59564906742644,8.63242243786578,0.673578526159997,3.02532771814622,2.42737956074763,5.32867834268616,0.152184816134916,2.91890527565348,4.63797994052973,0.673538462882759,1.95027156304891,0.37933716304225,0.526009038716353,2.20833201041243,0.533368442841398,1.79799696232019,0.619028252088119,6.66604208199385,12.6678349148625,0.159946676466971,23.8581684354813,8.63371489633751,0.793608880320729,0.377374599716524,2.07589426074093,0.339241521045003,5.18721741246686,0.371073859192581,1.85966759802047,6.86625877427363,5.55255234651725,0.773413945364539,0.46126504666789,0.544315369071877,0.442085700193274,2.08651812225343,12.0378382436792,0.991904356331186,1.15112753780899,2.33371296853824,1.91676911371168,1.75416153756597,0.254958944052244,0.602373376141847
2014,0.935079274690322,25.4181212429977,4.9447194079669,5.50986361020779,3.84102942324147,2.61049183432836,3.82631250674122,7.06229006600763,1.70720937184619,3.46256781310918,0.790346109660143,5.10447881104719,16.4909096450681,3.18379270440746,9.92321134062441,5.34418333819887,1.30234791739435,1.63105088410069,7.47294439475412,0.403877495340025,2.6163723546842,2.16425265026754,6.70098840390178,0.242092915671919,2.8897150420337,3.37837394478253,0.529989909544476,1.23531273293158,0.303324130237667,0.893029772247246,2.04487478699282,0.751392933906186,1.3237414814915,0.654856388203172,8.23932914292934,15.0011420305967,0.144268964138084,24.0904327450973,7.56189487527677,0.594541876129249,0.309005077426678,2.41231402053094,0.366155291122035,5.12491104045263,0.517223533357944,1.4166539961407,7.3539899343328,5.67789637474399,1.06914931155476,0.40523297910652,0.78266462385464,0.466361112952706,2.85954252444745,11.7338089986941,1.13620683808084,0.87353357676227,2.84219481670626,1.69404465281693,1.64066890567528,0.321687567024941,0.627022443027526
2015,1.14126527022551,22.6881062280578,4.25067388102469,5.97454575295969,2.21602745097147,2.90013504501141,3.55013825908589,6.72946454573699,2.0466013788481,3.08454494418836,0.802181536164403,5.94413364949505,13.6280396888819,3.83799236715599,10.6009676649788,5.41484761730235,1.38296970282635,1.63321246583621,5.54163474724147,0.482150615622387,2.08155818155434,0.771762564441582,6.07094192633047,0.359231761388666,3.50515295805048,5.72726560399035,0.793688739018208,1.58133892726693,0.335261582606796,0.618152556764864,2.34424746452517,0.486793339155083,2.02457745177484,0.369356118818198,7.14038980386635,12.4770073312506,0.130451787781368,25.5630912551076,7.45763965612688,0.869702611384087,0.398854264277352,2.06990947752003,0.336130069480678,4.94516542217159,0.274257793494017,1.92366920672242,6.70302208565817,5.54607589995407,0.66513842977321,0.342233568988377,0.614468388526703,0.586832731942191,2.81262096470592,14.4746942099277,0.822474960709174,0.744697198976728,2.90242808189049,1.51949266299879,1.42608358358379,0.429791245073574,0.897003575334377
2016,0.669685556536278,22.7443070490372,4.44511935853443,5.13837272965547,2.18546447091065,2.70813476561598,3.0518422238669,5.2688060206938,1.58651418952017,2.35368823717662,1.21942775256071,4.54844459788445,13.4279623481498,2.94382522272448,10.0347855041597,3.32621982524226,1.16634004788249,1.29353343250407,7.13921036080864,0.608986601839477,2.13991528732366,0.974402264522134,4.94311591587236,0.355577065238329,2.77153365939235,3.30038343074714,0.706671827588792,4.79818903046087,0.247191685568119,0.666685680953211,1.7901041084053,0.665487843705236,3.13644060338258,0.250323418356913,7.16502150921942,11.7282087449244,0.210445969988494,24.3943778250561,6.90703493598792,0.820020185929334,0.514339799558253,1.96125142434872,0.472800148775986,4.93267092405793,0.200683230848035,0.839882454285013,5.99966576273258,5.32705274367922,1.60112191128443,0.163195702109653,0.366792821534721,0.821629673403872,2.69201919510687,10.9429721761886,0.850792415146304,0.781443052728268,2.35926659696607,1.97680605347464,1.38038960204152,0.263036923731063,0.831023984614875
2017,1.14377620609074,23.4116980922894,3.18090201853844,5.32922049730495,2.16423379534149,3.37846745934339,2.6467784010082,6.45376276530997,1.65991049811717,1.97594188200539,0.991361478640863,4.66582740832984,13.484484572039,2.71621691061942,10.4359548309766,3.93600349219479,1.06821260803294,1.12423242688652,5.68634832915799,0.428947499609297,1.99752868793382,1.52914941894598,4.62347932475517,0.200312589654005,3.29254026429323,4.23975071831793,0.507975704395486,1.41193701969084,0.309198109302826,0.866703060057875,2.42878499245925,0.612987485920307,2.12494041001267,0.227764231057274,7.33864815465813,11.3387470431573,0.0697653338016564,23.1316309133099,6.8445945620578,0.742579063827209,0.36327628327976,2.0232801932009,0.514263615639972,5.03662863701157,0.297347596197966,1.26258081002074,6.26049160047713,5.4868214129124,0.90328097996477,0.2492333620405,0.632177409410869,0.407723509566414,3.24454530666878,13.562534136867,0.960492750150435,1.10152137939617,2.77801449239718,2.6696681553268,1.86914632392875,0.3699929972345,1.02947206459874
2018,1.27173843798693,22.306980256195,3.67078434063778,4.53614436850646,2.30810148413851,3.3779197365616,2.84602061564939,6.89577572104728,1.71710855878613,2.45622357798778,0.940332433741914,5.02982186448574,14.3213280495786,2.83384800091088,9.55428165666625,2.81729815094445,0.929063241004524,0.989925264021009,6.37855402707625,0.379766157688395,2.03378348603117,0.948107892544376,4.23670498556781,0.168305646006509,3.20826751682316,3.87100360984299,0.808093999710876,1.35918880738945,0.542268724350205,0.627339395945562,2.37716218421684,0.553849308045235,3.04745073155753,0.21886325054243,6.0136746693204,12.4827893486523,0.10376023850368,24.5303088291948,6.61110337183883,0.892603273635037,0.348801506885093,1.90758212219578,0.402408678267208,4.49945451723822,0.388037244881852,1.081622315362,7.6329850991393,5.51485785118277,0.908530196637827,0.415892689698362,0.354194287623332,0.716713000952296,3.69286438479861,14.875064711008,1.29549798869035,1.16775259815605,2.2973154406853,3.0086808114948,1.46345263247999,0.340671736993633,1.0355760344268
2019,1.25080468349116,18.9667164248729,2.62186873163223,3.50368521714792,1.62525073471101,3.20931100433829,3.12417782338947,7.31513271446564,1.32513877874703,2.2155385548351,0.763936185100528,5.64132108037505,15.8814432989691,3.23394131641554,10.246792928115,4.38135000233241,1.41712926249009,1.48885105191958,6.49465876755143,0.451625693893735,1.84589728040304,1.00247236087139,3.98005784391473,0.108737230022858,2.27450202920185,3.55935998507254,0.681182068386434,1.23667024303774,0.323529411764706,0.742664551942902,2.42044129309138,0.589051639688389,1.99039044642441,0.352941176470587,6.73907263143164,11.9385175164435,0.0870457620002784,24.7651490413771,6.49197648924756,0.893688482530205,0.328100946960862,2.18647665251667,0.518076223352149,5.58632271306619,0.695713019545644,1.41761906983253,5.7203433316229,8.6086439333862,1.27870037785138,0.187596212156552,0.475742874469375,0.708284741335075,2.84111582777441,11.8200074637309,0.986938470868126,1.47912487754817,2.93303633903997,3.27767411484816,1.09000793021411,0.561039324532351,1.12102906190232
2020,1.35294117647059,19,3.76470588235294,3.5,2.35294117647059,3.14705882352941,2.85294117647059,8.3235294117647,1.6764705882353,3.47058823529412,1.67647058823529,6.20588235294117,15,2.70588235294118,10.2352941176471,3.29411764705882,1.17647058823529,1.47058823529412,7.97058823529412,0.294117647058824,1.6764705882353,1.70588235294118,3.82352941176471,0.235294117647059,3.58823529411764,4.79411764705882,0.411764705882353,1.64705882352941,0.382352941176469,0.617647058823529,3.02941176470588,0.823529411764705,2.88235294117647,0.294117647058824,7.02941176470588,12.3235294117647,0.0588235294117648,22.7058823529412,6.8235294117647,1.35294117647059,0.558823529411765,2.08823529411765,0.441176470588236,6.11764705882353,0.588235294117647,0.352941176470588,6.08823529411764,7.55882352941176,0.794117647058823,0.176470588235294,0.558823529411765,0.647058823529413,4.44117647058823,9.73529411764706,1.73529411764706,1.52941176470588,2.05882352941176,1.23529411764706,1.82352941176471,0.558823529411765,1.05882352941176
2021,1.64197305004224,18.1818859130286,3.4088006177832,3.36761798180687,1.5515374830496,2.84797948848914,3.50215028515273,5.42248834497722,1.13533044535808,3.47197622535851,1.26921584253033,7.04991281137242,18.7332841445662,2.39393022491717,11.8476492301431,2.35341772137575,1.25429493166212,1.57717648274933,8.06135678273646,0.306737920735593,2.14304693762275,1.91842237051678,3.38221916922385,0.107203018664511,3.12555841128979,7.16902453873951,0.532915571726972,1.69514082573637,0.205882352941177,0.537343515273795,3.1657697865298,0.70246095142261,2.4320778566905,0.32535028701932,6.08703134654409,12.1227555636441,0.169856441907866,21.8595515754864,6.61872981975502,1.32697474658452,0.443468658652652,2.07990791936323,0.601078391424795,6.42302884164307,0.413912587099364,1.0347685465939,4.55620168398526,7.40819648752468,0.662219032058109,0.222514477172616,0.380883500113445,0.560834138828561,3.69139464543115,10.5262056214906,1.20180467697008,1.59471679975633,1.98735724245381,1.02225938424035,1.38667313183968,0.378815973983194,1.0565830613174
2022,1.92097266585635,21.16907171326,3.14373038980128,4.00604206122622,2.9112417672499,3.2368912004975,3.46535178223139,7.31958617180654,1.85026994940215,3.61467196200921,1.59144359329508,6.53207592503604,17.1137391525568,2.68986912400712,11.8566794810187,2.29827995590355,0.970044096446844,1.94340955988354,8.53933346524578,0.533913276987873,1.74188738445883,1.53314300251576,3.51315119993216,0.0798400090454249,2.72745003816038,4.34918873844588,0.610792322695536,1.5339344772027,0.263122932979054,0.712949091217458,2.73571105520536,0.945098510331571,3.31377024620516,0.203451394974136,6.52189275517992,11.9684470135964,0.14525680526896,23.8189925657913,6.62287644514798,1.32184752805495,0.521426350453685,2.35470786103966,1.06480905673177,6.31325437431099,0.50361110325918,1.44117647058824,6.08433445458914,7.13529977103768,0.755731124742063,0.180053424541369,0.174739237357606,0.537432512649461,4.17317748819855,10.9221881448399,1.57098538598524,1.99688356842016,1.8832080165079,1.24597195918252,1.4755702857789,0.602630239986432,1.56986884133759
2023,2.11764705882353,21.1176470588235,3.05882352941176,3.14705882352941,1.23529411764706,2.79411764705882,2.85294117647059,6.85294117647059,1.14705882352941,3.26470588235294,1.55882352941176,6.02941176470588,15.6764705882353,2.41176470588235,12.8529411764706,1.73529411764706,1.17647058823529,2.08823529411765,8.20588235294118,0.441176470588235,1.85294117647059,1.91176470588235,3.14705882352941,0.176470588235294,2.5,3.47058823529412,0.352941176470588,1.5,0.411764705882353,0.647058823529412,3.08823529411764,0.647058823529412,4.29411764705882,0.294117647058824,6.38235294117647,11.8823529411765,0.0882352941176471,21.0294117647059,5.47058823529411,1.02941176470588,0.529411764705883,1.97058823529412,0.441176470588236,5.52941176470588,0.470588235294118,0.676470588235294,5.35294117647059,6.76470588235294,1.97058823529412,0.176470588235294,0.11764705882353,0.705882352941177,2.91176470588235,10.8235294117647,1.41176470588235,1.85294117647059,1.70588235294118,0.529411764705882,1.17647058823529,0.411764705882353,1.5
2024,1.97058823529412,20.5882352941176,3.85294117647059,4.17647058823529,2.38235294117647,3.94117647058823,3.26470588235294,7.94117647058823,1.52941176470588,2.94117647058823,1.58823529411765,5.20588235294117,17.2058823529412,2.44117647058824,10.7647058823529,2.44117647058823,1.08823529411765,2.94117647058823,8.14705882352941,0.911764705882352,2.08823529411765,2.32352941176471,2.79411764705882,0.147058823529412,3.11764705882353,1.91176470588235,0.558823529411764,2.32352941176471,0.5,0.470588235294118,2.17647058823529,0.882352941176469,4.02941176470588,0.294117647058824,6,13.0588235294118,0.11764705882353,22.4117647058824,6.67647058823529,1.52941176470588,0.470588235294118,2.05882352941176,0.61764705882353,5.82352941176471,0.441176470588236,0.676470588235293,5.61764705882353,7.17647058823529,1.11764705882353,0.11764705882353,0.205882352941177,0.588235294117647,3.26470588235294,12.6176470588235,2,2.17647058823529,2.38235294117647,2.44117647058824,1.08823529411765,0.529411764705883,1.55882352941177
